row_label_raw,row_label_full,col_0,2015triệu đồng,2014triệu đồng,numeric__2015triệu đồng,numeric__2014triệu đồng
Những thay đổi về tài sản hoạt động,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,3.680.005,(487.467),3680005.0,-487467.0
"Giảm các khoản tiền, vàng gửi và cho vay các TCTD khác","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Giảm các khoản tiền, vàng gửi và cho vay các TCTD khác","Giảm các khoản tiền, vàng gửi và cho vay các TCTD khác",4.900.564,7.032.090,4900564.0,7032090.0
(Tăng) các khoản về kinh doanh chứng khoán,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > (Tăng) các khoản về kinh doanh chứng khoán,(Tăng) các khoản về kinh doanh chứng khoán,(4.625.179),(4.718.349),-4625179.0,-4718349.0
Giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,Giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,-,48.112,,48112.0
Giảm/(Tăng) các khoản cho vay khách hàng,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Giảm/(Tăng) các khoản cho vay khách hàng,Giảm/(Tăng) các khoản cho vay khách hàng,225.809,(1.191.959),225809.0,-1191959.0
"(Tăng) nguồn dự phòng để bù đáp tổn thất các khoản tín dụng,chứng khoán, đầu tư dài hạn","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > (Tăng) nguồn dự phòng để bù đáp tổn thất các khoản tín dụng,chứng khoán, đầu tư dài hạn","(Tăng) nguồn dự phòng để bù đáp tổn thất các khoản tín dụng,chứng khoán, đầu tư dài hạn",(549.028),(540.991),-549028.0,-540991.0
Giảm/(Tăng) khác về tài sản hoạt động,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Giảm/(Tăng) khác về tài sản hoạt động,Giảm/(Tăng) khác về tài sản hoạt động,3.727.839,(1.116.370),3727839.0,-1116370.0
Những thay đổi về công nợ hoạt động,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Những thay đổi về công nợ hoạt động,Những thay đổi về công nợ hoạt động,(4.996.786),(69.352),-4996786.0,-69352.0
Tăng/(Giảm) các khoản nợ Chính phủ và NHNN,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng/(Giảm) các khoản nợ Chính phủ và NHNN,Tăng/(Giảm) các khoản nợ Chính phủ và NHNN,4.985.160,(601.878),4985160.0,-601878.0
"(Giảm)/Tăng các khoản tiền gửi, tiền vay các TCTD","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > (Giảm)/Tăng các khoản tiền gửi, tiền vay các TCTD","(Giảm)/Tăng các khoản tiền gửi, tiền vay các TCTD",(9.054.062),821.766,-9054062.0,821766.0
(Giảm) tiền gửi của khách hàng,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > (Giảm) tiền gửi của khách hàng,(Giảm) tiền gửi của khách hàng,(1.995.135),(2.444.558),-1995135.0,-2444558.0
Tăng phát hành giấy tờ có giá (ngoại trừ giấy tờ có giá phát hànhđược tính vào hoạt động tài chính),LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng phát hành giấy tờ có giá (ngoại trừ giấy tờ có giá phát hànhđược tính vào hoạt động tài chính),Tăng phát hành giấy tờ có giá (ngoại trừ giấy tờ có giá phát hànhđược tính vào hoạt động tài chính),297.331,2.199.998,297331.0,2199998.0
"(Giảm) vốn tài trợ, uỷ thác đầu tư, cho vay mà TCTD chịu rủi ro","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > (Giảm) vốn tài trợ, uỷ thác đầu tư, cho vay mà TCTD chịu rủi ro","(Giảm) vốn tài trợ, uỷ thác đầu tư, cho vay mà TCTD chịu rủi ro",(2.751),(4.402),-2751.0,-4402.0
Tăng các công cụ tài chính phải sinh và các khoản nợ tài chính khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng các công cụ tài chính phải sinh và các khoản nợ tài chính khác,Tăng các công cụ tài chính phải sinh và các khoản nợ tài chính khác,76.882,87.017,76882.0,87017.0
Tăng/(Giảm) khác về công nợ hoạt động,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng/(Giảm) khác về công nợ hoạt động,Tăng/(Giảm) khác về công nợ hoạt động,698.287,(122.695),698287.0,-122695.0
Chi từ các quỹ của TCTD,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Chi từ các quỹ của TCTD,Chi từ các quỹ của TCTD,(2.498),(4.600),-2498.0,-4600.0
Lưu chuyển tiền thuần từ/(sử dụng vào) hoạt động kinh doanh,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lưu chuyển tiền thuần từ/(sử dụng vào) hoạt động kinh doanh,Lưu chuyển tiền thuần từ/(sử dụng vào) hoạt động kinh doanh,82.707,477.951,82707.0,477951.0
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,
Mua sắm tài sản cố định,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Mua sắm tài sản cố định,Mua sắm tài sản cố định,(16.500),(31.085),-16500.0,-31085.0
"Tiền thu từ thanh lý, nhượng bán TSCĐ","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu từ thanh lý, nhượng bán TSCĐ","Tiền thu từ thanh lý, nhượng bán TSCĐ",6.474,127.707,6474.0,127707.0
"Tiền thu/(chi) đầu tư, góp vốn vào các đơn vị khác","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu/(chi) đầu tư, góp vốn vào các đơn vị khác","Tiền thu/(chi) đầu tư, góp vốn vào các đơn vị khác",(672.453),24.159,-672453.0,24159.0
"Tiền thu cổ tức và lợi nhuận được chia từ các khoản đầu tư, gópvốn dài hạn","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu cổ tức và lợi nhuận được chia từ các khoản đầu tư, gópvốn dài hạn","Tiền thu cổ tức và lợi nhuận được chia từ các khoản đầu tư, gópvốn dài hạn",72.260,86.001,72260.0,86001.0
Lưu chuyển tiền thuần từ/(sử dụng vào) hoạt động đầu tư,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Lưu chuyển tiền thuần từ/(sử dụng vào) hoạt động đầu tư,Lưu chuyển tiền thuần từ/(sử dụng vào) hoạt động đầu tư,(610.219),206.782,-610219.0,206782.0
