row_label_raw,row_label_full,col_0,Thuyết minh,2020 triệu đồng,2019 triệu đồng,numeric__Thuyết minh,numeric__2020 triệu đồng,numeric__2019 triệu đồng
Những thay đổi về tài sản hoạt động,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,,(105.070.379),(87.766.893),,-105070379.0,-87766893.0
Tăng các khoản tiền gửi và cho vay các tổ chức tin dụng khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng các khoản tiền gửi và cho vay các tổ chức tin dụng khác,Tăng các khoản tiền gửi và cho vay các tổ chức tin dụng khác,,(1.998.015),(2.056.594),,-1998015.0,-2056594.0
(Tăng)/giảm các khoản về kinh doanh chứng khoán,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > (Tăng)/giảm các khoản về kinh doanh chứng khoán,(Tăng)/giảm các khoản về kinh doanh chứng khoán,,(11.377.033),1.795.083,,-11377033.0,1795083.0
Giảm/(tăng) các công cụ tài chính phải sinh và các tài sản tài chính khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Giảm/(tăng) các công cụ tài chính phải sinh và các tài sản tài chính khác,Giảm/(tăng) các công cụ tài chính phải sinh và các tài sản tài chính khác,,332.590,(188.546),,332590.0,-188546.0
Tăng các khoản cho vay khách hàng,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng các khoản cho vay khách hàng,Tăng các khoản cho vay khách hàng,,(79.722.711),(73.699.210),,-79722711.0,-73699210.0
"Giảm nguồn dự phòng để bù đắp tồn thất các khoản tín dụng, chứng khoán, đầu tư dài hạn, phải thu khác","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Giảm nguồn dự phòng để bù đắp tồn thất các khoản tín dụng, chứng khoán, đầu tư dài hạn, phải thu khác","Giảm nguồn dự phòng để bù đắp tồn thất các khoản tín dụng, chứng khoán, đầu tư dài hạn, phải thu khác",,(19.648.178),(8.590.545),,-19648178.0,-8590545.0
Giảm/(tăng) khác về tài sản hoạt động,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Giảm/(tăng) khác về tài sản hoạt động,Giảm/(tăng) khác về tài sản hoạt động,,7.342.968,(5.027.081),,7342968.0,-5027081.0
Những thay đổi về nợ phải trả hoạt động(Giảm)/tăng các khoản nợ Chính phủ và Ngân hàng,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Những thay đổi về nợ phải trả hoạt động(Giảm)/tăng các khoản nợ Chính phủ và Ngân hàng,Những thay đổi về nợ phải trả hoạt động(Giảm)/tăng các khoản nợ Chính phủ và Ngân hàng,,89.222.153,61.285.055,,89222153.0,61285055.0
Nhà nước,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Nhà nước,Nhà nước,,(26.005.705),8.002.734,,-26005705.0,8002734.0
"Tăng/(giảm) các khoản tiền gửi, tiền vay các tổ chức tín dụng","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng/(giảm) các khoản tiền gửi, tiền vay các tổ chức tín dụng","Tăng/(giảm) các khoản tiền gửi, tiền vay các tổ chức tín dụng",,18.072.745,(1.951.730),,18072745.0,-1951730.0
Tăng tiền gửi của khách hàng,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng tiền gửi của khách hàng,Tăng tiền gửi của khách hàng,,98.277.442,65.447.003,,98277442.0,65447003.0
Tăng phát hành giấy tờ có giả (ngoại trừ giấy tờ có giá phát hành được tính vào hoạt động tài chính),LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng phát hành giấy tờ có giả (ngoại trừ giấy tờ có giá phát hành được tính vào hoạt động tài chính),Tăng phát hành giấy tờ có giả (ngoại trừ giấy tờ có giá phát hành được tính vào hoạt động tài chính),,2.909.217,10.949.994,,2909217.0,10949994.0
"Giảm vốn tài trợ, uy thác đầu tư, cho vay mà tổ chức tín dụng chịu rủi ro","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Giảm vốn tài trợ, uy thác đầu tư, cho vay mà tổ chức tín dụng chịu rủi ro","Giảm vốn tài trợ, uy thác đầu tư, cho vay mà tổ chức tín dụng chịu rủi ro",,(3.042.648),(158.130),,-3042648.0,-158130.0
Giảm khác về công nợ hoạt động,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Giảm khác về công nợ hoạt động,Giảm khác về công nợ hoạt động,,(988.898),(21.002.596),,-988898.0,-21002596.0
Chi từ quỹ của tổ chức tín dụng,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Chi từ quỹ của tổ chức tín dụng,Chi từ quỹ của tổ chức tín dụng,25.1,-,(2.220),251.0,,-2220.0
Lưu chuyển tiền thuần từ/(sử dụng vào) hoạt động kinh doanh,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lưu chuyển tiền thuần từ/(sử dụng vào) hoạt động kinh doanh,Lưu chuyển tiền thuần từ/(sử dụng vào) hoạt động kinh doanh,,6.971.505,(1.840.917),,6971505.0,-1840917.0
