row_label_raw,row_label_full,TÀI SẢN,Mã số,Thuyết minh,31/12/2017 VND,01/01/2017 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2017 VND,numeric__01/01/2017 VND
5. Dự phòng phải thu ngắn hạn khó đòi,5. Dự phòng phải thu ngắn hạn khó đòi,5. Dự phòng phải thu ngắn hạn khó đòi,137,13,(13.813.901.271),(10.777.639.893),137.0,13.0,-13813901271.0,-10777639893.0
IV. Hàng tồn kho,IV. Hàng tồn kho,IV. Hàng tồn kho,140,14,300.159.954.423,266.288.707.829,140.0,14.0,300159954423.0,266288707829.0
1. Hàng tồn kho,1. Hàng tồn kho,1. Hàng tồn kho,141,,300.159.954.423,266.288.707.829,141.0,,300159954423.0,266288707829.0
2. Dự phòng giảm giá hàng tồn kho,2. Dự phòng giảm giá hàng tồn kho,2. Dự phòng giảm giá hàng tồn kho,149,,,,149.0,,,
V. Tài sản ngắn hạn khác,V. Tài sản ngắn hạn khác,V. Tài sản ngắn hạn khác,150,,255.675.602,176.877.473,150.0,,255675602.0,176877473.0
1. Chi phí trả trước ngắn hạn,1. Chi phí trả trước ngắn hạn,1. Chi phí trả trước ngắn hạn,151,,2.241.667,12.415.909,151.0,,2241667.0,12415909.0
2. Thuế GTGT được khấu trừ,2. Thuế GTGT được khấu trừ,2. Thuế GTGT được khấu trừ,152,,253.433.935,164.461.564,152.0,,253433935.0,164461564.0
B. TÀI SẢN DÀI HẠN,B. TÀI SẢN DÀI HẠN,B. TÀI SẢN DÀI HẠN,200,,2.818.697.882.567,1.914.024.650.934,200.0,,2818697882567.0,1914024650934.0
I. Các khoản phải thu dài hạn,I. Các khoản phải thu dài hạn,I. Các khoản phải thu dài hạn,210,,667.765.973.664,248.386.304.573,210.0,,667765973664.0,248386304573.0
1. Phải thu về cho vay dài hạn,1. Phải thu về cho vay dài hạn,1. Phải thu về cho vay dài hạn,215,11b,666.529.200.000,225.647.099.300,215.0,,666529200000.0,225647099300.0
2. Phải thu dài hạn khác,2. Phải thu dài hạn khác,2. Phải thu dài hạn khác,216,12b,1.236.773.664,22.739.205.273,216.0,,1236773664.0,22739205273.0
II. Tài sản cố định,II. Tài sản cố định,II. Tài sản cố định,220,,256.824.903.575,80.038.213.318,220.0,,256824903575.0,80038213318.0
1. Tài sản cố định hữu hình,1. Tài sản cố định hữu hình,1. Tài sản cố định hữu hình,221,15,231.329.403.876,51.321.843.755,221.0,15.0,231329403876.0,51321843755.0
- Nguyên giá,- Nguyên giá,- Nguyên giá,222,,266.459.623.443,82.045.351.637,222.0,,266459623443.0,82045351637.0
- Giá trị hao mòn lũy kế,- Giá trị hao mòn lũy kế,- Giá trị hao mòn lũy kế,223,,(35.130.219.567),(30.723.507.882),223.0,,-35130219567.0,-30723507882.0
2. Tài sản cố định vô hình,2. Tài sản cố định vô hình,2. Tài sản cố định vô hình,227,16,25.495.499.699,28.716.369.563,227.0,16.0,25495499699.0,28716369563.0
- Nguyên giá,- Nguyên giá,- Nguyên giá,228,,25.770.535.270,28.976.875.270,228.0,,25770535270.0,28976875270.0
- Giá trị hao mòn lũy kế,- Giá trị hao mòn lũy kế,- Giá trị hao mòn lũy kế,229,,(275.035.571),(260.505.707),229.0,,-275035571.0,-260505707.0
III. Bất động sản đầu tư,III. Bất động sản đầu tư,III. Bất động sản đầu tư,230,17,192.265.146.376,198.402.599.768,230.0,17.0,192265146376.0,198402599768.0
- Nguyên giá,- Nguyên giá,- Nguyên giá,231,,221.143.992.644,222.484.336.931,231.0,,221143992644.0,222484336931.0
- Giá trị hao mòn lũy kế,- Giá trị hao mòn lũy kế,- Giá trị hao mòn lũy kế,232,,(28.878.846.268),(24.081.737.163),232.0,,-28878846268.0,-24081737163.0
