row_label_raw,row_label_full,col_0,Mãsố,2024VND,2023VND,numeric__Mãsố,numeric__2024VND,numeric__2023VND
Biến động các khoản phải trả và nợ phải trả khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động các khoản phải trả và nợ phải trả khác,Biến động các khoản phải trả và nợ phải trả khác,11,322.099.178.232,(121.079.536.120),11.0,322099178232.0,-121079536120.0
Biến động chi phí trả trước,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động chi phí trả trước,Biến động chi phí trả trước,12,51.440.792.846,75.198.277.963,12.0,51440792846.0,75198277963.0
,,,,1.046.841.082.623,75.529.540.901,,1046841082623.0,75529540901.0
Tiền lãi vay đã trả,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền lãi vay đã trả,Tiền lãi vay đã trả,14,(390.206.287.948),(509.003.184.623),14.0,-390206287948.0,-509003184623.0
Thuế thu nhập doanh nghiệp đã nộp,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Thuế thu nhập doanh nghiệp đã nộp,Thuế thu nhập doanh nghiệp đã nộp,15,(19.716.747.162),(3.544.492.662),15.0,-19716747162.0,-3544492662.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lưu chuyển tiền thuần từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,20,636.918.047.513,(437.018.136.384),20.0,636918047513.0,-437018136384.0
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,
"Tiền chi mua, xây dựng tài sản cố địnhvà tài sản dài hạn khác","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi mua, xây dựng tài sản cố địnhvà tài sản dài hạn khác","Tiền chi mua, xây dựng tài sản cố địnhvà tài sản dài hạn khác",21,(118.678.078.586),(257.285.199.898),21.0,-118678078586.0,-257285199898.0
Tiền thu từ thanh lý tài sản cố định,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu từ thanh lý tài sản cố định,Tiền thu từ thanh lý tài sản cố định,22,42.678.281.922,4.000.140.589,22.0,42678281922.0,4000140589.0
Tiền chi cho vay và gửi tiền gửi ngân hàngcó kỳ hạn,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi cho vay và gửi tiền gửi ngân hàngcó kỳ hạn,Tiền chi cho vay và gửi tiền gửi ngân hàngcó kỳ hạn,23,(1.921.000.000.000),(325.000.000.000),23.0,-1921000000000.0,-325000000000.0
Tiền thu hồi khoản cho vay và rút tiền gửingân hàng có kỳ hạn,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu hồi khoản cho vay và rút tiền gửingân hàng có kỳ hạn,Tiền thu hồi khoản cho vay và rút tiền gửingân hàng có kỳ hạn,24,1.772.377.579.794,616.272.420.206,24.0,1772377579794.0,616272420206.0
Tiền thu lãi tiền gửi và cho vay và cổ tức,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu lãi tiền gửi và cho vay và cổ tức,Tiền thu lãi tiền gửi và cho vay và cổ tức,27,343.961.314.855,38.270.371.361,27.0,343961314855.0,38270371361.0
Lưu chuyển tiền thuần từ hoạt động đầu tư,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Lưu chuyển tiền thuần từ hoạt động đầu tư,Lưu chuyển tiền thuần từ hoạt động đầu tư,30,119.339.097.985,76.257.732.258,30.0,119339097985.0,76257732258.0
