row_label_raw,row_label_full,col_0,Năm nayVND,Năm trướcVND,numeric__Năm nayVND,numeric__Năm trướcVND
Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí Vũng Tàu,Công ty Cổ phần Vận tải Dầu khí Thái Bình Dương > Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí Vũng Tàu,Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí Vũng Tàu,12.987.700.191,13.471.991.965,12987700191.0,13471991965.0
Công ty Cổ phần Vận tải Dầu khí Quảng Ngãi,Công ty Cổ phần Vận tải Dầu khí Thái Bình Dương > Công ty Cổ phần Vận tải Dầu khí Quảng Ngãi,Công ty Cổ phần Vận tải Dầu khí Quảng Ngãi,5.388.004.271,7.209.182.061,5388004271.0,7209182061.0
Công ty bảo hiểm PVI Bến Thành,Công ty Cổ phần Vận tải Dầu khí Thái Bình Dương > Công ty bảo hiểm PVI Bến Thành,Công ty bảo hiểm PVI Bến Thành,2.274.124.085,-,2274124085.0,
Công ty Cổ phần Dịch vụ Vận tải Dầu khí Cửu Long,Công ty Cổ phần Vận tải Dầu khí Thái Bình Dương > Công ty Cổ phần Dịch vụ Vận tải Dầu khí Cửu Long,Công ty Cổ phần Dịch vụ Vận tải Dầu khí Cửu Long,2.210.634.090,3.306.573.568,2210634090.0,3306573568.0
Công ty Cổ phần Vận tải Dầu khí Đông Dương,Công ty Cổ phần Vận tải Dầu khí Thái Bình Dương > Công ty Cổ phần Vận tải Dầu khí Đông Dương,Công ty Cổ phần Vận tải Dầu khí Đông Dương,1.288.549.582,2.892.000.000,1288549582.0,2892000000.0
Tổng Công ty Dầu Việt Nam,Công ty Cổ phần Vận tải Dầu khí Thái Bình Dương > Tổng Công ty Dầu Việt Nam,Tổng Công ty Dầu Việt Nam,1.146.220.288,1.002.766.988,1146220288.0,1002766988.0
Liên doanh Việt-Nga Vietsovpetro,Công ty Cổ phần Vận tải Dầu khí Thái Bình Dương > Liên doanh Việt-Nga Vietsovpetro,Liên doanh Việt-Nga Vietsovpetro,973.629.415,-,973629415.0,
Công ty Cổ phần Vận tải Dầu khí Vũng Tàu,Công ty Cổ phần Vận tải Dầu khí Thái Bình Dương > Công ty Cổ phần Vận tải Dầu khí Vũng Tàu,Công ty Cổ phần Vận tải Dầu khí Vũng Tàu,581.499.998,3.495.152.441,581499998.0,3495152441.0
Chỉ phí lãi vay,Chỉ phí lãi vay,Chỉ phí lãi vay,Chỉ phí lãi vay,Chỉ phí lãi vay,,
Tập đoàn Dầu khí Quốc gia Việt Nam,Chỉ phí lãi vay > Tập đoàn Dầu khí Quốc gia Việt Nam,Tập đoàn Dầu khí Quốc gia Việt Nam,3.942.435.964,-,3942435964.0,
Ngân hàng TMCP Đại Chứng Việt Nam,Chỉ phí lãi vay > Ngân hàng TMCP Đại Chứng Việt Nam,Ngân hàng TMCP Đại Chứng Việt Nam,2.710.737.921,-,2710737921.0,
Cổ tức được chia,Cổ tức được chia,Cổ tức được chia,Cổ tức được chia,Cổ tức được chia,,
Công ty Cổ phần Vận tải Sản phẩm khí Quốc tế,Cổ tức được chia > Công ty Cổ phần Vận tải Sản phẩm khí Quốc tế,Công ty Cổ phần Vận tải Sản phẩm khí Quốc tế,24.385.080.000,24.385.080.000,24385080000.0,24385080000.0
,,,17.460.000.000,17.460.000.000,17460000000.0,17460000000.0
Công ty Cổ phần Dịch vụ Khai thác Dầu khí PTSC,Công ty Cổ phần Dịch vụ Khai thác Dầu khí PTSC,Công ty Cổ phần Dịch vụ Khai thác Dầu khí PTSC,,,,
Công ty TNHH PVTrans Emas,Công ty Cổ phần Dịch vụ Khai thác Dầu khí PTSC > Công ty TNHH PVTrans Emas,Công ty TNHH PVTrans Emas,16.327.692.050,-,16327692050.0,
Công ty Cổ phần Vận tải Dầu khí Quảng Ngãi,Công ty Cổ phần Dịch vụ Khai thác Dầu khí PTSC > Công ty Cổ phần Vận tải Dầu khí Quảng Ngãi,Công ty Cổ phần Vận tải Dầu khí Quảng Ngãi,8.300.232.738,-,8300232738.0,
Công ty Cổ phần Dịch vụ Vận tải Dầu khí Cửu Long,Công ty Cổ phần Dịch vụ Khai thác Dầu khí PTSC > Công ty Cổ phần Dịch vụ Vận tải Dầu khí Cửu Long,Công ty Cổ phần Dịch vụ Vận tải Dầu khí Cửu Long,4.683.394.800,5.203.772.000,4683394800.0,5203772000.0
