row_label_raw,row_label_full,col_0,Mã số,2019 VND,2018 VND,numeric__Mã số,numeric__2019 VND,numeric__2018 VND
Lãi từ thanh lý các công ty con,LUÙ CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lãi từ thanh lý các công ty con,Lãi từ thanh lý các công ty con,05,-,(16.271.500.000),5.0,,-16271500000.0
Chi phí lãi vay,LUÙ CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Chi phí lãi vay,Chi phí lãi vay,06,351.417.652.590,257.505.446.656,6.0,351417652590.0,257505446656.0
Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,LUÙ CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,08,5.176.384.763.731,6.739.249.025.742,8.0,5176384763731.0,6739249025742.0
Biến động các khoản phải thu,LUÙ CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động các khoản phải thu,Biến động các khoản phải thu,09,(7.459.149.825.284),(5.284.489.946.127),9.0,-7459149825284.0,-5284489946127.0
Biến động hàng tồn kho,LUÙ CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động hàng tồn kho,Biến động hàng tồn kho,10,(279.169.374.252),(201.547.786.085),10.0,-279169374252.0,-201547786085.0
Biến động các khoản phải trả và nợ phải trả khác,LUÙ CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động các khoản phải trả và nợ phải trả khác,Biến động các khoản phải trả và nợ phải trả khác,11,2.298.995.278.929,1.460.880.367.204,11.0,2298995278929.0,1460880367204.0
Biến động chi phí trả trước,LUÙ CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động chi phí trả trước,Biến động chi phí trả trước,12,(970.059.270.460),2.077.117.427.703,12.0,-970059270460.0,2077117427703.0
,,,,(1.232.998.427.336),4.791.209.088.437,,-1232998427336.0,4791209088437.0
Tiền lãi vay đã trả,LUÙ CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền lãi vay đã trả,Tiền lãi vay đã trả,14,(322.342.594.337),(254.235.595.773),14.0,-322342594337.0,-254235595773.0
Thuế thu nhập doanh nghiệp đã nộp,LUÙ CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Thuế thu nhập doanh nghiệp đã nộp,Thuế thu nhập doanh nghiệp đã nộp,15,(471.622.340.241),(108.000.000.000),15.0,-471622340241.0,-108000000000.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh,LUÙ CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lưu chuyển tiền thuần từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,20,(2.026.963.361.914),4.428.973.492.664,20.0,-2026963361914.0,4428973492664.0
LUÙ CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LUÙ CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LUÙ CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LUÙ CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LUÙ CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LUÙ CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,
Tiền chi mua sắm tài sản cố định và tài sản dài hạn khác,LUÙ CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi mua sắm tài sản cố định và tài sản dài hạn khác,Tiền chi mua sắm tài sản cố định và tài sản dài hạn khác,21,(184.002.065.357),(799.749.729.193),21.0,-184002065357.0,-799749729193.0
"Đặt cọc mua tàu bay, dòng tiền thuần","LUÙ CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Đặt cọc mua tàu bay, dòng tiền thuần","Đặt cọc mua tàu bay, dòng tiền thuần",21,(2.410.035.573.876),1.545.988.562.283,21.0,-2410035573876.0,1545988562283.0
Tiền chi mua trái phiếu doanh nghiệp và chi tiền gửi ngân hàng có kỳ hạn,LUÙ CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi mua trái phiếu doanh nghiệp và chi tiền gửi ngân hàng có kỳ hạn,Tiền chi mua trái phiếu doanh nghiệp và chi tiền gửi ngân hàng có kỳ hạn,23,(715.756.800.000),-,23.0,-715756800000.0,
Tiền thu từ tiền gửi ngân hàng có kỳ hạn,LUÙ CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu từ tiền gửi ngân hàng có kỳ hạn,Tiền thu từ tiền gửi ngân hàng có kỳ hạn,24,1.400.000.000,-,24.0,1400000000.0,
Tiền chi đầu tư vào các đơn vị khác,LUÙ CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi đầu tư vào các đơn vị khác,Tiền chi đầu tư vào các đơn vị khác,25,-,(1.132.840.350.000),25.0,,-1132840350000.0
"Tiền thu lãi tiền gửi, cho vay và cổ tức","LUÙ CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu lãi tiền gửi, cho vay và cổ tức","Tiền thu lãi tiền gửi, cho vay và cổ tức",27,207.816.031.475,208.998.836.537,27.0,207816031475.0,208998836537.0
Lưu chuyển tiền thuần từ hoạt động đầu tư,LUÙ CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Lưu chuyển tiền thuần từ hoạt động đầu tư,Lưu chuyển tiền thuần từ hoạt động đầu tư,30,(3.100.578.407.758),(177.602.680.373),30.0,-3100578407758.0,-177602680373.0
