row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Năm trước
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty TNHH Tiến Phát Đông Bắc,Công ty liên kết,Phí môi giớiCho vayLãi cho vayCung cấpdịch vụDoanh thu từchuyển nhượngquyền sử dụng đấtGóp vốnKhác,60.102.311.75957.182.000.000546.617.970200.000.000-,-,,,,
