row_label_raw,row_label_full,col_0,col_1,2019VND,2018VND,numeric__col_1,numeric__2019VND,numeric__2018VND
Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,,,
09,Những thay đổi về tài sản hoạt động > 09,09,(Tăng)/giảm các khoản tiền gửi và cho vay các tổ chức tín dụng khác,(2.431.655.639.079),205.699.919.260,,-2431655639079.0,205699919260.0
10,Những thay đổi về tài sản hoạt động > 10,10,Giảm/(tăng) các khoản về kinh doanh chứng khoán,1.013.315.301.789,(4.334.648.808.524),,1013315301789.0,-4334648808524.0
11,Những thay đổi về tài sản hoạt động > 11,11,Tăng các công cụ tài chính phải sinh và các tài sản tài chính khác,(8.781.902.746),(27.561.396.451),,-8781902746.0,-27561396451.0
12,Những thay đổi về tài sản hoạt động > 12,12,Tăng các khoản cho vay khách hàng,(14.774.389.557.785),(8.133.374.830.113),,-14774389557785.0,-8133374830113.0
13,Những thay đổi về tài sản hoạt động > 13,13,Giảm nguồn dự phòng để bù đắp tồn thất các khoản,(773.403.480.307),(1.100.092.093.298),,-773403480307.0,-1100092093298.0
14,Những thay đổi về tài sản hoạt động > 14,14,Giảm/(tăng) khác về tài sản hoạt động,588.955.980.280,(1.594.568.188.585),,588955980280.0,-1594568188585.0
Những thay đổi về công nợ hoạt động,Những thay đổi về công nợ hoạt động,Những thay đổi về công nợ hoạt động,Những thay đổi về công nợ hoạt động,Những thay đổi về công nợ hoạt động,Những thay đổi về công nợ hoạt động,,,
15,Những thay đổi về công nợ hoạt động > 15,15,(Giảm)/tăng các khoản nợ Ngân hàng Nhà nước Việt Nam,(1.299.113.521.915),1.134.159.966.572,,-1299113521915.0,1134159966572.0
16,Những thay đổi về công nợ hoạt động > 16,16,Tăng tiền gửi và vay các tổ chức tín dụng khác,1.612.885.730.646,452.349.748.741,,1612885730646.0,452349748741.0
17,Những thay đổi về công nợ hoạt động > 17,17,Tăng tiền gửi của khách hàng,8.779.481.287.441,7.156.782.611.823,,8779481287441.0,7156782611823.0
18,Những thay đổi về công nợ hoạt động > 18,18,Tăng phát hành giấy tờ có giá,3.608.165.083.487,3.794.711.632.787,,3608165083487.0,3794711632787.0
19,Những thay đổi về công nợ hoạt động > 19,19,"Tăng/(giảm) vốn tài trợ, ủy thác đầu tư, cho vay mà tổ chức tín dụng khác chịu rủi ro",2.074.366.622.423,(91.379.109.156),,2074366622423.0,-91379109156.0
21,Những thay đổi về công nợ hoạt động > 21,21,Tăng khác về công nợ hoạt động,174.068.548.100,104.620.615.803,,174068548100.0,104620615803.0
22,Những thay đổi về công nợ hoạt động > 22,22,Chi từ các quỹ,(5.433.500.000),(4.601.443.850),,-5433500000.0,-4601443850.0
I,Những thay đổi về công nợ hoạt động > I,I,LU'U CHUYÊN TIÊN THUẦN TỪ HOẠT ĐỘNG KINH DOANH,2.381.365.237.687,462.023.114.771,,2381365237687.0,462023114771.0
