row_label_raw,row_label_full,col_0,Năm 2015VND,Năm 2014VND,numeric__Năm 2015VND,numeric__Năm 2014VND
Trường Cao đẳng Đại Việt,Tiền vay đã trả > Trường Cao đẳng Đại Việt,Trường Cao đẳng Đại Việt,2.000.000.000,-,2000000000.0,
Công ty TNHH C.E.O Quốc tế,Tiền vay đã trả > Công ty TNHH C.E.O Quốc tế,Công ty TNHH C.E.O Quốc tế,850.000.000,-,850000000.0,
Cộng,Tiền vay đã trả > Cộng,Cộng,44.400.000.000,-,44400000000.0,
Lãi vay phát sinh,Lãi vay phát sinh,Lãi vay phát sinh,Lãi vay phát sinh,Lãi vay phát sinh,,
Công ty Cổ phần Xây dựng C.E.O,Lãi vay phát sinh > Công ty Cổ phần Xây dựng C.E.O,Công ty Cổ phần Xây dựng C.E.O,185.733.333,1.678.844.448,185733333.0,1678844448.0
Công ty Cổ phần Phát triển dịch vụ C.E.O,Lãi vay phát sinh > Công ty Cổ phần Phát triển dịch vụ C.E.O,Công ty Cổ phần Phát triển dịch vụ C.E.O,41.177.778,286.811.112,41177778.0,286811112.0
Trường Cao đẳng Đại Việt,Lãi vay phát sinh > Trường Cao đẳng Đại Việt,Trường Cao đẳng Đại Việt,1.765.484.444,80.444.444,1765484444.0,80444444.0
Công ty TNHH C.E.O Quốc tế,Lãi vay phát sinh > Công ty TNHH C.E.O Quốc tế,Công ty TNHH C.E.O Quốc tế,1.832.222,32.677.779,1832222.0,32677779.0
Cộng,Lãi vay phát sinh > Cộng,Cộng,1.994.227.777,2.078.777.783,1994227777.0,2078777783.0
Cổ tức nhận được,Cổ tức nhận được,Cổ tức nhận được,Cổ tức nhận được,Cổ tức nhận được,,
Công ty Cổ phần Đầu tư và phát triển Phú Quốc,Cổ tức nhận được > Công ty Cổ phần Đầu tư và phát triển Phú Quốc,Công ty Cổ phần Đầu tư và phát triển Phú Quốc,32.628.000.000,10.176.000.000,32628000000.0,10176000000.0
Công ty Cổ phần Xây dựng C.E.O,Cổ tức nhận được > Công ty Cổ phần Xây dựng C.E.O,Công ty Cổ phần Xây dựng C.E.O,382.500.000,-,382500000.0,
Công ty Cổ phần Phát triển dịch vụ C.E.O,Cổ tức nhận được > Công ty Cổ phần Phát triển dịch vụ C.E.O,Công ty Cổ phần Phát triển dịch vụ C.E.O,1.020.000.000,-,1020000000.0,
Cộng,Cổ tức nhận được > Cộng,Cộng,34.030.500.000,10.176.000.000,34030500000.0,10176000000.0
Góp vốn vào Công ty con,Góp vốn vào Công ty con,Góp vốn vào Công ty con,Góp vốn vào Công ty con,Góp vốn vào Công ty con,,
Công ty Cổ phần Đầu tư và phát triển Phú Quốc,Góp vốn vào Công ty con > Công ty Cổ phần Đầu tư và phát triển Phú Quốc,Công ty Cổ phần Đầu tư và phát triển Phú Quốc,116.400.000.000,-,116400000000.0,
Công ty Cổ phần Xây dựng C.E.O,Góp vốn vào Công ty con > Công ty Cổ phần Xây dựng C.E.O,Công ty Cổ phần Xây dựng C.E.O,7.650.000.000,-,7650000000.0,
Công ty Cổ phần Phát triển dịch vụ C.E.O,Góp vốn vào Công ty con > Công ty Cổ phần Phát triển dịch vụ C.E.O,Công ty Cổ phần Phát triển dịch vụ C.E.O,17.850.000.000,-,17850000000.0,
Cộng,Góp vốn vào Công ty con > Cộng,Cộng,141.900.000.000,-,141900000000.0,
