row_label_raw,row_label_full,col_0,Thuyết minh,Năm 2018 triệu đồng,Năm 2017 triệu đồng,numeric__Thuyết minh,numeric__Năm 2018 triệu đồng,numeric__Năm 2017 triệu đồng
"Tăng nguồn dự phòng để bù đắp tổn thất các khoản tín dụng, chứng khoán, đầu tư dài hạn","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng nguồn dự phòng để bù đắp tổn thất các khoản tín dụng, chứng khoán, đầu tư dài hạn","Tăng nguồn dự phòng để bù đắp tổn thất các khoản tín dụng, chứng khoán, đầu tư dài hạn",,(1.714.237),(603.092),,-1714237.0,-603092.0
Giảm/(Tăng) khác về tài sản hoạt động,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Giảm/(Tăng) khác về tài sản hoạt động,Giảm/(Tăng) khác về tài sản hoạt động,,657.699,(465.959),,657699.0,-465959.0
Những thay đổi về công nợ hoạt động (Giảm)/Tăng các khoản nợ Chính phủ và Ngân hàng,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Những thay đổi về công nợ hoạt động (Giảm)/Tăng các khoản nợ Chính phủ và Ngân hàng,Những thay đổi về công nợ hoạt động (Giảm)/Tăng các khoản nợ Chính phủ và Ngân hàng,,13.505.452,17.651.126,,13505452.0,17651126.0
Nhà nước Việt Nam,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Nhà nước Việt Nam,Nhà nước Việt Nam,,(167.425),1.000.000,,-167425.0,1000000.0
"(Giảm)/Tăng các khoản tiền gửi, vay các TCTD khác","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > (Giảm)/Tăng các khoản tiền gửi, vay các TCTD khác","(Giảm)/Tăng các khoản tiền gửi, vay các TCTD khác",,(4.295.569),433.525,,-4295569.0,433525.0
Tăng tiền gửi của khách hàng (bao gồm cả Kho bạc Nhà nước),LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng tiền gửi của khách hàng (bao gồm cả Kho bạc Nhà nước),Tăng tiền gửi của khách hàng (bao gồm cả Kho bạc Nhà nước),,16.416.761,9.050.448,,16416761.0,9050448.0
Tăng phát hành giấy tờ có giá (ngoại trừ giấy tờ có giá phát hành được tính vào hoạt động tài chính),LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng phát hành giấy tờ có giá (ngoại trừ giấy tờ có giá phát hành được tính vào hoạt động tài chính),Tăng phát hành giấy tờ có giá (ngoại trừ giấy tờ có giá phát hành được tính vào hoạt động tài chính),,1.107.369,7.045.061,,1107369.0,7045061.0
"Giảm vốn tài trợ, uỷ thác đầu tư, cho vay mà TCTD chịu rủi ro","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Giảm vốn tài trợ, uỷ thác đầu tư, cho vay mà TCTD chịu rủi ro","Giảm vốn tài trợ, uỷ thác đầu tư, cho vay mà TCTD chịu rủi ro",,(11.430),(26.227),,-11430.0,-26227.0
Giảm các công cụ tài chính phải sinh và các khoản nợ tài chính khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Giảm các công cụ tài chính phải sinh và các khoản nợ tài chính khác,Giảm các công cụ tài chính phải sinh và các khoản nợ tài chính khác,,(68.960),-,,-68960.0,
Tăng của công nợ khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng của công nợ khác,Tăng của công nợ khác,,524.706,148.319,,524706.0,148319.0
Lưu chuyển tiền thuần (sử dụng vào)/từ hoạt động kinh doanh,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lưu chuyển tiền thuần (sử dụng vào)/từ hoạt động kinh doanh,Lưu chuyển tiền thuần (sử dụng vào)/từ hoạt động kinh doanh,,(2.380.836),1.802.082,,-2380836.0,1802082.0
