row_label_raw,row_label_full,STT,Tên,Địa điểm,Hoạt động kinh doanh chính,31.12.2020,31.12.2020_1,31.12.2019,31.12.2019_1,numeric__Tên,numeric__Địa điểm,numeric__Hoạt động kinh doanh chính,numeric__31.12.2020,numeric__31.12.2020_1,numeric__31.12.2019,numeric__31.12.2019_1
35,STT > 35,35,Công ty TNHH Merufa-Nova,TP Hồ Chí Minh,Kinh doanh bất động sản,"99,89","99,90","99,88","99,90",,,,99.89,99.9,99.88,99.9
36,STT > 36,36,Công ty Cổ phần Địa Oc Nhật Hoa,TP Hồ Chí Minh,Kinh doanh bất động sản,"99,81","99,98","99,81","99,98",,,,99.81,99.98,99.81,99.98
37,STT > 37,37,Công ty Cổ phần Phát triển Đô thị Kỹ Nguyên,TP Hồ Chí Minh,Kinh doanh bất động sản,"100,00","100,00","99,99","99,99",,,,100.0,100.0,99.99,99.99
38,STT > 38,38,Công ty Cổ phần Bất Đông Sản Đình Phát,TP Hồ Chí Minh,Kinh doanh bất động sản,"99,95","99,96","99,95","99,96",,,,99.95,99.96,99.95,99.96
39,STT > 39,39,Công ty TNHH Đầu Tư Và Phát Triển Bất Đông Sản 350,TP Hồ Chí Minh,Kinh doanh bất động sản,"99,97","99,99","99,97","99,99",,,,99.97,99.99,99.97,99.99
40,STT > 40,40,Công ty TNHH Đầu Tư Và Phát Triển Bất Đông Sản CQ89,TP Hồ Chí Minh,Kinh doanh bất động sản,"99,56","99,59","99,56","99,59",,,,99.56,99.59,99.56,99.59
41,STT > 41,41,Công ty TNHH Đầu tư và Phát triển Địa ốc Gia Huy,TP Hồ Chí Minh,Kinh doanh bất động sản,"51,00","51,00","51,00","51,00",,,,51.0,51.0,51.0,51.0
42,STT > 42,42,Công ty Cổ phần Bất Đông Sản Thỉnh Vương,TP Hồ Chí Minh,Kinh doanh bất động sản,"99,98","99,98","99,98","99,98",,,,99.98,99.98,99.98,99.98
43,STT > 43,43,Công ty Cổ phần Kinh doanh Bất Đông sản Thái Bình,TP Hồ Chí Minh,Kinh doanh bất động sản,"99,95","99,96","99,95","99,96",,,,99.95,99.96,99.95,99.96
44,STT > 44,44,Công ty Cổ phần Nova Hospitality,TP Hồ Chí Minh,Kinh doanh bất động sản,"100,00","100,00","100,00","100,00",,,,100.0,100.0,100.0,100.0
45,STT > 45,45,Công ty Cổ phần Đầu tư Bất động sản Trường Tây,TP Hồ Chí Minh,Kinh doanh bất động sản,"99,97","99,98","99,97","99,98",,,,99.97,99.98,99.97,99.98
46,STT > 46,46,Công ty Cổ phần Phát triển Đất Việt,TP Hồ Chí Minh,Kinh doanh bất động sản,"99,67","99,69","99,67","99,69",,,,99.67,99.69,99.67,99.69
47,STT > 47,47,Công ty TNHH Đầu tư Phát triển Bất động sản An Phú Đông,TP Hồ Chí Minh,Kinh doanh bất động sản,"51,00","51,00","79,93","80,00",,,,51.0,51.0,79.93,80.0
48,STT > 48,48,Công ty TNHH Thành phố Aqua,Tỉnh Đông Nai,Kinh doanh bất động sản,"69,87","70,00","69,87","70,00",,,,69.87,70.0,69.87,70.0
49,STT > 49,49,Công ty Cổ phần Huỳnh Gia Huy,Tỉnh Bình Thuận,Dịch vụ lưu trú ngắn ngày,"99,98","99,98","99,98","99,98",,,,99.98,99.98,99.98,99.98
50,STT > 50,50,Công ty TNHH Thương mại Đầu tư Địa ốc 38,TP Hồ Chí Minh,Kinh doanh bất động sản,"99,99","99,99","99,99","99,99",,,,99.99,99.99,99.99,99.99
51,STT > 51,51,Công ty Cổ phần Dịch vụ Du lịch Hòa Thắng,Tỉnh Bình Thuận,Dịch vụ lưu trú ngắn ngày,"95,79","95,80","95,79","95,80",,,,95.79,95.8,95.79,95.8
