row_label_raw,row_label_full,col_0,Mối quan hệ,Năm 2016,Năm 2015,numeric__Mối quan hệ,numeric__Năm 2016,numeric__Năm 2015
- Công ty TNHH MTV Lắp dựng Kính Vigla,- Công ty TNHH MTV Lắp dựng Kính Vigla,- Công ty TNHH MTV Lắp dựng Kính Vigla,Công ty con,22.430.257,-,,22430257.0,
- Công ty CP Viglacera Từ Sơn,- Công ty CP Viglacera Từ Sơn,- Công ty CP Viglacera Từ Sơn,Công ty liên kết,1.486.040.000,-,,1486040000.0,
- Công ty CP Đầu tư và Xuất nhập khẩu Viglacera,- Công ty CP Đầu tư và Xuất nhập khẩu Viglacera,- Công ty CP Đầu tư và Xuất nhập khẩu Viglacera,Công ty liên kết,165.299.361.282,247.416.369,,165299361282.0,247416369.0
- Công ty CP Visaho,- Công ty CP Visaho,- Công ty CP Visaho,Công ty liên kết,14.683.565.779,-,,14683565779.0,
Cổ tức được chia,Cổ tức được chia,Cổ tức được chia,,65.452.358.973,31.584.437.854,,65452358973.0,31584437854.0
- Công ty CP Bao bì và Má Phanh Viglacera,- Công ty CP Bao bì và Má Phanh Viglacera,- Công ty CP Bao bì và Má Phanh Viglacera,Công ty con,-,252.450.000,,,252450000.0
- Công ty CP Tư vấn Viglacera,- Công ty CP Tư vấn Viglacera,- Công ty CP Tư vấn Viglacera,Công ty con,276.816.000,276.816.000,,276816000.0,276816000.0
- Công ty CP Việt Trì Viglacera,- Công ty CP Việt Trì Viglacera,- Công ty CP Việt Trì Viglacera,Công ty con,11.110.250.000,1.754.250.000,,11110250000.0,1754250000.0
- Công ty CP Viglacera Tiên Sơn,- Công ty CP Viglacera Tiên Sơn,- Công ty CP Viglacera Tiên Sơn,Công ty con,11.475.000.000,6.058.800.000,,11475000000.0,6058800000.0
- Công ty CP Thương mại Viglacera,- Công ty CP Thương mại Viglacera,- Công ty CP Thương mại Viglacera,Công ty con,2.140.541.295,2.140.539.425,,2140541295.0,2140539425.0
- Công ty CP Viglacera Vân Hải,- Công ty CP Viglacera Vân Hải,- Công ty CP Viglacera Vân Hải,Công ty con,1.350.000.000,1.260.000.000,,1350000000.0,1260000000.0
- Công ty CP Khoáng sản Viglacera,- Công ty CP Khoáng sản Viglacera,- Công ty CP Khoáng sản Viglacera,Công ty con,318.750.000,-,,318750000.0,
- Công ty CP Viglacera Hạ Long,- Công ty CP Viglacera Hạ Long,- Công ty CP Viglacera Hạ Long,Công ty con,16.152.640.000,16.152.640.000,,16152640000.0,16152640000.0
- Công ty TNHH Kính nổi Việt Nam,- Công ty TNHH Kính nổi Việt Nam,- Công ty TNHH Kính nổi Việt Nam,Công ty liên kết,22.378.361.678,3.688.942.429,,22378361678.0,3688942429.0
- Công ty CP Đầu tư và Xuất nhập khẩu Viglacera,- Công ty CP Đầu tư và Xuất nhập khẩu Viglacera,- Công ty CP Đầu tư và Xuất nhập khẩu Viglacera,Công ty liên kết,250.000.000,-,,250000000.0,
Lãi vay phải thu,Lãi vay phải thu,Lãi vay phải thu,,2.826.750.000,2.319.901.425,,2826750000.0,2319901425.0
- Công ty CP Việt Trì Viglacera,- Công ty CP Việt Trì Viglacera,- Công ty CP Việt Trì Viglacera,Công ty con,-,906.526.425,,,906526425.0
- Công ty CP Kính Viglacera Đáp Cầu,- Công ty CP Kính Viglacera Đáp Cầu,- Công ty CP Kính Viglacera Đáp Cầu,Công ty con,2.826.750.000,1.413.375.000,,2826750000.0,1413375000.0
