row_label_raw,row_label_full,Bên liên quan,Môi quan hệ,Nội dung nghiệp vụ,Năm 2021,Năm 2020,numeric__Môi quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm 2021,numeric__Năm 2020
Công ty Cổ phần Tập đoàn Đẻo Cả,Công ty Cổ phần Tập đoàn Đẻo Cả > Công ty Cổ phần Tập đoàn Đẻo Cả,Công ty Cổ phần Tập đoàn Đẻo Cả,Công ty mẹ,Cộng,6.996.173.417,13.872.460.460,,,6996173417.0,13872460460.0
Công ty Cổ phần Tập đoàn Đẻo Cả,Công ty Cổ phần Tập đoàn Đẻo Cả > Công ty Cổ phần Tập đoàn Đẻo Cả,Công ty Cổ phần Tập đoàn Đẻo Cả,Công ty mẹ,Cho Công ty Vay tiền,119.600.000.000,280.131.895.603,,,119600000000.0,280131895603.0
Công ty Cổ phần Tập đoàn Đẻo Cả,Công ty Cổ phần Tập đoàn Đẻo Cả > Công ty Cổ phần Tập đoàn Đẻo Cả,Công ty Cổ phần Tập đoàn Đẻo Cả,Công ty mẹ,Cộng,119.600.000.000,280.131.895.603,,,119600000000.0,280131895603.0
Công ty Cổ phần Đầu tư Hải Thạch B.O.T,Công ty Cổ phần Đầu tư Hải Thạch B.O.T,Công ty Cổ phần Đầu tư Hải Thạch B.O.T,Cổ đông lớn,Chi phí tài chính,,,,,,
Công ty Cổ phần Đầu tư Hải Thạch B.O.T,Công ty Cổ phần Đầu tư Hải Thạch B.O.T > Công ty Cổ phần Đầu tư Hải Thạch B.O.T,Công ty Cổ phần Đầu tư Hải Thạch B.O.T,Cổ đông lớn,Tiền lãi vay,5.540.931.508,5.946.849.315,,,5540931508.0,5946849315.0
Công ty Cổ phần Đầu tư Hải Thạch B.O.T,Công ty Cổ phần Đầu tư Hải Thạch B.O.T > Công ty Cổ phần Đầu tư Hải Thạch B.O.T,Công ty Cổ phần Đầu tư Hải Thạch B.O.T,Cổ đông lớn,Cộng,5.540.931.508,5.946.849.315,,,5540931508.0,5946849315.0
Công ty Cổ phần Đầu tư Hải Thạch B.O.T,Công ty Cổ phần Đầu tư Hải Thạch B.O.T,Công ty Cổ phần Đầu tư Hải Thạch B.O.T,Cổ đông lớn,Các khoản khác,,,,,,
Công ty Cổ phần Đầu tư Hải Thạch B.O.T,Công ty Cổ phần Đầu tư Hải Thạch B.O.T > Công ty Cổ phần Đầu tư Hải Thạch B.O.T,Công ty Cổ phần Đầu tư Hải Thạch B.O.T,Cổ đông lớn,Nhận trả nợ góp vốn,-,203.750.000.000,,,,203750000000.0
Công ty Cổ phần Đầu tư Hải Thạch B.O.T,Công ty Cổ phần Đầu tư Hải Thạch B.O.T > Công ty Cổ phần Đầu tư Hải Thạch B.O.T,Công ty Cổ phần Đầu tư Hải Thạch B.O.T,Cổ đông lớn,Tăng cổ phần bằng hoán đổi nợ,-,403.750.000.000,,,,403750000000.0
Công ty Cổ phần Đầu tư Hải Thạch B.O.T,Công ty Cổ phần Đầu tư Hải Thạch B.O.T > Công ty Cổ phần Đầu tư Hải Thạch B.O.T,Công ty Cổ phần Đầu tư Hải Thạch B.O.T,Cổ đông lớn,Cho Công ty vay tiền,125.400.000.000,202.000.000.000,,,125400000000.0,202000000000.0
Công ty Cổ phần Đầu tư Hải Thạch B.O.T,Công ty Cổ phần Đầu tư Hải Thạch B.O.T > Công ty Cổ phần Đầu tư Hải Thạch B.O.T,Công ty Cổ phần Đầu tư Hải Thạch B.O.T,Cổ đông lớn,Cộng,125.400.000.000,809.500.000.000,,,125400000000.0,809500000000.0
