row_label_raw,row_label_full,Bên liên quan,Môi quan hệ,Nội dung nghiệp vụ,Năm 2021,Năm 2020,numeric__Môi quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm 2021,numeric__Năm 2020
Công ty cổ phần BOT Trung Lương - Mỹ Thuận,Công ty cổ phần BOT Trung Lương - Mỹ Thuận > Công ty cổ phần BOT Trung Lương - Mỹ Thuận,Công ty cổ phần BOT Trung Lương - Mỹ Thuận,"Công ty có liên quan của Chủ tịch HĐQT Hồ Minh Hoàng, PCT HĐQT Nguyễn Tấn Đông, Trường BKS Nguyễn Minh Giang",Cộng,270.000.000,210.000.000,,,270000000.0,210000000.0
Công ty Cổ phần Quản lý và Khai thác Đường Cao tốc Đéo Cả,Công ty Cổ phần Quản lý và Khai thác Đường Cao tốc Đéo Cả,Công ty Cổ phần Quản lý và Khai thác Đường Cao tốc Đéo Cả,Công ty có liên quan của Thành viên BKS Phan Thị Mai,"Doanh thu bán hàng hóa, dịch vụ",,,,,,
Công ty Cổ phần Quản lý và Khai thác Đường Cao tốc Đéo Cả,Công ty Cổ phần Quản lý và Khai thác Đường Cao tốc Đéo Cả > Công ty Cổ phần Quản lý và Khai thác Đường Cao tốc Đéo Cả,Công ty Cổ phần Quản lý và Khai thác Đường Cao tốc Đéo Cả,Công ty có liên quan của Thành viên BKS Phan Thị Mai,Doanh thu cho thuê xe,310.909.091,-,,,310909091.0,
Công ty Cổ phần Quản lý và Khai thác Đường Cao tốc Đéo Cả,Công ty Cổ phần Quản lý và Khai thác Đường Cao tốc Đéo Cả > Công ty Cổ phần Quản lý và Khai thác Đường Cao tốc Đéo Cả,Công ty Cổ phần Quản lý và Khai thác Đường Cao tốc Đéo Cả,Công ty có liên quan của Thành viên BKS Phan Thị Mai,Cộng,310.909.091,-,,,310909091.0,
Công ty Cổ phần Quản lý và Khai thác Đường Cao tốc Đéo Cả,Công ty Cổ phần Quản lý và Khai thác Đường Cao tốc Đéo Cả,Công ty Cổ phần Quản lý và Khai thác Đường Cao tốc Đéo Cả,Công ty có liên quan của Thành viên BKS Phan Thị Mai,"Mua hàng hóa, dịch vụ",,,,,,
Công ty Cổ phần Quản lý và Khai thác Đường Cao tốc Đéo Cả,Công ty Cổ phần Quản lý và Khai thác Đường Cao tốc Đéo Cả > Công ty Cổ phần Quản lý và Khai thác Đường Cao tốc Đéo Cả,Công ty Cổ phần Quản lý và Khai thác Đường Cao tốc Đéo Cả,Công ty có liên quan của Thành viên BKS Phan Thị Mai,Chi phí duy tu cao tốc BGLS,22.563.005.455,2.063.740.000,,,22563005455.0,2063740000.0
Công ty Cổ phần Quản lý và Khai thác Đường Cao tốc Đéo Cả,Công ty Cổ phần Quản lý và Khai thác Đường Cao tốc Đéo Cả > Công ty Cổ phần Quản lý và Khai thác Đường Cao tốc Đéo Cả,Công ty Cổ phần Quản lý và Khai thác Đường Cao tốc Đéo Cả,Công ty có liên quan của Thành viên BKS Phan Thị Mai,Cộng,22.563.005.455,2.063.740.000,,,22563005455.0,2063740000.0
Công ty Cổ phần Quản lý và Khai thác Đường Cao tốc Đéo Cả,Công ty Cổ phần Quản lý và Khai thác Đường Cao tốc Đéo Cả,Công ty Cổ phần Quản lý và Khai thác Đường Cao tốc Đéo Cả,Công ty có liên quan của Thành viên BKS Phan Thị Mai,Các khoản khác,,,,,,
Công ty Cổ phần Quản lý và Khai thác Đường Cao tốc Đéo Cả,Công ty Cổ phần Quản lý và Khai thác Đường Cao tốc Đéo Cả > Công ty Cổ phần Quản lý và Khai thác Đường Cao tốc Đéo Cả,Công ty Cổ phần Quản lý và Khai thác Đường Cao tốc Đéo Cả,Công ty có liên quan của Thành viên BKS Phan Thị Mai,Thanh toán tiền chi phí duy tu,7.946.829.716,-,,,7946829716.0,
Công ty Cổ phần Quản lý và Khai thác Đường Cao tốc Đéo Cả,Công ty Cổ phần Quản lý và Khai thác Đường Cao tốc Đéo Cả > Công ty Cổ phần Quản lý và Khai thác Đường Cao tốc Đéo Cả,Công ty Cổ phần Quản lý và Khai thác Đường Cao tốc Đéo Cả,Công ty có liên quan của Thành viên BKS Phan Thị Mai,Cộng,7.946.829.716,-,,,7946829716.0,
Công ty Cổ phần BOT Hưng Phát,Công ty Cổ phần BOT Hưng Phát,Công ty Cổ phần BOT Hưng Phát,Công ty con của Công ty mẹ,Doanh thu hoạt động tài chính,,,,,,
Công ty Cổ phần BOT Hưng Phát,Công ty Cổ phần BOT Hưng Phát > Công ty Cổ phần BOT Hưng Phát,Công ty Cổ phần BOT Hưng Phát,Công ty con của Công ty mẹ,Nhận tạm ứng cổ tức,-,1.365.463.958,,,,1365463958.0
Công ty Cổ phần BOT Hưng Phát,Công ty Cổ phần BOT Hưng Phát > Công ty Cổ phần BOT Hưng Phát,Công ty Cổ phần BOT Hưng Phát,Công ty con của Công ty mẹ,Cộng,-,1.365.463.958,,,,1365463958.0
