row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
Phí chứng nhận hàng hóa,Công ty TNHH MTV Chuỗi cung ứng Thủy sản Minh Phú > Phí chứng nhận hàng hóa,Phí chứng nhận hàng hóa,1.007.001.285,1.031.555.975,1007001285.0,1031555975.0
Chuyển nhượng khoản đầu tư,Công ty TNHH MTV Chuỗi cung ứng Thủy sản Minh Phú > Chuyển nhượng khoản đầu tư,Chuyển nhượng khoản đầu tư,-,1.500.000.000,,1500000000.0
"Ebisumo Logistic Co., Ltd.","Ebisumo Logistic Co., Ltd.","Ebisumo Logistic Co., Ltd.","Ebisumo Logistic Co., Ltd.","Ebisumo Logistic Co., Ltd.",,
Bán thành phẩm,"Ebisumo Logistic Co., Ltd. > Bán thành phẩm",Bán thành phẩm,235.996.905.390,253.157.173.515,235996905390.0,253157173515.0
Cổ tức,"Ebisumo Logistic Co., Ltd. > Cổ tức",Cổ tức,-,3.500.000.000,,3500000000.0
Góp vốn,"Ebisumo Logistic Co., Ltd. > Góp vốn",Góp vốn,-,3.500.000.000,,3500000000.0
Công ty TNHH Thực phẩm xanh Minh Phú,Công ty TNHH Thực phẩm xanh Minh Phú,Công ty TNHH Thực phẩm xanh Minh Phú,Công ty TNHH Thực phẩm xanh Minh Phú,Công ty TNHH Thực phẩm xanh Minh Phú,,
Bán thành phẩm,Công ty TNHH Thực phẩm xanh Minh Phú > Bán thành phẩm,Bán thành phẩm,60.781.405.500,65.190.842.000,60781405500.0,65190842000.0
Cổ tức,Công ty TNHH Thực phẩm xanh Minh Phú > Cổ tức,Cổ tức,4.500.000.000,-,4500000000.0,
Mua dịch vụ,Công ty TNHH Thực phẩm xanh Minh Phú > Mua dịch vụ,Mua dịch vụ,263.216.113,13.307.778,263216113.0,13307778.0
Bán tài sản cố định,Công ty TNHH Thực phẩm xanh Minh Phú > Bán tài sản cố định,Bán tài sản cố định,-,56.668.288,,56668288.0
Góp vốn,Công ty TNHH Thực phẩm xanh Minh Phú > Góp vốn,Góp vốn,2.500.000.000,3.958.663.881,2500000000.0,3958663881.0
Công ty TNHH Thức ăn Tôm xanh Minh Phú,Công ty TNHH Thức ăn Tôm xanh Minh Phú,Công ty TNHH Thức ăn Tôm xanh Minh Phú,Công ty TNHH Thức ăn Tôm xanh Minh Phú,Công ty TNHH Thức ăn Tôm xanh Minh Phú,,
Cổ tức,Công ty TNHH Thức ăn Tôm xanh Minh Phú > Cổ tức,Cổ tức,25.235.000.000,12.250.000.000,25235000000.0,12250000000.0
Công ty TNHH Xã hội Chuỗi Tôm rừng Minh Phú,Công ty TNHH Xã hội Chuỗi Tôm rừng Minh Phú,Công ty TNHH Xã hội Chuỗi Tôm rừng Minh Phú,Công ty TNHH Xã hội Chuỗi Tôm rừng Minh Phú,Công ty TNHH Xã hội Chuỗi Tôm rừng Minh Phú,,
Mua nguyên vật liệu,Công ty TNHH Xã hội Chuỗi Tôm rừng Minh Phú > Mua nguyên vật liệu,Mua nguyên vật liệu,525.991.680.949,217.707.675.257,525991680949.0,217707675257.0
Mua dịch vụ,Công ty TNHH Xã hội Chuỗi Tôm rừng Minh Phú > Mua dịch vụ,Mua dịch vụ,15.554.411.301,10.817.915.819,15554411301.0,10817915819.0
Cổ tức,Công ty TNHH Xã hội Chuỗi Tôm rừng Minh Phú > Cổ tức,Cổ tức,3.000.000.000,600.000.000,3000000000.0,600000000.0
Góp vốn,Công ty TNHH Xã hội Chuỗi Tôm rừng Minh Phú > Góp vốn,Góp vốn,-,1.500.000.000,,1500000000.0
