row_label_raw,row_label_full,Mãsố,col_1,Thuyếtminh,Năm tài chính kết thúcngày 31 tháng 12 năm,Năm tài chính kết thúcngày 31 tháng 12 năm_1,numeric__col_1,numeric__Thuyếtminh,numeric__Năm tài chính kết thúcngày 31 tháng 12 năm,numeric__Năm tài chính kết thúcngày 31 tháng 12 năm_1
10,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > 10,10,Giảm/(tăng) hàng tồn kho,396.161.114.891,(497.802.711.008),(497.802.711.008),,396161114891.0,-497802711008.0,-497802711008.0
11,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > 11,11,Tăng các khoản phải trả,1.380.255.770.889,1.299.834.862.339,1.299.834.862.339,,1380255770889.0,1299834862339.0,1299834862339.0
12,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > 12,12,Giảm/(tăng) chi phí trả trước,65.247.409.505,(633.951.413.583),(633.951.413.583),,65247409505.0,-633951413583.0,-633951413583.0
14,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > 14,14,Tiền lãi vay đã trả,(832.038.375.945),(635.688.969.538),(635.688.969.538),,-832038375945.0,-635688969538.0,-635688969538.0
15,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > 15,15,Thuế TNDN đã nộp,(971.344.830.054),(1.221.846.691.729),(1.221.846.691.729),,-971344830054.0,-1221846691729.0,-1221846691729.0
17,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > 17,17,Tiền chi khác từ hoạt động kinh doanh,(347.735.082.564),(349.953.909.983),(349.953.909.983),,-347735082564.0,-349953909983.0,-349953909983.0
20,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > 20,20,Lưu chuyển tiền thuần từ hoạt động kinh doanh,9.517.095.698.405,5.053.831.756.700,5.053.831.756.700,,9517095698405.0,5053831756700.0,5053831756700.0
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,
21,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > 21,21,"Tiền chi để mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác",(3.978.252.082.224),(3.215.243.200.871),(3.215.243.200.871),,-3978252082224.0,-3215243200871.0,-3215243200871.0
22,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > 22,22,"Tiền thu từ thanh lý, nhượng bán TSCĐ và tài sản dài hạn khác",29.269.655.015,5.662.030.028,5.662.030.028,,29269655015.0,5662030028.0,5662030028.0
23,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > 23,23,"Tiền chi cho vay, mua các công cụ nợ của đơn vị khác",(33.536.189.070.356),(32.995.035.947.486),(32.995.035.947.486),,-33536189070356.0,-32995035947486.0,-32995035947486.0
24,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > 24,24,"Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",30.458.251.083.042,40.669.116.046.728,40.669.116.046.728,,30458251083042.0,40669116046728.0,40669116046728.0
25,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > 25,25,Tiền chi đầu tư góp vốn vào đơn vị khác,(1.753.619.182.518),(557.291.900.594),(557.291.900.594),,-1753619182518.0,-557291900594.0,-557291900594.0
26,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > 26,26,Tiền thu hồi đầu tư góp vốn vào đơn vị khác,94.939.906.000,56.400.094.000,56.400.094.000,,94939906000.0,56400094000.0,56400094000.0
27,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > 27,27,"Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",2.137.225.525.330,1.793.624.815.520,1.793.624.815.520,,2137225525330.0,1793624815520.0,1793624815520.0
30,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > 30,30,Lưu chuyển tiền thuần từ hoạt động đầu tư,(6.548.374.165.711),5.757.231.937.325,5.757.231.937.325,,-6548374165711.0,5757231937325.0,5757231937325.0
