row_label_raw,row_label_full,col_0,2015triệu đồng,2014triệu đồng,numeric__2015triệu đồng,numeric__2014triệu đồng
(Giảm) tiền gửi của khách hàng,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > (Giảm) tiền gửi của khách hàng,(Giảm) tiền gửi của khách hàng,(2.126.348),(2.272.848),-2126348.0,-2272848.0
(Giảm)/Tăng phát hành giấy tờ có giá (ngoại trừ giấy tờ có giá phát hành được tính vào hoạt động tài chính),LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > (Giảm)/Tăng phát hành giấy tờ có giá (ngoại trừ giấy tờ có giá phát hành được tính vào hoạt động tài chính),(Giảm)/Tăng phát hành giấy tờ có giá (ngoại trừ giấy tờ có giá phát hành được tính vào hoạt động tài chính),(357.669),859.998,-357669.0,859998.0
"(Giảm) vốn tài trợ, uỷ thác đầu tư, cho vay mà TCTD chịu rủi ro","LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > (Giảm) vốn tài trợ, uỷ thác đầu tư, cho vay mà TCTD chịu rủi ro","(Giảm) vốn tài trợ, uỷ thác đầu tư, cho vay mà TCTD chịu rủi ro",(2.751),(4.402),-2751.0,-4402.0
Tăng các công cụ tài chính phải sinh và các khoản nợ tài chính khác,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Tăng các công cụ tài chính phải sinh và các khoản nợ tài chính khác,Tăng các công cụ tài chính phải sinh và các khoản nợ tài chính khác,76.882,87.017,76882.0,87017.0
(Giảm) khác về công nợ hoạt động,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > (Giảm) khác về công nợ hoạt động,(Giảm) khác về công nợ hoạt động,(184.927),(1.863.039),-184927.0,-1863039.0
Chi từ các quỹ của TCTD,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Chi từ các quỹ của TCTD,Chi từ các quỹ của TCTD,(2.498),(4.603),-2498.0,-4603.0
Lưu chuyển tiền thuần từ/(sử dụng vào) hoạt động kinh doanh,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Lưu chuyển tiền thuần từ/(sử dụng vào) hoạt động kinh doanh,Lưu chuyển tiền thuần từ/(sử dụng vào) hoạt động kinh doanh,(570.059),478.221,-570059.0,478221.0
LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,,
Mua sắm tài sản cố định,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ > Mua sắm tài sản cố định,Mua sắm tài sản cố định,(17.388),(31.125),-17388.0,-31125.0
"Tiền thu từ thanh lý, nhượng bán TSCĐ","LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu từ thanh lý, nhượng bán TSCĐ","Tiền thu từ thanh lý, nhượng bán TSCĐ",6.474,127.707,6474.0,127707.0
Mua sắm bất động sản đầu tư,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ > Mua sắm bất động sản đầu tư,Mua sắm bất động sản đầu tư,-,(30),,-30.0
"Tiền thu/chỉ từ đầu tư, góp vốn vào các đơn vị khác","LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu/chỉ từ đầu tư, góp vốn vào các đơn vị khác","Tiền thu/chỉ từ đầu tư, góp vốn vào các đơn vị khác",18.023,24.159,18023.0,24159.0
"Tiền thu cổ tức và lợi nhuận được chia từ các khoản đầu tư, góp vốn dài hạn","LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu cổ tức và lợi nhuận được chia từ các khoản đầu tư, góp vốn dài hạn","Tiền thu cổ tức và lợi nhuận được chia từ các khoản đầu tư, góp vốn dài hạn",72.260,86.001,72260.0,86001.0
Lưu chuyển tiền thuần từ/(sử dụng vào) hoạt động đầu tư,LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ > Lưu chuyển tiền thuần từ/(sử dụng vào) hoạt động đầu tư,Lưu chuyển tiền thuần từ/(sử dụng vào) hoạt động đầu tư,79.369,206.712,79369.0,206712.0
