row_label_raw,row_label_full,Chỉ tiêu,Mã số,Thuyết minh,Năm nay,Năm trước,numeric__Mã số,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
- Tăng (giảm) tài sản tài chính ghi nhận thông qua lãi lỗ,I. Lưu chuyển tiền từ hoạt động kinh doanh > - Tăng (giảm) tài sản tài chính ghi nhận thông qua lãi lỗ,- Tăng (giảm) tài sản tài chính ghi nhận thông qua lãi lỗ,31,,(701.363.032.298),(414.216.654.670),31.0,,-701363032298.0,-414216654670.0
- Tăng (giảm) các khoản cho vay,I. Lưu chuyển tiền từ hoạt động kinh doanh > - Tăng (giảm) các khoản cho vay,- Tăng (giảm) các khoản cho vay,33,,(1.179.999.592.610),(1.674.066.439.441),33.0,,-1179999592610.0,-1674066439441.0
"- Tăng giảm phải thu và dự thu cổ tức, tiền lãi các tài sản tài chính","I. Lưu chuyển tiền từ hoạt động kinh doanh > - Tăng giảm phải thu và dự thu cổ tức, tiền lãi các tài sản tài chính","- Tăng giảm phải thu và dự thu cổ tức, tiền lãi các tài sản tài chính",36,,(232.195.006),155.222.403,36.0,,-232195006.0,155222403.0
- Tăng giảm các khoản phải thu các dịch vụ CTCK cung cấp,I. Lưu chuyển tiền từ hoạt động kinh doanh > - Tăng giảm các khoản phải thu các dịch vụ CTCK cung cấp,- Tăng giảm các khoản phải thu các dịch vụ CTCK cung cấp,37,,242.415.130,597.308.368,37.0,,242415130.0,597308368.0
- Tăng giảm các khoản phải thu khác,I. Lưu chuyển tiền từ hoạt động kinh doanh > - Tăng giảm các khoản phải thu khác,- Tăng giảm các khoản phải thu khác,39,,1.081.810.858,1.188.339.443,39.0,,1081810858.0,1188339443.0
- Tăng giảm các tài sản khác,I. Lưu chuyển tiền từ hoạt động kinh doanh > - Tăng giảm các tài sản khác,- Tăng giảm các tài sản khác,40,,302.627.589,40.225.599,40.0,,302627589.0,40225599.0
- Tăng giảm chi phí phải trả (không bao gồm lãi vay),I. Lưu chuyển tiền từ hoạt động kinh doanh > - Tăng giảm chi phí phải trả (không bao gồm lãi vay),- Tăng giảm chi phí phải trả (không bao gồm lãi vay),41,,14.695.607.748,4.982.930.767,41.0,,14695607748.0,4982930767.0
- Tăng giảm chi phí trả trước,I. Lưu chuyển tiền từ hoạt động kinh doanh > - Tăng giảm chi phí trả trước,- Tăng giảm chi phí trả trước,42,,1.225.955.667,(4.438.232.424),42.0,,1225955667.0,-4438232424.0
- Thuế TNDN đã nộp,I. Lưu chuyển tiền từ hoạt động kinh doanh > - Thuế TNDN đã nộp,- Thuế TNDN đã nộp,43,,(74.256.778.709),(99.881.896.967),43.0,,-74256778709.0,-99881896967.0
- Lãi vay đã trả,I. Lưu chuyển tiền từ hoạt động kinh doanh > - Lãi vay đã trả,- Lãi vay đã trả,44,,,,44.0,,,
- Tăng giảm các khoản phải trả cho người bán,I. Lưu chuyển tiền từ hoạt động kinh doanh > - Tăng giảm các khoản phải trả cho người bán,- Tăng giảm các khoản phải trả cho người bán,45,,252.605.396,529.049.673,45.0,,252605396.0,529049673.0
- Tăng giảm các khoản trích nộp phúc lợi nhân viên,I. Lưu chuyển tiền từ hoạt động kinh doanh > - Tăng giảm các khoản trích nộp phúc lợi nhân viên,- Tăng giảm các khoản trích nộp phúc lợi nhân viên,46,,102.666.225,283.930.182,46.0,,102666225.0,283930182.0
- Tăng giảm thuế và các khoản phải nộp nhà nước (Không bao gồm Thuế TNDN đã nộp),I. Lưu chuyển tiền từ hoạt động kinh doanh > - Tăng giảm thuế và các khoản phải nộp nhà nước (Không bao gồm Thuế TNDN đã nộp),- Tăng giảm thuế và các khoản phải nộp nhà nước (Không bao gồm Thuế TNDN đã nộp),47,,3.072.413.092,2.173.905.105,47.0,,3072413092.0,2173905105.0
- Tăng giảm phải trả người lao động,I. Lưu chuyển tiền từ hoạt động kinh doanh > - Tăng giảm phải trả người lao động,- Tăng giảm phải trả người lao động,48,,128.250.305,527.056.741,48.0,,128250305.0,527056741.0
- Tăng giảm phải trả phải nộp khác,I. Lưu chuyển tiền từ hoạt động kinh doanh > - Tăng giảm phải trả phải nộp khác,- Tăng giảm phải trả phải nộp khác,50,,500.326.629.297,(1.300.275.558.889),50.0,,500326629297.0,-1300275558889.0
- Tiền thu từ các hoạt động kinh doanh,I. Lưu chuyển tiền từ hoạt động kinh doanh > - Tiền thu từ các hoạt động kinh doanh,- Tiền thu từ các hoạt động kinh doanh,51,,861.290.770,251.000.000,51.0,,861290770.0,251000000.0
- Tiền chi từ các hoạt động kinh doanh,I. Lưu chuyển tiền từ hoạt động kinh doanh > - Tiền chi từ các hoạt động kinh doanh,- Tiền chi từ các hoạt động kinh doanh,52,,(25.160.667.009),(23.176.321.458),52.0,,-25160667009.0,-23176321458.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh,I. Lưu chuyển tiền từ hoạt động kinh doanh > Lưu chuyển tiền thuần từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,60,,(876.034.905.602),(2.957.799.138.544),60.0,,-876034905602.0,-2957799138544.0
