row_label_raw,row_label_full,col_0,Năm 2021VND,Năm 2020VND,numeric__Năm 2021VND,numeric__Năm 2020VND
Công ty Cổ phần Sonadezi Long Bình,"Cổ tức, lợi nhuận được chia: > Công ty Cổ phần Sonadezi Long Bình",Công ty Cổ phần Sonadezi Long Bình,34.667.500.000,34.667.500.000,34667500000.0,34667500000.0
Công ty Cổ phần Sonadezi Long Thành,"Cổ tức, lợi nhuận được chia: > Công ty Cổ phần Sonadezi Long Thành",Công ty Cổ phần Sonadezi Long Thành,30.714.000.000,30.714.000.000,30714000000.0,30714000000.0
Công ty Cổ phần Cắng Đồng Nai,"Cổ tức, lợi nhuận được chia: > Công ty Cổ phần Cắng Đồng Nai",Công ty Cổ phần Cắng Đồng Nai,33.061.770.000,28.338.660.000,33061770000.0,28338660000.0
Công ty Cổ phần Môi trường Sonadezi,"Cổ tức, lợi nhuận được chia: > Công ty Cổ phần Môi trường Sonadezi",Công ty Cổ phần Môi trường Sonadezi,15.370.276.800,15.370.276.800,15370276800.0,15370276800.0
Công ty Cổ phần Sonadezi Giang Điền,"Cổ tức, lợi nhuận được chia: > Công ty Cổ phần Sonadezi Giang Điền",Công ty Cổ phần Sonadezi Giang Điền,15.300.000.000,35.700.000.000,15300000000.0,35700000000.0
Công ty Cổ phần Đầu tư Xây dựng và Vật liệu Đồng Nai,"Cổ tức, lợi nhuận được chia: > Công ty Cổ phần Đầu tư Xây dựng và Vật liệu Đồng Nai",Công ty Cổ phần Đầu tư Xây dựng và Vật liệu Đồng Nai,5.081.274.000,5.081.274.000,5081274000.0,5081274000.0
Công ty Cổ phần Kinh doanh nhà Đồng Nai,"Cổ tức, lợi nhuận được chia: > Công ty Cổ phần Kinh doanh nhà Đồng Nai",Công ty Cổ phần Kinh doanh nhà Đồng Nai,2.630.880.000,3.946.320.000,2630880000.0,3946320000.0
Công ty Cổ phần Sonadezi An Bình,"Cổ tức, lợi nhuận được chia: > Công ty Cổ phần Sonadezi An Bình",Công ty Cổ phần Sonadezi An Bình,2.362.500.000,2.362.500.000,2362500000.0,2362500000.0
Công ty Cổ phần Dịch vụ Sonadezi,"Cổ tức, lợi nhuận được chia: > Công ty Cổ phần Dịch vụ Sonadezi",Công ty Cổ phần Dịch vụ Sonadezi,2.000.000.000,1.500.000.000,2000000000.0,1500000000.0
Công ty Cổ phần Sơn Đồng Nai,"Cổ tức, lợi nhuận được chia: > Công ty Cổ phần Sơn Đồng Nai",Công ty Cổ phần Sơn Đồng Nai,1.731.067.200,1.138.860.000,1731067200.0,1138860000.0
Công ty Cổ phần Xây dựng Đồng Nai,"Cổ tức, lợi nhuận được chia: > Công ty Cổ phần Xây dựng Đồng Nai",Công ty Cổ phần Xây dựng Đồng Nai,840.000.000,1.260.000.000,840000000.0,1260000000.0
Công ty Cổ phần Xây dựng Dân dụng Công nghiệp Số 1 - Đồng Nai,"Cổ tức, lợi nhuận được chia: > Công ty Cổ phần Xây dựng Dân dụng Công nghiệp Số 1 - Đồng Nai",Công ty Cổ phần Xây dựng Dân dụng Công nghiệp Số 1 - Đồng Nai,-,922.320.000,,922320000.0
Cộng,"Cổ tức, lợi nhuận được chia: > Cộng",Cộng,328.755.748.000,320.997.900.800,328755748000.0,320997900800.0
