row_label_raw,row_label_full,col_0,Mối quan hệ,31/12/2020,01/01/2020,numeric__Mối quan hệ,numeric__31/12/2020,numeric__01/01/2020
Công ty Cổ phần Đầu tư và Xuất nhập khẩu Viglacera,Công ty Cổ phần Đầu tư và Xuất nhập khẩu Viglacera,Công ty Cổ phần Đầu tư và Xuất nhập khẩu Viglacera,Công ty liên kết,2.744.594.036,-,,2744594036.0,
Công ty Cổ phần Vinafacade,Công ty Cổ phần Vinafacade,Công ty Cổ phần Vinafacade,Công ty liên kết,445.591.848,-,,445591848.0,
Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,7.584.224.548,5.385.577.640,,7584224548.0,5385577640.0
Công ty Cổ phần Viglacera Đông Triều,Công ty Cổ phần Viglacera Đông Triều,Công ty Cổ phần Viglacera Đông Triều,Công ty liên kết,2.769.055.336,3.319.055.336,,2769055336.0,3319055336.0
Công ty Cổ phần Vật liệu chịu lửa Viglacera Cầu Dương,Công ty Cổ phần Vật liệu chịu lửa Viglacera Cầu Dương,Công ty Cổ phần Vật liệu chịu lửa Viglacera Cầu Dương,Công ty liên kết,2.701.986.296,-,,2701986296.0,
Công ty Cổ phần Đầu tư và Xuất nhập khẩu Viglacera,Công ty Cổ phần Đầu tư và Xuất nhập khẩu Viglacera,Công ty Cổ phần Đầu tư và Xuất nhập khẩu Viglacera,Công ty liên kết,2.113.182.916,2.066.522.304,,2113182916.0,2066522304.0
Phải trả cho người bán ngắn hạn,Phải trả cho người bán ngắn hạn,Phải trả cho người bán ngắn hạn,Phải trả cho người bán ngắn hạn,17.325.471.727,20.188.930.049,,17325471727.0,20188930049.0
Công ty Cổ phần Viglacera Từ Sơn,Công ty Cổ phần Viglacera Từ Sơn,Công ty Cổ phần Viglacera Từ Sơn,Công ty liên kết,894.861.944,994.664.783,,894861944.0,994664783.0
Công ty Cổ phần Vật liệu chịu lửa Viglacera Cầu Dương,Công ty Cổ phần Vật liệu chịu lửa Viglacera Cầu Dương,Công ty Cổ phần Vật liệu chịu lửa Viglacera Cầu Dương,Công ty liên kết,-,194.499.160,,,194499160.0
Công ty Cổ phần Đầu tư và Xuất nhập khẩu Viglacera,Công ty Cổ phần Đầu tư và Xuất nhập khẩu Viglacera,Công ty Cổ phần Đầu tư và Xuất nhập khẩu Viglacera,Công ty liên kết,16.165.213.073,18.999.766.106,,16165213073.0,18999766106.0
Công ty Cổ phần Vinafacade,Công ty Cổ phần Vinafacade,Công ty Cổ phần Vinafacade,Công ty liên kết,265.396.710,-,,265396710.0,
Người mua trả tiền trước ngắn hạn,Người mua trả tiền trước ngắn hạn,Người mua trả tiền trước ngắn hạn,Người mua trả tiền trước ngắn hạn,99.200.627,-,,99200627.0,
Công ty TNHH Kính Nồi Siêu trắng Phú Mỹ,Công ty TNHH Kính Nồi Siêu trắng Phú Mỹ,Công ty TNHH Kính Nồi Siêu trắng Phú Mỹ,Công ty liên doanh,99.000.000,-,,99000000.0,
Công ty Cổ phần Vinafacade,Công ty Cổ phần Vinafacade,Công ty Cổ phần Vinafacade,Công ty liên kết,200.627,-,,200627.0,
Giao dịch với các bên liên quan khác như sau:,Giao dịch với các bên liên quan khác như sau:,Giao dịch với các bên liên quan khác như sau:,Giao dịch với các bên liên quan khác như sau:,Giao dịch với các bên liên quan khác như sau:,Giao dịch với các bên liên quan khác như sau:,,,
,,,,Năm 2020,Năm 2019,,,
,,,,VND,VND,,,
Thu nhập của Tổng Giám đốc,Giao dịch với các bên liên quan khác như sau: > Thu nhập của Tổng Giám đốc,Thu nhập của Tổng Giám đốc,Thu nhập của Tổng Giám đốc,1.458.000.000,1.456.350.000,,1458000000.0,1456350000.0
Thu nhập của các thành viên khác trong Ban Tổng Giám đốc và Hội đồng Quản trị,Giao dịch với các bên liên quan khác như sau: > Thu nhập của các thành viên khác trong Ban Tổng Giám đốc và Hội đồng Quản trị,Thu nhập của các thành viên khác trong Ban Tổng Giám đốc và Hội đồng Quản trị,Thu nhập của các thành viên khác trong Ban Tổng Giám đốc và Hội đồng Quản trị,8.907.959.643,8.849.836.364,,8907959643.0,8849836364.0
