row_label_raw,row_label_full,col_0,Mối quan hệ,Năm 2020,Năm 2019,numeric__Mối quan hệ,numeric__Năm 2020,numeric__Năm 2019
- Công ty CP Khu công nghiệp Nam Tân Uyên,- Công ty CP Khu công nghiệp Nam Tân Uyên,- Công ty CP Khu công nghiệp Nam Tân Uyên,Công ty liên kết,35.937.000.000,49.005.000.000,,35937000000.0,49005000000.0
- Công ty CP Xuất khẩu Cao su VRG Nhật Bản,- Công ty CP Xuất khẩu Cao su VRG Nhật Bản,- Công ty CP Xuất khẩu Cao su VRG Nhật Bản,Công ty con,-,500.000.000,,,500000000.0
- Công ty CP Đầu tư Sài Gòn VRG,- Công ty CP Đầu tư Sài Gòn VRG,- Công ty CP Đầu tư Sài Gòn VRG,Công ty nhận đầu tư,28.486.852.800,9.339.952.000,,28486852800.0,9339952000.0
- Công ty Chế biến Gỗ Thuận An,- Công ty Chế biến Gỗ Thuận An,- Công ty Chế biến Gỗ Thuận An,Công ty nhận đầu tư,1.341.199.200,1.285.315.900,,1341199200.0,1285315900.0
- Công ty CP MDF VRG - Dongwha,- Công ty CP MDF VRG - Dongwha,- Công ty CP MDF VRG - Dongwha,Công ty liên kết,294.000.000.000,514.500.000.000,,294000000000.0,514500000000.0
- Công ty CP VRG Khải Hoàn,- Công ty CP VRG Khải Hoàn,- Công ty CP VRG Khải Hoàn,Công ty con,111.012.000.000,1.078.395.503,,111012000000.0,1078395503.0
- Công ty Cổ phần Cao su Bà Rịa Kampongthom,- Công ty Cổ phần Cao su Bà Rịa Kampongthom,- Công ty Cổ phần Cao su Bà Rịa Kampongthom,Công ty liên kết,35.959.663.753,-,,35959663753.0,
- Công ty Cổ phần EVN Quốc tế,- Công ty Cổ phần EVN Quốc tế,- Công ty Cổ phần EVN Quốc tế,Công ty nhận đầu tư,1.296.000.000,-,,1296000000.0,
- Công ty CP Du lịch Quốc tế Vũng Tàu,- Công ty CP Du lịch Quốc tế Vũng Tàu,- Công ty CP Du lịch Quốc tế Vũng Tàu,Công ty nhận đầu tư,-,184.800.000,,,184800000.0
- Tổng Công ty Xây dựng Thủy Lợi 4 - CTCP,- Tổng Công ty Xây dựng Thủy Lợi 4 - CTCP,- Tổng Công ty Xây dựng Thủy Lợi 4 - CTCP,Công ty nhận đầu tư,2.306.218.300,1.899.238.600,,2306218300.0,1899238600.0
- Công ty CP Đầu tư và Phát triển VRG Long Thành,- Công ty CP Đầu tư và Phát triển VRG Long Thành,- Công ty CP Đầu tư và Phát triển VRG Long Thành,Công ty liên kết,5.500.000.000,6.600.000.000,,5500000000.0,6600000000.0
- Công ty Cổ phần Gỗ MDF Genuco Quảng Trị,- Công ty Cổ phần Gỗ MDF Genuco Quảng Trị,- Công ty Cổ phần Gỗ MDF Genuco Quảng Trị,Công ty con,-,28.057.048.800,,,28057048800.0
- Công ty CP Công nghiệp An Điền,- Công ty CP Công nghiệp An Điền,- Công ty CP Công nghiệp An Điền,Công ty liên kết,3.850.000.000,11.550.000.000,,3850000000.0,11550000000.0
Lãi cho vay,Lãi cho vay,Lãi cho vay,,31.374.758.434,31.337.859.589,,31374758434.0,31337859589.0
- Công ty TNHH MTV Cao su Bình Thuận,- Công ty TNHH MTV Cao su Bình Thuận,- Công ty TNHH MTV Cao su Bình Thuận,Công ty con,1.622.238.803,1.737.054.396,,1622238803.0,1737054396.0
- Công ty TNHH MTV Cao su Chư Pãh,- Công ty TNHH MTV Cao su Chư Pãh,- Công ty TNHH MTV Cao su Chư Pãh,Công ty con,2.975.712.439,3.421.385.404,,2975712439.0,3421385404.0
- Công ty TNHH MTV Cao su Chư Prông,- Công ty TNHH MTV Cao su Chư Prông,- Công ty TNHH MTV Cao su Chư Prông,-Công ty con,1.133.886.331,1.239.183.184,,1133886331.0,1239183184.0
- Công ty TNHH MTV Cao su Chư Sê,- Công ty TNHH MTV Cao su Chư Sê,- Công ty TNHH MTV Cao su Chư Sê,Công ty con,993.228.158,1.171.329.339,,993228158.0,1171329339.0
- Công ty TNHH MTV Cao su Eah Leo,- Công ty TNHH MTV Cao su Eah Leo,- Công ty TNHH MTV Cao su Eah Leo,Công ty con,648.275.639,739.198.978,,648275639.0,739198978.0
- Công ty TNHH MTV Cao su Hà Tĩnh,- Công ty TNHH MTV Cao su Hà Tĩnh,- Công ty TNHH MTV Cao su Hà Tĩnh,Công ty con,1.038.535.451,1.112.690.625,,1038535451.0,1112690625.0
- Công ty TNHH MTV Cao su Kon Tum,- Công ty TNHH MTV Cao su Kon Tum,- Công ty TNHH MTV Cao su Kon Tum,Công ty con,4.651.041.517,5.397.575.229,,4651041517.0,5397575229.0
- Công ty TNHH MTV Cao su Krông Buk,- Công ty TNHH MTV Cao su Krông Buk,- Công ty TNHH MTV Cao su Krông Buk,Công ty con,449.365.483,514.721.823,,449365483.0,514721823.0
- Công ty TNHH MTV Cao su Mang Yang,- Công ty TNHH MTV Cao su Mang Yang,- Công ty TNHH MTV Cao su Mang Yang,Công ty con,2.499.220.870,2.837.664.993,,2499220870.0,2837664993.0
- Công ty TNHH MTV Cao su Quảng Nam,- Công ty TNHH MTV Cao su Quảng Nam,- Công ty TNHH MTV Cao su Quảng Nam,Công ty con,1.446.940.174,1.552.588.998,,1446940174.0,1552588998.0
- Công ty TNHH MTV Cao su Thanh Hóa,- Công ty TNHH MTV Cao su Thanh Hóa,- Công ty TNHH MTV Cao su Thanh Hóa,Công ty con,597.135.181,650.186.266,,597135181.0,650186266.0
- Công ty TNHH MTV Cao su Quảng Ngãi,- Công ty TNHH MTV Cao su Quảng Ngãi,- Công ty TNHH MTV Cao su Quảng Ngãi,Công ty con,520.955.384,551.489.910,,520955384.0,551489910.0
- Công ty CP Cao su Điện Biên,- Công ty CP Cao su Điện Biên,- Công ty CP Cao su Điện Biên,Công ty con,45.221.457,316.914.473,,45221457.0,316914473.0
- Công ty CP Cao su Sơn La,- Công ty CP Cao su Sơn La,- Công ty CP Cao su Sơn La,Công ty con,187.998.647,47.615.378,,187998647.0,47615378.0
- Công ty TNHH MTV Cao su Hương Khê Hà Tĩnh,- Công ty TNHH MTV Cao su Hương Khê Hà Tĩnh,- Công ty TNHH MTV Cao su Hương Khê Hà Tĩnh,Công ty con,150.502.907,156.522.771,,150502907.0,156522771.0
- Công ty CP Gỗ VRG MDF Kiên Giang,- Công ty CP Gỗ VRG MDF Kiên Giang,- Công ty CP Gỗ VRG MDF Kiên Giang,Công ty con,12.395.333.280,9.891.737.822,,12395333280.0,9891737822.0
- Công ty CP VRG Đắk Nông,- Công ty CP VRG Đắk Nông,- Công ty CP VRG Đắk Nông,Công ty con,19.166.713,-,,19166713.0,
