row_label_raw,row_label_full,col_0,Mối quan hệ,Năm 2020,Năm 2019,numeric__Mối quan hệ,numeric__Năm 2020,numeric__Năm 2019
- Công ty CP Cao su Dầu Tiếng Campuchia,- Công ty CP Cao su Dầu Tiếng Campuchia,- Công ty CP Cao su Dầu Tiếng Campuchia,Công ty liên kết,4.611.760.000,7.354.827.500,,4611760000.0,7354827500.0
- Công ty CP Cao su Đồng-Phú - Kratie,- Công ty CP Cao su Đồng-Phú - Kratie,- Công ty CP Cao su Đồng-Phú - Kratie,Công ty liên kết,300.000.000,7.000.000.000,,300000000.0,7000000000.0
- Công ty CP Cao su Krông Buk - Ratanakiri,- Công ty CP Cao su Krông Buk - Ratanakiri,- Công ty CP Cao su Krông Buk - Ratanakiri,Công ty liên kết,2.600.000.000,2.000.000.000,,2600000000.0,2000000000.0
Tạm ứng vốn đầu tư xây dựng cơ bản,Tạm ứng vốn đầu tư xây dựng cơ bản,Tạm ứng vốn đầu tư xây dựng cơ bản,,531.699.520.600,384.984.919.204,,531699520600.0,384984919204.0
- Công ty TNHH MTV TCT Cao su Đồng Nai,- Công ty TNHH MTV TCT Cao su Đồng Nai,- Công ty TNHH MTV TCT Cao su Đồng Nai,Công ty con,38.977.348.135,-,,38977348135.0,
- Công ty TNHH MTV Cao su Quảng Ngãi,- Công ty TNHH MTV Cao su Quảng Ngãi,- Công ty TNHH MTV Cao su Quảng Ngãi,Công ty con,3.000.000.000,-,,3000000000.0,
- Công ty TNHH MTV Cao su Lộc Ninh,- Công ty TNHH MTV Cao su Lộc Ninh,- Công ty TNHH MTV Cao su Lộc Ninh,Công ty con,79.634.607.175,-,,79634607175.0,
- Công ty TNHH MTV Cao su Krông Buk,- Công ty TNHH MTV Cao su Krông Buk,- Công ty TNHH MTV Cao su Krông Buk,Công ty con,1.000.000.000,6.500.000.000,,1000000000.0,6500000000.0
- Công ty TNHH MTV Cao su Eah Leo,- Công ty TNHH MTV Cao su Eah Leo,- Công ty TNHH MTV Cao su Eah Leo,Công ty con,-,3.000.000.000,,,3000000000.0
- Công ty TNHH MTV Cao su Chư Pãh,- Công ty TNHH MTV Cao su Chư Pãh,- Công ty TNHH MTV Cao su Chư Pãh,Công ty con,32.452.082.067,18.000.000.000,,32452082067.0,18000000000.0
- Công ty TNHH MTV Cao su Chư Prông,- Công ty TNHH MTV Cao su Chư Prông,- Công ty TNHH MTV Cao su Chư Prông,Công ty con,45.000.000.000,23.000.000.000,,45000000000.0,23000000000.0
- Công ty TNHH MTV Cao su Chư Sê,- Công ty TNHH MTV Cao su Chư Sê,- Công ty TNHH MTV Cao su Chư Sê,Công ty con,45.000.000.000,49.000.000.000,,45000000000.0,49000000000.0
- Công ty TNHH MTV Cao su Mang Yang,- Công ty TNHH MTV Cao su Mang Yang,- Công ty TNHH MTV Cao su Mang Yang,Công ty con,4.000.000.000,33.650.000.000,,4000000000.0,33650000000.0
- Công ty TNHH MTV Cao su Quảng Nam,- Công ty TNHH MTV Cao su Quảng Nam,- Công ty TNHH MTV Cao su Quảng Nam,Công ty con,89.899.812.399,43.255.781.774,,89899812399.0,43255781774.0
- Công ty TNHH MTV Cao su Quảng trị,- Công ty TNHH MTV Cao su Quảng trị,- Công ty TNHH MTV Cao su Quảng trị,Công ty con,20.375.706.485,15.000.000.000,,20375706485.0,15000000000.0
- Công ty TNHH MTV Cao su Hà Tĩnh,- Công ty TNHH MTV Cao su Hà Tĩnh,- Công ty TNHH MTV Cao su Hà Tĩnh,Công ty con,27.162.579.427,55.714.227.430,,27162579427.0,55714227430.0
- Công ty TNHH MTV-Cao su Thanh Hóa,- Công ty TNHH MTV-Cao su Thanh Hóa,- Công ty TNHH MTV-Cao su Thanh Hóa,Công ty con,58.302.230.000,5.000.000.000,,58302230000.0,5000000000.0
- Công ty TNHH MTV Cao su Hương Khê Hà Tĩnh,- Công ty TNHH MTV Cao su Hương Khê Hà Tĩnh,- Công ty TNHH MTV Cao su Hương Khê Hà Tĩnh,Công ty con,48.448.154.912,53.130.910.000,,48448154912.0,53130910000.0
- Công ty TNHH MTV Cao su Nam Giang - Quảng Nam,- Công ty TNHH MTV Cao su Nam Giang - Quảng Nam,- Công ty TNHH MTV Cao su Nam Giang - Quảng Nam,Công ty con,38.447.000.000,79.136.000.000,,38447000000.0,79136000000.0
- Trung tâm y tế Cao su,- Trung tâm y tế Cao su,- Trung tâm y tế Cao su,Công ty con,-,598.000.000,,,598000000.0
