row_label_raw,row_label_full,col_0,Mối quan hệ,Năm 2020,Năm 2019,numeric__Mối quan hệ,numeric__Năm 2020,numeric__Năm 2019
- Công ty TNHH MTV Cao su Bình Long,Doanh thu bán hàng hóa và cung cấp dịch vụ > - Công ty TNHH MTV Cao su Bình Long,- Công ty TNHH MTV Cao su Bình Long,Công ty con,75.885.932.048,199.756.848.670,,75885932048.0,199756848670.0
- Công ty TNHH MTV Cao su Chư Sê,Doanh thu bán hàng hóa và cung cấp dịch vụ > - Công ty TNHH MTV Cao su Chư Sê,- Công ty TNHH MTV Cao su Chư Sê,Công ty con,-,9.564.897.131,,,9564897131.0
- Công ty TNHH MTV Cao su Kon Tum,Doanh thu bán hàng hóa và cung cấp dịch vụ > - Công ty TNHH MTV Cao su Kon Tum,- Công ty TNHH MTV Cao su Kon Tum,Công ty con,10.851.090.837,59.995.129.825,,10851090837.0,59995129825.0
- Công ty TNHH MTV Cao su Eah Leo,Doanh thu bán hàng hóa và cung cấp dịch vụ > - Công ty TNHH MTV Cao su Eah Leo,- Công ty TNHH MTV Cao su Eah Leo,Công ty con,-,46.194.710,,,46194710.0
- Công ty TNHH MTV Cao su Lộc Ninh,Doanh thu bán hàng hóa và cung cấp dịch vụ > - Công ty TNHH MTV Cao su Lộc Ninh,- Công ty TNHH MTV Cao su Lộc Ninh,Công ty con,22.765.857.003,42.338.934.369,,22765857003.0,42338934369.0
- Công ty TNHH MTV Cao su Bình Thuận,Doanh thu bán hàng hóa và cung cấp dịch vụ > - Công ty TNHH MTV Cao su Bình Thuận,- Công ty TNHH MTV Cao su Bình Thuận,Công ty con,-,2.784.136.673,,,2784136673.0
- Công ty TNHH MTV Cao su Chư Păng,Doanh thu bán hàng hóa và cung cấp dịch vụ > - Công ty TNHH MTV Cao su Chư Păng,- Công ty TNHH MTV Cao su Chư Păng,Công ty con,260.149.445,14.217.542.970,,260149445.0,14217542970.0
- Công ty TNHH MTV Cao su Krông Buk,Doanh thu bán hàng hóa và cung cấp dịch vụ > - Công ty TNHH MTV Cao su Krông Buk,- Công ty TNHH MTV Cao su Krông Buk,Công ty con,-,101.155.555,,,101155555.0
- Công ty TNHH MTV Cao su Dầu Tiếng,Doanh thu bán hàng hóa và cung cấp dịch vụ > - Công ty TNHH MTV Cao su Dầu Tiếng,- Công ty TNHH MTV Cao su Dầu Tiếng,Công ty con,49.750.022.382,394.921.936.932,,49750022382.0,394921936932.0
- Công ty TNHH MTV Cao su Phú Riếng,Doanh thu bán hàng hóa và cung cấp dịch vụ > - Công ty TNHH MTV Cao su Phú Riếng,- Công ty TNHH MTV Cao su Phú Riếng,Công ty con,73.050.632.085,155.417.413.647,,73050632085.0,155417413647.0
- Công ty TNHH MTV Tổng Đồng Nai Cao su Đồng Nai,Doanh thu bán hàng hóa và cung cấp dịch vụ > - Công ty TNHH MTV Tổng Đồng Nai Cao su Đồng Nai,- Công ty TNHH MTV Tổng Đồng Nai Cao su Đồng Nai,Công ty con,874.902.677.724,656.257.878.396,,874902677724.0,656257878396.0
- Công ty TNHH MTV Cao su Quảng Trị,Doanh thu bán hàng hóa và cung cấp dịch vụ > - Công ty TNHH MTV Cao su Quảng Trị,- Công ty TNHH MTV Cao su Quảng Trị,Công ty con,-,6.320.273.410,,,6320273410.0
- Công ty TNHH MTV Cao su Chư Prông,Doanh thu bán hàng hóa và cung cấp dịch vụ > - Công ty TNHH MTV Cao su Chư Prông,- Công ty TNHH MTV Cao su Chư Prông,Công ty con,(4.653.156),9.817.633.302,,-4653156.0,9817633302.0
- Viện nghiên cứu Cao su,Doanh thu bán hàng hóa và cung cấp dịch vụ > - Viện nghiên cứu Cao su,- Viện nghiên cứu Cao su,Công ty con,45.760.500,375.546.218,,45760500.0,375546218.0
- Trung tâm Y tế Cao su.,Doanh thu bán hàng hóa và cung cấp dịch vụ > - Trung tâm Y tế Cao su.,- Trung tâm Y tế Cao su.,Công ty con,-,305.039.245,,,305039245.0
- Trường Cao đẳng Công nghiệp Cao su,Doanh thu bán hàng hóa và cung cấp dịch vụ > - Trường Cao đẳng Công nghiệp Cao su,- Trường Cao đẳng Công nghiệp Cao su,Công ty con,-,1.539.227.176,,,1539227176.0
