row_label_raw,row_label_full,col_0,31.12.2021VND,31.12.2020VND,numeric__31.12.2021VND,numeric__31.12.2020VND
Ngân hàng TMCP Quân Đội - Chi nhánh Bắc Sài Gòn (ix),Loại phát hành bằng mệnh giá > Ngân hàng TMCP Quân Đội - Chi nhánh Bắc Sài Gòn (ix),Ngân hàng TMCP Quân Đội - Chi nhánh Bắc Sài Gòn (ix),214.000.000.000,-,214000000000.0,
Công ty Cổ phần Chứng khoán Rồng Việt (x),Loại phát hành bằng mệnh giá > Công ty Cổ phần Chứng khoán Rồng Việt (x),Công ty Cổ phần Chứng khoán Rồng Việt (x),200.000.000.000,-,200000000000.0,
Công ty TNHH Chứng khoán Kỹ Thương (xiii),Loại phát hành bằng mệnh giá > Công ty TNHH Chứng khoán Kỹ Thương (xiii),Công ty TNHH Chứng khoán Kỹ Thương (xiii),1.290.000.000.000,-,1290000000000.0,
Công ty TNHH Chứng khoán Kỹ Thương (xviii),Loại phát hành bằng mệnh giá > Công ty TNHH Chứng khoán Kỹ Thương (xviii),Công ty TNHH Chứng khoán Kỹ Thương (xviii),800.000.000.000,-,800000000000.0,
Ngân hàng TMCP Quân Đội - Chi nhánh Bắc Sài Gòn (xvi),Loại phát hành bằng mệnh giá > Ngân hàng TMCP Quân Đội - Chi nhánh Bắc Sài Gòn (xvi),Ngân hàng TMCP Quân Đội - Chi nhánh Bắc Sài Gòn (xvi),150.000.000.000,-,150000000000.0,
Công ty Cổ phần Chứng khoán Thành Công (xxx),Loại phát hành bằng mệnh giá > Công ty Cổ phần Chứng khoán Thành Công (xxx),Công ty Cổ phần Chứng khoán Thành Công (xxx),125.000.000.000,-,125000000000.0,
Công ty Cổ phần Chứng khoán Dầu khí (xiv),Loại phát hành bằng mệnh giá > Công ty Cổ phần Chứng khoán Dầu khí (xiv),Công ty Cổ phần Chứng khoán Dầu khí (xiv),1.000.000.000.000,-,1000000000000.0,
Công ty TNHH Chứng khoán Yuanta (xxvi),Loại phát hành bằng mệnh giá > Công ty TNHH Chứng khoán Yuanta (xxvi),Công ty TNHH Chứng khoán Yuanta (xxvi),300.000.000.000,-,300000000000.0,
Công ty Cổ phần Chứng khoán Agribank (xxix),Loại phát hành bằng mệnh giá > Công ty Cổ phần Chứng khoán Agribank (xxix),Công ty Cổ phần Chứng khoán Agribank (xxix),200.000.000.000,-,200000000000.0,
Ngân hàng TMCP Quân Đội - Chi nhánh Bắc Sài Gòn (xv),Loại phát hành bằng mệnh giá > Ngân hàng TMCP Quân Đội - Chi nhánh Bắc Sài Gòn (xv),Ngân hàng TMCP Quân Đội - Chi nhánh Bắc Sài Gòn (xv),500.000.000.000,-,500000000000.0,
Ngân hàng TMCP Quân Đội - Chi nhánh Bắc Sài Gòn (xxviii),Loại phát hành bằng mệnh giá > Ngân hàng TMCP Quân Đội - Chi nhánh Bắc Sài Gòn (xxviii),Ngân hàng TMCP Quân Đội - Chi nhánh Bắc Sài Gòn (xxviii),350.000.000.000,-,350000000000.0,
Công ty Cổ phần Chứng khoán Ngân hàng Đầu tư và Phát triển Việt Nam (xx),Loại phát hành bằng mệnh giá > Công ty Cổ phần Chứng khoán Ngân hàng Đầu tư và Phát triển Việt Nam (xx),Công ty Cổ phần Chứng khoán Ngân hàng Đầu tư và Phát triển Việt Nam (xx),360.000.000.000,-,360000000000.0,
Công ty Cổ phần Chứng khoán MB,Loại phát hành bằng mệnh giá > Công ty Cổ phần Chứng khoán MB,Công ty Cổ phần Chứng khoán MB,-,480.000.000.000,,480000000000.0
Công ty Cổ phần Chứng khoán MB,Loại phát hành bằng mệnh giá > Công ty Cổ phần Chứng khoán MB,Công ty Cổ phần Chứng khoán MB,-,400.000.000.000,,400000000000.0
Công ty Cổ phần Chứng khoán MB,Loại phát hành bằng mệnh giá > Công ty Cổ phần Chứng khoán MB,Công ty Cổ phần Chứng khoán MB,-,300.000.000.000,,300000000000.0
Công ty TNHH Chứng khoán Yuanta,Loại phát hành bằng mệnh giá > Công ty TNHH Chứng khoán Yuanta,Công ty TNHH Chứng khoán Yuanta,-,256.700.000.000,,256700000000.0
Ngân hàng TMCP Quân Đội - Chi nhánh Bắc Sài Gòn,Loại phát hành bằng mệnh giá > Ngân hàng TMCP Quân Đội - Chi nhánh Bắc Sài Gòn,Ngân hàng TMCP Quân Đội - Chi nhánh Bắc Sài Gòn,-,214.000.000.000,,214000000000.0
Ngân hàng TMCP Tiên Phong,Loại phát hành bằng mệnh giá > Ngân hàng TMCP Tiên Phong,Ngân hàng TMCP Tiên Phong,-,140.000.000.000,,140000000000.0
,,,7.595.400.000.000,3.241.400.000.000,7595400000000.0,3241400000000.0
