row_label_raw,row_label_full,col_0,31.12.2021VND,31.12.2020VND,numeric__31.12.2021VND,numeric__31.12.2020VND
Ngân hàng TMCP Công Thương Việt Nam- Chi nhánh TP HCM (xiii),Vay ngắn hạn > Ngân hàng TMCP Công Thương Việt Nam- Chi nhánh TP HCM (xiii),Ngân hàng TMCP Công Thương Việt Nam- Chi nhánh TP HCM (xiii),498.587.280.600,-,498587280600.0,
Ngân hàng TMCP Công Thương Việt Nam (xi),Vay ngắn hạn > Ngân hàng TMCP Công Thương Việt Nam (xi),Ngân hàng TMCP Công Thương Việt Nam (xi),478.333.334.000,-,478333334000.0,
Ngân hàng TMCP Quân Đội - Chi nhánh BắcSài Gòn (xv),Vay ngắn hạn > Ngân hàng TMCP Quân Đội - Chi nhánh BắcSài Gòn (xv),Ngân hàng TMCP Quân Đội - Chi nhánh BắcSài Gòn (xv),225.000.000.000,-,225000000000.0,
Ngân hàng TMCP Hàng Hải Việt Nam - Chi nhánhThành phố Hồ Chí Minh (xvi),Vay ngắn hạn > Ngân hàng TMCP Hàng Hải Việt Nam - Chi nhánhThành phố Hồ Chí Minh (xvi),Ngân hàng TMCP Hàng Hải Việt Nam - Chi nhánhThành phố Hồ Chí Minh (xvi),200.000.000.000,-,200000000000.0,
Ngân hàng TMCP Đầu tư và Phát triển Việt Nam- Chi nhánh Hà Nội (xvii),Vay ngắn hạn > Ngân hàng TMCP Đầu tư và Phát triển Việt Nam- Chi nhánh Hà Nội (xvii),Ngân hàng TMCP Đầu tư và Phát triển Việt Nam- Chi nhánh Hà Nội (xvii),32.625.337.696,-,32625337696.0,
Vietnam Joint Stock Commercial Bank for Industry and Trade Filiale Deutschland (xviii),Vay ngắn hạn > Vietnam Joint Stock Commercial Bank for Industry and Trade Filiale Deutschland (xviii),Vietnam Joint Stock Commercial Bank for Industry and Trade Filiale Deutschland (xviii),229.200.000.000,-,229200000000.0,
Ngân hàng TMCP Nam Á - Chi nhánh Lý Thường Kiệt,Vay ngắn hạn > Ngân hàng TMCP Nam Á - Chi nhánh Lý Thường Kiệt,Ngân hàng TMCP Nam Á - Chi nhánh Lý Thường Kiệt,-,243.000.000.000,,243000000000.0
Ngân hàng TMCP Việt Nam Thịnh Vượng (xviii),Vay ngắn hạn > Ngân hàng TMCP Việt Nam Thịnh Vượng (xviii),Ngân hàng TMCP Việt Nam Thịnh Vượng (xviii),-,75.000.000.000,,75000000000.0
Ngân hàng TMCP Phương Đông - Chi nhánh Quận 4,Vay ngắn hạn > Ngân hàng TMCP Phương Đông - Chi nhánh Quận 4,Ngân hàng TMCP Phương Đông - Chi nhánh Quận 4,-,18.166.784.811,,18166784811.0
Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,Vay ngắn hạn > Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,-,888.598.792,,888598792.0
,,,6.966.047.396.862,5.149.902.573.485,6966047396862.0,5149902573485.0
