row_label_raw,row_label_full,col_0,Thuyết minh,Số cuối năm Triệu đồng,Số đầu năm Triệu đồng,numeric__Thuyết minh,numeric__Số cuối năm Triệu đồng,numeric__Số đầu năm Triệu đồng
Tải sản cố định hữu hình,TÀI SẢN > Tải sản cố định hữu hình,Tải sản cố định hữu hình,13.1,561.572,585.367,131.0,561572.0,585367.0
Nguyên giá tài sản cố định,TÀI SẢN > Nguyên giá tài sản cố định,Nguyên giá tài sản cố định,,1.352.346,1.334.260,,1352346.0,1334260.0
Khẩu hao tài sản cố định,TÀI SẢN > Khẩu hao tài sản cố định,Khẩu hao tài sản cố định,,(790.774),(748.893),,-790774.0,-748893.0
Tải sản cố định vô hình,TÀI SẢN > Tải sản cố định vô hình,Tải sản cố định vô hình,13.2,541.812,481.647,132.0,541812.0,481647.0
Nguyên giá tài sản cố định,TÀI SẢN > Nguyên giá tài sản cố định,Nguyên giá tài sản cố định,,983.088,869.013,,983088.0,869013.0
Hao mòn tài sản cố định,TÀI SẢN > Hao mòn tài sản cố định,Hao mòn tài sản cố định,,(441.276),(387.366),,-441276.0,-387366.0
Tải sản Có khác,TÀI SẢN > Tải sản Có khác,Tải sản Có khác,,3.905.847,3.773.257,,3905847.0,3773257.0
Các khoản phải thu,TÀI SẢN > Các khoản phải thu,Các khoản phải thu,14.1,2.301.079,1.926.384,141.0,2301079.0,1926384.0
"Các khoản lãi, phí phải thu","TÀI SẢN > Các khoản lãi, phí phải thu","Các khoản lãi, phí phải thu",14.2,1.552.733,994.079,142.0,1552733.0,994079.0
Tải sản thuê TNDN hoãn lại,TÀI SẢN > Tải sản thuê TNDN hoãn lại,Tải sản thuê TNDN hoãn lại,22.2,44.956,11.058,222.0,44956.0,11058.0
Tải sản Có khác,TÀI SẢN > Tải sản Có khác,Tải sản Có khác,14.3,428.711,1.046.661,143.0,428711.0,1046661.0
Dự phòng rủi ro cho các tài sản Có nội bằng khác,TÀI SẢN > Dự phòng rủi ro cho các tài sản Có nội bằng khác,Dự phòng rủi ro cho các tài sản Có nội bằng khác,14.4,(421.632),(204.925),144.0,-421632.0,-204925.0
TỔNG TÀI SẢN,TÀI SẢN > TỔNG TÀI SẢN,TỔNG TÀI SẢN,,220.391.553,176.619.414,,220391553.0,176619414.0
