row_label_raw,row_label_full,col_0,31/12/2021 > Giá trịVND,31/12/2021 > Dự phòngVND,01/01/2021 > Giá trịVND,01/01/2021 > Dự phòngVND,numeric__31/12/2021 > Giá trịVND,numeric__31/12/2021 > Dự phòngVND,numeric__01/01/2021 > Giá trịVND,numeric__01/01/2021 > Dự phòngVND
- Công ty Nam Hồng - TNHH,Thăng Long > - Công ty Nam Hồng - TNHH,- Công ty Nam Hồng - TNHH,-,-,30.124.657.041,-,,,30124657041.0,
- Khách hàng Dự án Bình Minh Garden,Thăng Long > - Khách hàng Dự án Bình Minh Garden,- Khách hàng Dự án Bình Minh Garden,-,-,103.801.214.079,-,,,103801214079.0,
- Công ty Cổ phần Đầu tư Phát triển Đô thị Kiến Hưng,Thăng Long > - Công ty Cổ phần Đầu tư Phát triển Đô thị Kiến Hưng,- Công ty Cổ phần Đầu tư Phát triển Đô thị Kiến Hưng,-,-,11.868.816.655,-,,,11868816655.0,
- Công ty Cổ phần Bitexco,Thăng Long > - Công ty Cổ phần Bitexco,- Công ty Cổ phần Bitexco,73.439.188.860,-,14.507.230.145,-,73439188860.0,,14507230145.0,
- Công ty Cổ phần VMF,Thăng Long > - Công ty Cổ phần VMF,- Công ty Cổ phần VMF,1.583.660.390,-,37.210.163.320,-,1583660390.0,,37210163320.0,
- Chi nhánh Hà Tây - Công ty Cổ phần Tập đoàn Nam Cường Hà Nội,Thăng Long > - Chi nhánh Hà Tây - Công ty Cổ phần Tập đoàn Nam Cường Hà Nội,- Chi nhánh Hà Tây - Công ty Cổ phần Tập đoàn Nam Cường Hà Nội,36.738.948.297,-,-,-,36738948297.0,,,
- Các khoản phải thu khách hàng khác,Thăng Long > - Các khoản phải thu khách hàng khác,- Các khoản phải thu khách hàng khác,244.971.076.259,(828.746.676),106.978.857.594,(651.691.336),244971076259.0,-828746676.0,106978857594.0,-651691336.0
,,,583.736.128.112,(828.746.676),776.787.053.350,(651.691.336),583736128112.0,-828746676.0,776787053350.0,-651691336.0
(*): Đây là công nợ phải thu của các dự án sau:- Dự án Bình Minh Garden 93 Đức Giang: 47.314.398.646 đồng;- Dự án Louis city Hoàng Mai: 111.307.977.900 đồng.,(*): Đây là công nợ phải thu của các dự án sau:- Dự án Bình Minh Garden 93 Đức Giang: 47.314.398.646 đồng;- Dự án Louis city Hoàng Mai: 111.307.977.900 đồng.,(*): Đây là công nợ phải thu của các dự án sau:- Dự án Bình Minh Garden 93 Đức Giang: 47.314.398.646 đồng;- Dự án Louis city Hoàng Mai: 111.307.977.900 đồng.,(*): Đây là công nợ phải thu của các dự án sau:- Dự án Bình Minh Garden 93 Đức Giang: 47.314.398.646 đồng;- Dự án Louis city Hoàng Mai: 111.307.977.900 đồng.,(*): Đây là công nợ phải thu của các dự án sau:- Dự án Bình Minh Garden 93 Đức Giang: 47.314.398.646 đồng;- Dự án Louis city Hoàng Mai: 111.307.977.900 đồng.,(*): Đây là công nợ phải thu của các dự án sau:- Dự án Bình Minh Garden 93 Đức Giang: 47.314.398.646 đồng;- Dự án Louis city Hoàng Mai: 111.307.977.900 đồng.,(*): Đây là công nợ phải thu của các dự án sau:- Dự án Bình Minh Garden 93 Đức Giang: 47.314.398.646 đồng;- Dự án Louis city Hoàng Mai: 111.307.977.900 đồng.,,,,
"b) Trong đó, Phải thu khách hàng là các bên liên quan","(*): Đây là công nợ phải thu của các dự án sau:- Dự án Bình Minh Garden 93 Đức Giang: 47.314.398.646 đồng;- Dự án Louis city Hoàng Mai: 111.307.977.900 đồng. > b) Trong đó, Phải thu khách hàng là các bên liên quan","b) Trong đó, Phải thu khách hàng là các bên liên quan",20.859.524.874,-,58.469.949.951,-,20859524874.0,,58469949951.0,
(Xem thông tin chi tiết tại Thuyết minh 43),(Xem thông tin chi tiết tại Thuyết minh 43),(Xem thông tin chi tiết tại Thuyết minh 43),(Xem thông tin chi tiết tại Thuyết minh 43),(Xem thông tin chi tiết tại Thuyết minh 43),(Xem thông tin chi tiết tại Thuyết minh 43),(Xem thông tin chi tiết tại Thuyết minh 43),,,,
