row_label_raw,row_label_full,col_0,Thuyết minh,Năm 2019 triệu đồng,Năm 2018 triệu đồng,numeric__Thuyết minh,numeric__Năm 2019 triệu đồng,numeric__Năm 2018 triệu đồng
Những thay đổi về tài sản hoạt động,LUỘU CHUYÊN TIỀN TỪ HỒẠT ĐỘNG KINH DOANH > Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,,(34.148.694),(19.085.128),,-34148694.0,-19085128.0
(Tăng)/Giảm các khoản tiền gửi và cho vay các TCTD khác,LUỘU CHUYÊN TIỀN TỪ HỒẠT ĐỘNG KINH DOANH > (Tăng)/Giảm các khoản tiền gửi và cho vay các TCTD khác,(Tăng)/Giảm các khoản tiền gửi và cho vay các TCTD khác,,(446.826),193.276,,-446826.0,193276.0
Tăng các khoản về kinh doanh chứng khoán,LUỘU CHUYÊN TIỀN TỪ HỒẠT ĐỘNG KINH DOANH > Tăng các khoản về kinh doanh chứng khoán,Tăng các khoản về kinh doanh chứng khoán,,(1.435.746),(2.484.468),,-1435746.0,-2484468.0
Tăng các khoản cho vay khách hàng,LUỘU CHUYÊN TIỀN TỪ HỒẠT ĐỘNG KINH DOANH > Tăng các khoản cho vay khách hàng,Tăng các khoản cho vay khách hàng,,(32.968.474),(15.737.398),,-32968474.0,-15737398.0
"Tăng nguồn dự phòng để bù đắp tổn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn)","LUỘU CHUYÊN TIỀN TỪ HỒẠT ĐỘNG KINH DOANH > Tăng nguồn dự phòng để bù đắp tổn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn)","Tăng nguồn dự phòng để bù đắp tổn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn)",,(326.290),(1.714.237),,-326290.0,-1714237.0
Giảm khác về tài sản hoạt động,LUỘU CHUYÊN TIỀN TỪ HỒẠT ĐỘNG KINH DOANH > Giảm khác về tài sản hoạt động,Giảm khác về tài sản hoạt động,,1.028.642,657.699,,1028642.0,657699.0
Những thay đổi về công nợ hoạt động,LUỘU CHUYÊN TIỀN TỪ HỒẠT ĐỘNG KINH DOANH > Những thay đổi về công nợ hoạt động,Những thay đổi về công nợ hoạt động,,41.402.629,13.505.452,,41402629.0,13505452.0
Giảm các khoản nợ Chính phủ và Ngân hàng Nhà nước Việt Nam,LUỘU CHUYÊN TIỀN TỪ HỒẠT ĐỘNG KINH DOANH > Giảm các khoản nợ Chính phủ và Ngân hàng Nhà nước Việt Nam,Giảm các khoản nợ Chính phủ và Ngân hàng Nhà nước Việt Nam,,(832.575),(167.425),,-832575.0,-167425.0
"Giảm các khoản tiền gửi, vay các TCTD khác","LUỘU CHUYÊN TIỀN TỪ HỒẠT ĐỘNG KINH DOANH > Giảm các khoản tiền gửi, vay các TCTD khác","Giảm các khoản tiền gửi, vay các TCTD khác",,(2.174.837),(4.295.569),,-2174837.0,-4295569.0
Tăng tiền gửi của khách hàng (bao gồm cả Kho bạc Nhà nước),LUỘU CHUYÊN TIỀN TỪ HỒẠT ĐỘNG KINH DOANH > Tăng tiền gửi của khách hàng (bao gồm cả Kho bạc Nhà nước),Tăng tiền gửi của khách hàng (bao gồm cả Kho bạc Nhà nước),,37.496.009,16.416.761,,37496009.0,16416761.0
Tăng phát hành giấy tờ có giá (ngoại trừ giấy tờ có giá phát hành được tính vào hoạt động tài chính),LUỘU CHUYÊN TIỀN TỪ HỒẠT ĐỘNG KINH DOANH > Tăng phát hành giấy tờ có giá (ngoại trừ giấy tờ có giá phát hành được tính vào hoạt động tài chính),Tăng phát hành giấy tờ có giá (ngoại trừ giấy tờ có giá phát hành được tính vào hoạt động tài chính),,7.002.417,1.107.369,,7002417.0,1107369.0
"Giảm vốn tài trợ, ủy thác đầu tư, cho vay mà TCTD chịu rủi ro","LUỘU CHUYÊN TIỀN TỪ HỒẠT ĐỘNG KINH DOANH > Giảm vốn tài trợ, ủy thác đầu tư, cho vay mà TCTD chịu rủi ro","Giảm vốn tài trợ, ủy thác đầu tư, cho vay mà TCTD chịu rủi ro",,(9.116),(11.430),,-9116.0,-11430.0
Giảm các công cụ tài chính phải sinh và các khoản nợ tài chính khác,LUỘU CHUYÊN TIỀN TỪ HỒẠT ĐỘNG KINH DOANH > Giảm các công cụ tài chính phải sinh và các khoản nợ tài chính khác,Giảm các công cụ tài chính phải sinh và các khoản nợ tài chính khác,,(18.045),(68.960),,-18045.0,-68960.0
(Giảm)/Tăng cửa công nợ khác,LUỘU CHUYÊN TIỀN TỪ HỒẠT ĐỘNG KINH DOANH > (Giảm)/Tăng cửa công nợ khác,(Giảm)/Tăng cửa công nợ khác,,(61.224),524.706,,-61224.0,524706.0
Lưu chuyển tiền thuần từ/(sử dụng vào) hoạt động kinh doanh,LUỘU CHUYÊN TIỀN TỪ HỒẠT ĐỘNG KINH DOANH > Lưu chuyển tiền thuần từ/(sử dụng vào) hoạt động kinh doanh,Lưu chuyển tiền thuần từ/(sử dụng vào) hoạt động kinh doanh,,12.275.748,(2.380.836),,12275748.0,-2380836.0
