row_label_raw,row_label_full,col_0,31/12/2018Triệu VND,%,31/12/2017Triệu VND,%_1,numeric__31/12/2018Triệu VND,numeric__%,numeric__31/12/2017Triệu VND,numeric__%_1
"Kinh doanh phân bón, hóa chất, các sản phẩm hóachất khác, thuốc, hóa dược, dược liệu, thiết bị y tế","Kinh doanh phân bón, hóa chất, các sản phẩm hóachất khác, thuốc, hóa dược, dược liệu, thiết bị y tế","Kinh doanh phân bón, hóa chất, các sản phẩm hóachất khác, thuốc, hóa dược, dược liệu, thiết bị y tế",284.950,"0,59%",134.785,"0,37%",284950.0,0.0059,134785.0,0.0037
"Thương mại xăng, dầu, gas, khí đốt","Thương mại xăng, dầu, gas, khí đốt","Thương mại xăng, dầu, gas, khí đốt",1.229.329,"2,52%",776.210,"2,14%",1229329.0,0.0252,776210.0,0.021400000000000002
"Kinh doanh sắt thép, xi măng, vật liệu xây dựng tổnghợp khác","Kinh doanh sắt thép, xi măng, vật liệu xây dựng tổnghợp khác","Kinh doanh sắt thép, xi măng, vật liệu xây dựng tổnghợp khác",1.156.519,"2,37%",677.547,"1,87%",1156519.0,0.023700000000000002,677547.0,0.0187
Thương mại hàng công nghiệp nặng khác,Thương mại hàng công nghiệp nặng khác,Thương mại hàng công nghiệp nặng khác,952.294,"1,96%",686.050,"1,90%",952294.0,0.0196,686050.0,0.019
Kinh doanh vận tải bộ và đường sông,Kinh doanh vận tải bộ và đường sông,Kinh doanh vận tải bộ và đường sông,264.434,"0,54%",431.489,"1,19%",264434.0,0.0054,431489.0,0.011899999999999999
Kinh doanh vận tải biển,Kinh doanh vận tải biển,Kinh doanh vận tải biển,236.608,"0,49%",260.415,"0,72%",236608.0,0.0049,260415.0,0.0072
"Kinh doanh dịch vụ khách sạn, du lịch, ăn uống, vuichoi giải trí","Kinh doanh dịch vụ khách sạn, du lịch, ăn uống, vuichoi giải trí","Kinh doanh dịch vụ khách sạn, du lịch, ăn uống, vuichoi giải trí",167.105,"0,34%",148.381,"0,41%",167105.0,0.0034000000000000002,148381.0,0.0040999999999999995
Kinh doanh bất động sản và cơ sở hạ tầng,Kinh doanh bất động sản và cơ sở hạ tầng,Kinh doanh bất động sản và cơ sở hạ tầng,19.512.395,"40,06%",12.223.165,"33,77%",19512395.0,0.4006,12223165.0,0.33770000000000006
Kinh doanh dịch vụ bưu chính viễn thông,Kinh doanh dịch vụ bưu chính viễn thông,Kinh doanh dịch vụ bưu chính viễn thông,725.046,"1,49%",653.568,"1,81%",725046.0,0.0149,653568.0,0.0181
"Dịch vụ công nghệ, khoa học công nghệ, dịch vụhành chính, hỗ trợ, giáo dục y tế, Thông tin và truyềnthông khác","Dịch vụ công nghệ, khoa học công nghệ, dịch vụhành chính, hỗ trợ, giáo dục y tế, Thông tin và truyềnthông khác","Dịch vụ công nghệ, khoa học công nghệ, dịch vụhành chính, hỗ trợ, giáo dục y tế, Thông tin và truyềnthông khác",453.473,"0,93%",431.695,"1,19%",453473.0,0.009300000000000001,431695.0,0.011899999999999999
Kinh doanh kho bãi và các dịch vụ hỗ trợ,Kinh doanh kho bãi và các dịch vụ hỗ trợ,Kinh doanh kho bãi và các dịch vụ hỗ trợ,190.003,"0,39%",77.265,"0,21%",190003.0,0.0039000000000000003,77265.0,0.0021
Hoạt động tài chính và chứng khoán,Hoạt động tài chính và chứng khoán,Hoạt động tài chính và chứng khoán,798.085,"1,64%",718.736,"1,99%",798085.0,0.016399999999999998,718736.0,0.0199
Ngành khác,Ngành khác,Ngành khác,8.653.933,"17,77%",8.382.994,"23,16%",8653933.0,0.1777,8382994.0,0.2316
,,,48.708.547,"100,00%",36.190.453,"100,00%",48708547.0,1.0,36190453.0,1.0
