row_label_raw,row_label_full,col_0,col_1,Năm 2015VND,Năm 2014VND,numeric__col_1,numeric__Năm 2015VND,numeric__Năm 2014VND
- Công ty Cổ phần Cao su Son La,Góp vốn điều lệ vào Công ty Cổ phần > - Công ty Cổ phần Cao su Son La,- Công ty Cổ phần Cao su Son La,Công ty con,50.125.039.993,53.843.200.000,,50125039993.0,53843200000.0
- Công ty Cổ phần Cao su Yên Bái,Góp vốn điều lệ vào Công ty Cổ phần > - Công ty Cổ phần Cao su Yên Bái,- Công ty Cổ phần Cao su Yên Bái,Công ty con,24.051.200.000,65.511.296.000,,24051200000.0,65511296000.0
- Công ty Cổ phần Đầu tư phát triển Cao su Nghệ An,Góp vốn điều lệ vào Công ty Cổ phần > - Công ty Cổ phần Đầu tư phát triển Cao su Nghệ An,- Công ty Cổ phần Đầu tư phát triển Cao su Nghệ An,Công ty con,110.000.000.000,174.573.000.000,,110000000000.0,174573000000.0
- Công ty Cổ phần gỗ MDF VRG Quảng Trị,Góp vốn điều lệ vào Công ty Cổ phần > - Công ty Cổ phần gỗ MDF VRG Quảng Trị,- Công ty Cổ phần gỗ MDF VRG Quảng Trị,Công ty con,100.736.980.000,105.822.000.000,,100736980000.0,105822000000.0
- Công ty Cổ phần Quasa-Geruco,Góp vốn điều lệ vào Công ty Cổ phần > - Công ty Cổ phần Quasa-Geruco,- Công ty Cổ phần Quasa-Geruco,Công ty con,29.170.000.000,37.040.000.000,,29170000000.0,37040000000.0
- Công ty Cổ phần Cao su Bà Rịa Kampongthom,Góp vốn điều lệ vào Công ty Cổ phần > - Công ty Cổ phần Cao su Bà Rịa Kampongthom,- Công ty Cổ phần Cao su Bà Rịa Kampongthom,Công ty liên kết,10.000.000.000,25.530.000.000,,10000000000.0,25530000000.0
- Công ty Cổ phần Cao su Chư Prông Stung Treng,Góp vốn điều lệ vào Công ty Cổ phần > - Công ty Cổ phần Cao su Chư Prông Stung Treng,- Công ty Cổ phần Cao su Chư Prông Stung Treng,Công ty liên kết,26.199.035.000,44.779.465.000,,26199035000.0,44779465000.0
- Công ty Cổ phần Cao su Chư Sê - Kampongthom,Góp vốn điều lệ vào Công ty Cổ phần > - Công ty Cổ phần Cao su Chư Sê - Kampongthom,- Công ty Cổ phần Cao su Chư Sê - Kampongthom,Công ty liên kết,64.589.318.175,158.977.087.000,,64589318175.0,158977087000.0
- Công ty Cổ phần Cao su Dầu Tiếng Campuchia,Góp vốn điều lệ vào Công ty Cổ phần > - Công ty Cổ phần Cao su Dầu Tiếng Campuchia,- Công ty Cổ phần Cao su Dầu Tiếng Campuchia,Công ty liên kết,7.788.000.000,10.629.000.000,,7788000000.0,10629000000.0
- Công ty Cổ phần Cao su Đồng Nai Kratie,Góp vốn điều lệ vào Công ty Cổ phần > - Công ty Cổ phần Cao su Đồng Nai Kratie,- Công ty Cổ phần Cao su Đồng Nai Kratie,Công ty liên kết,-,27.000.000.000,,,27000000000.0
- Công ty Cổ phần Cao su Đồng Phú - Kratie,Góp vốn điều lệ vào Công ty Cổ phần > - Công ty Cổ phần Cao su Đồng Phú - Kratie,- Công ty Cổ phần Cao su Đồng Phú - Kratie,Công ty liên kết,11.361.600.000,15.000.000.000,,11361600000.0,15000000000.0
- Công ty Cổ phần Cao su Krông Buk - Ratanakiri,Góp vốn điều lệ vào Công ty Cổ phần > - Công ty Cổ phần Cao su Krông Buk - Ratanakiri,- Công ty Cổ phần Cao su Krông Buk - Ratanakiri,Công ty liên kết,19.888.000.000,29.708.000.000,,19888000000.0,29708000000.0
- Công ty Cổ phần Cao su MangYang - Rattanakiri,Góp vốn điều lệ vào Công ty Cổ phần > - Công ty Cổ phần Cao su MangYang - Rattanakiri,- Công ty Cổ phần Cao su MangYang - Rattanakiri,Công ty liên kết,88.067.000.000,108.415.545.000,,88067000000.0,108415545000.0
- Công ty Cổ phần Cao su Tân Biên - Kampongthom,Góp vốn điều lệ vào Công ty Cổ phần > - Công ty Cổ phần Cao su Tân Biên - Kampongthom,- Công ty Cổ phần Cao su Tân Biên - Kampongthom,Công ty liên kết,42.362.000.000,58.015.000.000,,42362000000.0,58015000000.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,,,
- Công ty Cổ phần Công Nghiệp & Xuất Nhập Khẩu Cao su,Thu nhập khác > - Công ty Cổ phần Công Nghiệp & Xuất Nhập Khẩu Cao su,- Công ty Cổ phần Công Nghiệp & Xuất Nhập Khẩu Cao su,Công ty con,-,3.839.610,,,3839610.0
- Công ty Cổ phần gỗ MDF VRG - Dongwha,Thu nhập khác > - Công ty Cổ phần gỗ MDF VRG - Dongwha,- Công ty Cổ phần gỗ MDF VRG - Dongwha,Công ty liên kết,18.750.000,5.000.000,,18750000.0,5000000.0
- Công ty Cổ phần Thương mại Dịch vụ và Du lịch Cao su,Thu nhập khác > - Công ty Cổ phần Thương mại Dịch vụ và Du lịch Cao su,- Công ty Cổ phần Thương mại Dịch vụ và Du lịch Cao su,Công ty con,-,12.081.582,,,12081582.0
- Công ty Cổ phần VRG Khải Hoàn,Thu nhập khác > - Công ty Cổ phần VRG Khải Hoàn,- Công ty Cổ phần VRG Khải Hoàn,Công ty con,17.083.333,20.000.000,,17083333.0,20000000.0
- Công ty TNHH Một thành viên Cao su Bình Thuận,Thu nhập khác > - Công ty TNHH Một thành viên Cao su Bình Thuận,- Công ty TNHH Một thành viên Cao su Bình Thuận,Công ty con,13.333.333,6.666.667,,13333333.0,6666667.0
- Công ty TNHH Một thành viên Cao su Chư Prông,Thu nhập khác > - Công ty TNHH Một thành viên Cao su Chư Prông,- Công ty TNHH Một thành viên Cao su Chư Prông,Công ty con,13.333.333,20.000.000,,13333333.0,20000000.0
- Công ty TNHH Một thành viên Cao su Lộc Ninh,Thu nhập khác > - Công ty TNHH Một thành viên Cao su Lộc Ninh,- Công ty TNHH Một thành viên Cao su Lộc Ninh,Công ty con,-,6.666.667,,,6666667.0
- Công ty TNHH một thành viên Cao su Dầu Tiếng,Thu nhập khác > - Công ty TNHH một thành viên Cao su Dầu Tiếng,- Công ty TNHH một thành viên Cao su Dầu Tiếng,Công ty con,18.750.000,5.000.000,,18750000.0,5000000.0
- Công ty Cổ phần Cơ khí Cao Su,Thu nhập khác > - Công ty Cổ phần Cơ khí Cao Su,- Công ty Cổ phần Cơ khí Cao Su,Công ty con,3.750.000,-,,3750000.0,
- Công ty TNHH một thành viên Cao su Bình Long,Thu nhập khác > - Công ty TNHH một thành viên Cao su Bình Long,- Công ty TNHH một thành viên Cao su Bình Long,Công ty con,3.750.000,-,,3750000.0,
- Công ty TNHH một thành viên Cao Su Chư Sê,Thu nhập khác > - Công ty TNHH một thành viên Cao Su Chư Sê,- Công ty TNHH một thành viên Cao Su Chư Sê,Công ty con,3.750.000,-,,3750000.0,
- Công ty TNHH một thành viên cao su Lộc Ninh,Thu nhập khác > - Công ty TNHH một thành viên cao su Lộc Ninh,- Công ty TNHH một thành viên cao su Lộc Ninh,Công ty con,17.083.333,-,,17083333.0,
- Công ty TNHH một thành viên cao su Tân Biên,Thu nhập khác > - Công ty TNHH một thành viên cao su Tân Biên,- Công ty TNHH một thành viên cao su Tân Biên,Công ty con,3.750.000,-,,3750000.0,
- Công ty TNHH MTV Tổng công ty Cao Su Đồng Nai,Thu nhập khác > - Công ty TNHH MTV Tổng công ty Cao Su Đồng Nai,- Công ty TNHH MTV Tổng công ty Cao Su Đồng Nai,Công ty con,3.750.000,-,,3750000.0,
- Công ty Cổ phần Khu CN Nam Tân Uyên,Thu nhập khác > - Công ty Cổ phần Khu CN Nam Tân Uyên,- Công ty Cổ phần Khu CN Nam Tân Uyên,Công ty liên kết,3.750.000,-,,3750000.0,
