row_label_raw,row_label_full,col_0,Mã số,2023 VND,2022 VND,numeric__Mã số,numeric__2023 VND,numeric__2022 VND
Biến động các khoản phải thu và tài sản khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động các khoản phải thu và tài sản khác,Biến động các khoản phải thu và tài sản khác,09,(405.613.326.371),(83.797.854.940),9.0,-405613326371.0,-83797854940.0
Biến động hàng tồn kho,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động hàng tồn kho,Biến động hàng tồn kho,10,214.638.927.230,(323.700.694.346),10.0,214638927230.0,-323700694346.0
Biến động các khoản phải trả và nợ phải trả khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động các khoản phải trả và nợ phải trả khác,Biến động các khoản phải trả và nợ phải trả khác,11,1.526.486.553.528,(1.397.713.341.246),11.0,1526486553528.0,-1397713341246.0
Biến động chi phí trả trước,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động chi phí trả trước,Biến động chi phí trả trước,12,52.889.237.750,41.017.991.792,12.0,52889237750.0,41017991792.0
Biến động chứng khoán kinh doanh,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động chứng khoán kinh doanh,Biến động chứng khoán kinh doanh,13,(1.390.607.807.678),(1.202.171.717.880),13.0,-1390607807678.0,-1202171717880.0
,,,,7.484.023.816.842,3.572.999.345.397,,7484023816842.0,3572999345397.0
Tiền lãi vay đã trả,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền lãi vay đã trả,Tiền lãi vay đã trả,14,(496.972.593.124),(294.397.896.986),14.0,-496972593124.0,-294397896986.0
Thuế thu nhập doanh nghiệp đã nộp,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Thuế thu nhập doanh nghiệp đã nộp,Thuế thu nhập doanh nghiệp đã nộp,15,(731.465.659.511),(789.711.507.804),15.0,-731465659511.0,-789711507804.0
Tiền chi khác cho hoạt động kinh doanh,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền chi khác cho hoạt động kinh doanh,Tiền chi khác cho hoạt động kinh doanh,17,-,(4.697.076.597),17.0,,-4697076597.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lưu chuyển tiền thuần từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,20,6.255.585.564.207,2.484.192.864.010,20.0,6255585564207.0,2484192864010.0
