row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm 2017 > VND,Năm 2016 > VND,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm 2017 > VND,numeric__Năm 2016 > VND
20,I. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 20,20,Lưu chuyển tiền thuần từ hoạt động kinh doanh,,1.483.164.769.524,1.034.578.112.597,,,1483164769524.0,1034578112597.0
II. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,II. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,II. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,II. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,II. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,II. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,II. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,
21,II. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ > 21,21,"1. Tiền chi để mua sắm, xây dựng tài sản cố định và tài sản dài hạn khác",,(1.651.158.083.000),(1.173.591.267.496),,,-1651158083000.0,-1173591267496.0
22,II. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ > 22,22,"2. Tiền thu từ thanh lý, nhượng bán tài sản cố định và các tài sản dài hạn khác",,11.660.835.722,1.643.516.889,,,11660835722.0,1643516889.0
23,II. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ > 23,23,"3. Tiền chi cho vay, mua các công cụ nợ của đơn vị khác",,(311.538.352.407),-,,,-311538352407.0,
24,II. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ > 24,24,"4. Tiền thu hồi cho vay, bán lại công cụ nợ của đơn vị khác",,76.000.000.000,9.295.675.465,,,76000000000.0,9295675465.0
25,II. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ > 25,25,5. Tiền chi đầu tư góp vốn vào đơn vị khác,,(350.099.225.336),(21.144.961.301),,,-350099225336.0,-21144961301.0
26,II. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ > 26,26,6. Tiền thu hồi đầu tư góp vốn vào đơn vị khác,,30.045.961.704,(3.423.326.232),,,30045961704.0,-3423326232.0
27,II. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ > 27,27,"7. Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",,94.561.310.147,88.923.473.106,,,94561310147.0,88923473106.0
30,II. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ > 30,30,Lưu chuyển tiền thuần từ hoạt động đầu tư,,(2.100.527.553.170),(1.098.296.889.569),,,-2100527553170.0,-1098296889569.0
