row_label_raw,row_label_full,col_0,31/12/2022 > Giá trịVND,31/12/2022 > Dự phòngVND,01/01/2022 > Giá trịVND,01/01/2022 > Dự phòngVND,numeric__31/12/2022 > Giá trịVND,numeric__31/12/2022 > Dự phòngVND,numeric__01/01/2022 > Giá trịVND,numeric__01/01/2022 > Dự phòngVND
Công ty TNHH Đầu tư và Phát triển Lê Phong (6),a.2) Chi tiết theo đối tượng > Công ty TNHH Đầu tư và Phát triển Lê Phong (6),Công ty TNHH Đầu tư và Phát triển Lê Phong (6),47.031.165.300,(47.031.165.300),47.031.165.300,(47.031.165.300),47031165300.0,-47031165300.0,47031165300.0,-47031165300.0
Đối tượng khác,a.2) Chi tiết theo đối tượng > Đối tượng khác,Đối tượng khác,49.457.541.358,(1.470.000.000),49.534.440.000,(1.470.000.000),49457541358.0,-1470000000.0,49534440000.0,-1470000000.0
- Hợp tác kinh doanh,a.2) Chi tiết theo đối tượng > - Hợp tác kinh doanh,- Hợp tác kinh doanh,1.897.921.100.000,-,762.921.100.000,-,1897921100000.0,,762921100000.0,
Công ty Cổ phần Tập đoàn Đông Đô (7),a.2) Chi tiết theo đối tượng > Công ty Cổ phần Tập đoàn Đông Đô (7),Công ty Cổ phần Tập đoàn Đông Đô (7),30.000.000.000,-,-,-,30000000000.0,,,
Công ty Cổ phần Bất động sản Galaxy Land (8),a.2) Chi tiết theo đối tượng > Công ty Cổ phần Bất động sản Galaxy Land (8),Công ty Cổ phần Bất động sản Galaxy Land (8),1.067.921.100.000,-,762.921.100.000,-,1067921100000.0,,762921100000.0,
Công ty Cổ phần Đầu tư Thành Đạt VN (9),a.2) Chi tiết theo đối tượng > Công ty Cổ phần Đầu tư Thành Đạt VN (9),Công ty Cổ phần Đầu tư Thành Đạt VN (9),800.000.000.000,-,-,-,800000000000.0,,,
- Phải thu khác,a.2) Chi tiết theo đối tượng > - Phải thu khác,- Phải thu khác,144.044.249.545,(5.775.300.324),149.233.573.720,(5.775.300.324),144044249545.0,-5775300324.0,149233573720.0,-5775300324.0
Công ty TNHH Giải pháp và Công nghệ An Thịnh,a.2) Chi tiết theo đối tượng > Công ty TNHH Giải pháp và Công nghệ An Thịnh,Công ty TNHH Giải pháp và Công nghệ An Thịnh,384.300.000,(384.300.000),384.300.000,(384.300.000),384300000.0,-384300000.0,384300000.0,-384300000.0
Công ty TNHH Địa ốc Gia Phú,a.2) Chi tiết theo đối tượng > Công ty TNHH Địa ốc Gia Phú,Công ty TNHH Địa ốc Gia Phú,5.391.000.324,(5.391.000.324),5.391.000.324,(5.391.000.324),5391000324.0,-5391000324.0,5391000324.0,-5391000324.0
Phải thu khác,a.2) Chi tiết theo đối tượng > Phải thu khác,Phải thu khác,138.268.949.221,-,143.458.273.396,-,138268949221.0,,143458273396.0,
,,,2.799.188.756.066,(54.276.465.624),1.078.654.978.883,(54.276.465.624),2799188756066.0,-54276465624.0,1078654978883.0,-54276465624.0
