row_label_raw,row_label_full,col_0,Quá hạn,Quá hạn_1,Trong hạn,Trong hạn_1,Trong hạn_2,Trong hạn_3,Trong hạn_4,Tổng,numeric__Quá hạn,numeric__Quá hạn_1,numeric__Trong hạn,numeric__Trong hạn_1,numeric__Trong hạn_2,numeric__Trong hạn_3,numeric__Trong hạn_4,numeric__Tổng
Tài sản Có khác (*),Tài sản > Tài sản Có khác (*),Tài sản Có khác (*),208.940,-,13.023.685,17.276.557,24.868.302,2.346.862,8.129.657,65.854.003,208940.0,,13023685.0,17276557.0,24868302.0,2346862.0,8129657.0,65854003.0
Tổng tài sản,Tài sản > Tổng tài sản,Tổng tài sản,38.309.096,19.229.058,739.951.344,491.148.991,1.033.241.815,468.738.589,575.608.549,3.366.227.442,38309096.0,19229058.0,739951344.0,491148991.0,1033241815.0,468738589.0,575608549.0,3366227442.0
Nợ phải trả,Nợ phải trả,Nợ phải trả,Nợ phải trả,Nợ phải trả,Nợ phải trả,Nợ phải trả,Nợ phải trả,Nợ phải trả,Nợ phải trả,Nợ phải trả,,,,,,,,
"Các khoản nợ Chính phủ và Ngân hàng Trung ương, tiền gửi và vay các TCTD khác","Nợ phải trả > Các khoản nợ Chính phủ và Ngân hàng Trung ương, tiền gửi và vay các TCTD khác","Các khoản nợ Chính phủ và Ngân hàng Trung ương, tiền gửi và vay các TCTD khác",-,-,524.012.915,98.491.657,13.535.347,283.302,467.505,636.790.726,,,524012915.0,98491657.0,13535347.0,283302.0,467505.0,636790726.0
Tiền gửi của khách hàng,Nợ phải trả > Tiền gửi của khách hàng,Tiền gửi của khách hàng,-,-,478.012.528,422.455.992,878.553.632,443.854.391,115.085,2.222.991.628,,,478012528.0,422455992.0,878553632.0,443854391.0,115085.0,2222991628.0
Các công cụ tài chính phải sinh và các khoản nợ tài chính khác,Nợ phải trả > Các công cụ tài chính phải sinh và các khoản nợ tài chính khác,Các công cụ tài chính phải sinh và các khoản nợ tài chính khác,-,-,(73.367),185.737,68.717,49.470,-,230.557,,,-73367.0,185737.0,68717.0,49470.0,,230557.0
"Vốn tài trợ, ủy thác đầu tư, cho vay TCTD chịu rủi ro","Nợ phải trả > Vốn tài trợ, ủy thác đầu tư, cho vay TCTD chịu rủi ro","Vốn tài trợ, ủy thác đầu tư, cho vay TCTD chịu rủi ro",-,-,268,129.874,873.492,6.227.503,4.811.932,12.043.069,,,268.0,129874.0,873492.0,6227503.0,4811932.0,12043069.0
Phát hành giấy tờ có giá,Nợ phải trả > Phát hành giấy tờ có giá,Phát hành giấy tờ có giá,-,-,5.834.712,19.535.052,120.966.114,21.185.769,57.886.127,225.407.774,,,5834712.0,19535052.0,120966114.0,21185769.0,57886127.0,225407774.0
Các khoản nợ khác,Nợ phải trả > Các khoản nợ khác,Các khoản nợ khác,-,-,11.338.198,15.706.468,31.471.686,616.477,676.235,59.809.064,,,11338198.0,15706468.0,31471686.0,616477.0,676235.0,59809064.0
Tổng nợ phải trả,Nợ phải trả > Tổng nợ phải trả,Tổng nợ phải trả,-,-,1.019.125.254,556.504.780,1.045.468.988,472.216.912,63.956.884,3.157.272.818,,,1019125254.0,556504780.0,1045468988.0,472216912.0,63956884.0,3157272818.0
Mức chênh thanh khoản ròng,Nợ phải trả > Mức chênh thanh khoản ròng,Mức chênh thanh khoản ròng,38.309.096,19.229.058,(279.173.910),(65.355.789),(12.227.173),(3.478.323),511.651.665,208.954.624,38309096.0,19229058.0,-279173910.0,-65355789.0,-12227173.0,-3478323.0,511651665.0,208954624.0
