row_label_raw,row_label_full,col_0,Thuyết minh,Số cuối năm Triệu đồng,Số đầu năm Triệu đồng,numeric__Thuyết minh,numeric__Số cuối năm Triệu đồng,numeric__Số đầu năm Triệu đồng
Khẩu hao tài sản cố định,TÀI SẢN > Khẩu hao tài sản cố định,Khẩu hao tài sản cố định,,(3.083.024),(3.012.282),,-3083024.0,-3012282.0
Tài sản cố định vô hình,TÀI SẢN > Tài sản cố định vô hình,Tài sản cố định vô hình,14.2,3.011.486,3.551.715,142.0,3011486.0,3551715.0
Nguyên giá tài sản cố định,TÀI SẢN > Nguyên giá tài sản cố định,Nguyên giá tài sản cố định,,4.427.984,4.948.857,,4427984.0,4948857.0
Hao mòn tài sản cố định,TÀI SẢN > Hao mòn tài sản cố định,Hao mòn tài sản cố định,,(1.416.498),(1.397.142),,-1416498.0,-1397142.0
Tài sản Có khác,TÀI SẢN > Tài sản Có khác,Tài sản Có khác,,36.635.731,32.879.578,,36635731.0,32879578.0
Các khoản phải thu,TÀI SẢN > Các khoản phải thu,Các khoản phải thu,15.1,32.544.322,24.688.909,151.0,32544322.0,24688909.0
"Các khoản lãi, phí phải thu","TÀI SẢN > Các khoản lãi, phí phải thu","Các khoản lãi, phí phải thu",15.2,5.067.033,9.921.655,152.0,5067033.0,9921655.0
Tài sản thuế thu nhập doanh nghiệp hoãn lại,TÀI SẢN > Tài sản thuế thu nhập doanh nghiệp hoãn lại,Tài sản thuế thu nhập doanh nghiệp hoãn lại,21.2,304.957,396.345,212.0,304957.0,396345.0
Tài sản Có khác,TÀI SẢN > Tài sản Có khác,Tài sản Có khác,15.3,1.125.009,936.083,153.0,1125009.0,936083.0
Dự phòng rủi ro cho các tài sản Có nôi bằng khác,TÀI SẢN > Dự phòng rủi ro cho các tài sản Có nôi bằng khác,Dự phòng rủi ro cho các tài sản Có nôi bằng khác,15.4,(2.405.590),(3.063.414),154.0,-2405590.0,-3063414.0
TỔNG TÀI SẢN,TÀI SẢN > TỔNG TÀI SẢN,TỔNG TÀI SẢN,,587.216.341,515.900.025,,587216341.0,515900025.0
