row_label_raw,row_label_full,col_0,Mã số,2022 VND,2021 VND,numeric__Mã số,numeric__2022 VND,numeric__2021 VND
Biến động hàng tồn kho,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động hàng tồn kho,Biến động hàng tồn kho,10,(3.914.561.991.328),(3.965.004.302.441),10.0,-3914561991328.0,-3965004302441.0
Biến động các khoản phải trả và nợ phải trả khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động các khoản phải trả và nợ phải trả khác,Biến động các khoản phải trả và nợ phải trả khác,11,9.905.899.638.963,3.832.204.996.992,11.0,9905899638963.0,3832204996992.0
Biến động chi phí trả trước,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động chi phí trả trước,Biến động chi phí trả trước,12,142.238.137.469,28.427.493.822,12.0,142238137469.0,28427493822.0
Biến động chứng khoán kinh doanh,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động chứng khoán kinh doanh,Biến động chứng khoán kinh doanh,13,-,2.318.420.000,13.0,,2318420000.0
,,,,6.822.607.625.036,793.534.650.683,,6822607625036.0,793534650683.0
Tiền lãi vay đã trả,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền lãi vay đã trả,Tiền lãi vay đã trả,14,(632.180.251.380),(627.575.450.493),14.0,-632180251380.0,-627575450493.0
Thuế thu nhập doanh nghiệp đã nộp,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Thuế thu nhập doanh nghiệp đã nộp,Thuế thu nhập doanh nghiệp đã nộp,15,(454.879.657.355),(415.701.573.416),15.0,-454879657355.0,-415701573416.0
Tiền thu khác từ hoạt động kinh doanh,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền thu khác từ hoạt động kinh doanh,Tiền thu khác từ hoạt động kinh doanh,16,-,2.577.422.353,16.0,,2577422353.0
Tiền chi khác cho hoạt động kinh doanh,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền chi khác cho hoạt động kinh doanh,Tiền chi khác cho hoạt động kinh doanh,17,(643.783.848.039),(409.157.160.949),17.0,-643783848039.0,-409157160949.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lưu chuyển tiền thuần từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,20,5.091.763.868.262,(656.322.111.822),20.0,5091763868262.0,-656322111822.0
