row_label_raw,row_label_full,col_0,Thuyết minh,Năm 2020 triệu đồng,Năm 2019 triệu đồng,numeric__Thuyết minh,numeric__Năm 2020 triệu đồng,numeric__Năm 2019 triệu đồng
"Giảm nguồn dự phòng để bù đắp tồn thất các khoản tin dụng, chứng khoán, đầu tư dài hạn, phải thu khác","Tăng các khoản về kinh doanh chứng khoán > Giảm nguồn dự phòng để bù đắp tồn thất các khoản tin dụng, chứng khoán, đầu tư dài hạn, phải thu khác","Giảm nguồn dự phòng để bù đắp tồn thất các khoản tin dụng, chứng khoán, đầu tư dài hạn, phải thu khác",,(5.413.888),(4.932.063),,-5413888.0,-4932063.0
Tăng khác về tài sản hoạt động,Tăng các khoản về kinh doanh chứng khoán > Tăng khác về tài sản hoạt động,Tăng khác về tài sản hoạt động,,(8.159.583),(1.334.331),,-8159583.0,-1334331.0
Những thay đổi về nợ phải trả hoạt động,Tăng các khoản về kinh doanh chứng khoán > Những thay đổi về nợ phải trả hoạt động,Những thay đổi về nợ phải trả hoạt động,,72.511.456,40.947.600,,72511456.0,40947600.0
"Tăng/(giảm) các khoản tiền gửi, tiền vay các tổ chức tin dụng","Tăng các khoản về kinh doanh chứng khoán > Tăng/(giảm) các khoản tiền gửi, tiền vay các tổ chức tin dụng","Tăng/(giảm) các khoản tiền gửi, tiền vay các tổ chức tin dụng",,562.420,(10.156.829),,562420.0,-10156829.0
Tăng tiền gửi của khách hàng (bao gồm cả Kho bạc Nhà nước),Tăng các khoản về kinh doanh chứng khoán > Tăng tiền gửi của khách hàng (bao gồm cả Kho bạc Nhà nước),Tăng tiền gửi của khách hàng (bao gồm cả Kho bạc Nhà nước),,38.249.389,30.129.137,,38249389.0,30129137.0
Tăng phát hành giấy tờ có giá (ngoại trừ giấy tờ có giá phát hành được tính vào hoạt động tài chính),Tăng các khoản về kinh doanh chứng khoán > Tăng phát hành giấy tờ có giá (ngoại trừ giấy tờ có giá phát hành được tính vào hoạt động tài chính),Tăng phát hành giấy tờ có giá (ngoại trừ giấy tờ có giá phát hành được tính vào hoạt động tài chính),,24.634.934,15.130.991,,24634934.0,15130991.0
"Giảm vốn tài trợ, uỷ thác đầu tư, cho vay mà tổ chức tin dụng chịu rủi ro","Tăng các khoản về kinh doanh chứng khoán > Giảm vốn tài trợ, uỷ thác đầu tư, cho vay mà tổ chức tin dụng chịu rủi ro","Giảm vốn tài trợ, uỷ thác đầu tư, cho vay mà tổ chức tin dụng chịu rủi ro",,(94.786),(17.837),,-94786.0,-17837.0
Giảm các công cụ tài chính phải sinh và các khoản nợ tài chính khác,Tăng các khoản về kinh doanh chứng khoán > Giảm các công cụ tài chính phải sinh và các khoản nợ tài chính khác,Giảm các công cụ tài chính phải sinh và các khoản nợ tài chính khác,,-,(5.634),,,-5634.0
Tăng khác về công nợ hoạt động,Tăng các khoản về kinh doanh chứng khoán > Tăng khác về công nợ hoạt động,Tăng khác về công nợ hoạt động,,9.388.187,6.074.593,,9388187.0,6074593.0
Chi từ quỹ của tổ chức tin dụng,Tăng các khoản về kinh doanh chứng khoán > Chi từ quỹ của tổ chức tin dụng,Chi từ quỹ của tổ chức tin dụng,26.1,(228.688),(206.821),261.0,-228688.0,-206821.0
Lưu chuyển tiền thuần tử hoạt động kinh doanh,Tăng các khoản về kinh doanh chứng khoán > Lưu chuyển tiền thuần tử hoạt động kinh doanh,Lưu chuyển tiền thuần tử hoạt động kinh doanh,,14.739.859,892.883,,14739859.0,892883.0
