row_label_raw,row_label_full,col_0,Mã số,2024 VND,2023 VND,numeric__Mã số,numeric__2024 VND,numeric__2023 VND
Biến động các khoản phải thu và tài sản khác,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Biến động các khoản phải thu và tài sản khác,Biến động các khoản phải thu và tài sản khác,09,21.693.558.302,(405.613.326.371),9.0,21693558302.0,-405613326371.0
Biến động hàng tồn kho,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Biến động hàng tồn kho,Biến động hàng tồn kho,10,(527.434.243.754),214.638.927.230,10.0,-527434243754.0,214638927230.0
Biến động các khoản phải trả và nợ phải trả khác,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Biến động các khoản phải trả và nợ phải trả khác,Biến động các khoản phải trả và nợ phải trả khác,11,258.897.211.507,1.526.486.553.528,11.0,258897211507.0,1526486553528.0
Biến động chi phí trả trước,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Biến động chi phí trả trước,Biến động chi phí trả trước,12,35.395.084.812,52.889.237.750,12.0,35395084812.0,52889237750.0
Biến động chứng khoán kinh doanh,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Biến động chứng khoán kinh doanh,Biến động chứng khoán kinh doanh,13,2.592.779.525.558,(1.390.607.807.678),13.0,2592779525558.0,-1390607807678.0
,,,,10.701.510.113.948,7.484.023.816.842,,10701510113948.0,7484023816842.0
Tiền lãi vay và chi phí thu xếp khoản vay đã trả,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Tiền lãi vay và chi phí thu xếp khoản vay đã trả,Tiền lãi vay và chi phí thu xếp khoản vay đã trả,14,(366.292.536.733),(496.972.593.124),14.0,-366292536733.0,-496972593124.0
Thuế thu nhập doanh nghiệp đã nộp,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Thuế thu nhập doanh nghiệp đã nộp,Thuế thu nhập doanh nghiệp đã nộp,15,(1.107.911.116.921),(731.465.659.511),15.0,-1107911116921.0,-731465659511.0
Tiền chi khác cho hoạt động kinh doanh,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Tiền chi khác cho hoạt động kinh doanh,Tiền chi khác cho hoạt động kinh doanh,17,(23.000.000),-,17.0,-23000000.0,
Lưu chuyển tiền thuần từ hoạt động kinh doanh,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Lưu chuyển tiền thuần từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,20,9.227.283.460.294,6.255.585.564.207,20.0,9227283460294.0,6255585564207.0
