row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
29. THU NHẬP VÀ CHI PHÍ KHÁC,29. THU NHẬP VÀ CHI PHÍ KHÁC,29. THU NHẬP VÀ CHI PHÍ KHÁC,29. THU NHẬP VÀ CHI PHÍ KHÁC,29. THU NHẬP VÀ CHI PHÍ KHÁC,,
,,,Năm nay,VNDNăm trước,,
Thu nhập khác,29. THU NHẬP VÀ CHI PHÍ KHÁC > Thu nhập khác,Thu nhập khác,26.552.028.401,1.838.632.484,26552028401.0,1838632484.0
Thu lãi chậm thanh toán,29. THU NHẬP VÀ CHI PHÍ KHÁC > Thu lãi chậm thanh toán,Thu lãi chậm thanh toán,25.359.478.542,160.605.165,25359478542.0,160605165.0
Khác,29. THU NHẬP VÀ CHI PHÍ KHÁC > Khác,Khác,1.192.549.859,1.678.027.319,1192549859.0,1678027319.0
Chỉ phí khác,29. THU NHẬP VÀ CHI PHÍ KHÁC > Chỉ phí khác,Chỉ phí khác,(18.830.326.546),(757.780.204),-18830326546.0,-757780204.0
Xóa số phải thu lãi trả chậm,29. THU NHẬP VÀ CHI PHÍ KHÁC > Xóa số phải thu lãi trả chậm,Xóa số phải thu lãi trả chậm,(12.416.689.791),-,-12416689791.0,
Lỗ từ thanh lý tài sản cố định,29. THU NHẬP VÀ CHI PHÍ KHÁC > Lỗ từ thanh lý tài sản cố định,Lỗ từ thanh lý tài sản cố định,(2.646.131.191),(538.452.739),-2646131191.0,-538452739.0
Khác,29. THU NHẬP VÀ CHI PHÍ KHÁC > Khác,Khác,(3.767.505.564),(219.327.465),-3767505564.0,-219327465.0
GIÁ TRỊ THUẦN,29. THU NHẬP VÀ CHI PHÍ KHÁC > GIÁ TRỊ THUẦN,GIÁ TRỊ THUẦN,7.721.701.855,1.080.852.280,7721701855.0,1080852280.0
