row_label_raw,row_label_full,col_0,Mã số,2025 VND,2024 VND,numeric__Mã số,numeric__2025 VND,numeric__2024 VND
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,
Tiền thu từ phát hành cổ phiếu,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền thu từ phát hành cổ phiếu,Tiền thu từ phát hành cổ phiếu,31,3.320.074.570.000,119.339.600.000,31.0,3320074570000.0,119339600000.0
Tiền thu từ các khoản vay ngân hàng,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền thu từ các khoản vay ngân hàng,Tiền thu từ các khoản vay ngân hàng,33,16.098.600.000.000,18.161.400.000.000,33.0,16098600000000.0,18161400000000.0
Tiền chi trả nợ gốc vay cho ngân hàng,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền chi trả nợ gốc vay cho ngân hàng,Tiền chi trả nợ gốc vay cho ngân hàng,34,(16.945.000.000.000),(15.797.000.000.000),34.0,-16945000000000.0,-15797000000000.0
Tiền chi trả cổ tức,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền chi trả cổ tức,Tiền chi trả cổ tức,36,(2.633.513.161.600),(22.992.734.685.700),36.0,-2633513161600.0,-22992734685700.0
Lưu chuyển tiền thuần từ hoạt động tài chính,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,40,(159.838.591.600),(20.508.995.085.700),40.0,-159838591600.0,-20508995085700.0
Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),50,2.390.351.048.306,(494.008.655.860),50.0,2390351048306.0,-494008655860.0
Tiền và các khoản tương đương tiền đầu năm,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,60,4.266.833.729.774,4.760.812.990.981,60.0,4266833729774.0,4760812990981.0
Ảnh hưởng của thay đổi tỷ giá quy đổi ngoại tệ đối với tiền và các khoản tương đương tiền,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Ảnh hưởng của thay đổi tỷ giá quy đổi ngoại tệ đối với tiền và các khoản tương đương tiền,Ảnh hưởng của thay đổi tỷ giá quy đổi ngoại tệ đối với tiền và các khoản tương đương tiền,61,(6.255.094),29.394.653,61.0,-6255094.0,29394653.0
Tiền và các khoản tương đương tiền cuối năm\( (70 = 50 + 60 + 61) \) (Thuyết minh 4),LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền và các khoản tương đương tiền cuối năm\( (70 = 50 + 60 + 61) \) (Thuyết minh 4),Tiền và các khoản tương đương tiền cuối năm\( (70 = 50 + 60 + 61) \) (Thuyết minh 4),70,6.657.178.522.986,4.266.833.729.774,70.0,6657178522986.0,4266833729774.0
