- Công ty CP Xuất nhập khẩu Lâm nông sản Sài Gòn,- Công ty CP Sản xuất & XNK Lâm sản Naforimex Hà Nội > - Công ty CP Xuất nhập khẩu Lâm nông sản Sài Gòn,- Công ty CP Xuất nhập khẩu Lâm nông sản Sài Gòn,TP. Hồ Chí Minh,"30,00%",Chế biến gỗ và lâm sản,,0.3,
- Công ty CP Xây lắp Đầu tư Phát triển Nông lâm nghiệp Việt Nam,- Công ty CP Sản xuất & XNK Lâm sản Naforimex Hà Nội > - Công ty CP Xây lắp Đầu tư Phát triển Nông lâm nghiệp Việt Nam,- Công ty CP Xây lắp Đầu tư Phát triển Nông lâm nghiệp Việt Nam,TP. Hà Nội,"20,33%","Xây dựng, chế biến kinh doanh nông",,0.20329999999999998,
,,,TP. Hà Nội,"48,10%",Sản xuất và kinh doanh các loại giống cây trồng,,0.48100000000000004,
- Công ty CP Giống Lâm nghiệp Trung Uong,- Công ty CP Giống Lâm nghiệp Trung Uong,- Công ty CP Giống Lâm nghiệp Trung Uong,,,,,,
- Công ty CP Thương mại Công nghiệp và Chế biến gỗ,- Công ty CP Giống Lâm nghiệp Trung Uong > - Công ty CP Thương mại Công nghiệp và Chế biến gỗ,- Công ty CP Thương mại Công nghiệp và Chế biến gỗ,TP. Hà Nội,"29,69%",Sản xuất các loại ván nhân tạo,,0.2969,
- Công ty TNHH Vinafor Tân An Hòa Bình,- Công ty CP Giống Lâm nghiệp Trung Uong > - Công ty TNHH Vinafor Tân An Hòa Bình,- Công ty TNHH Vinafor Tân An Hòa Bình,Tỉnh Hòa Bình,"49,00%",Sản xuất ván nhân tạo,,0.49,
- Công ty LD Nuôi và Phát triển khí VN,- Công ty CP Giống Lâm nghiệp Trung Uong > - Công ty LD Nuôi và Phát triển khí VN,- Công ty LD Nuôi và Phát triển khí VN,Tỉnh Đồng Nai,"40,00%",Chăn nuôi và xuất khẩu khí,,0.4,
- Công ty LD SX Nguyên liệu giấy Việt Nhật Đà Nẵng,- Công ty CP Giống Lâm nghiệp Trung Uong > - Công ty LD SX Nguyên liệu giấy Việt Nhật Đà Nẵng,- Công ty LD SX Nguyên liệu giấy Việt Nhật Đà Nẵng,TP. Đà Nẵng,"17,15%",Sản xuất nguyên liệu giấy,,0.17149999999999999,
- Công ty TNHH Lâm nghiệp Cao Bằng,- Công ty CP Giống Lâm nghiệp Trung Uong > - Công ty TNHH Lâm nghiệp Cao Bằng,- Công ty TNHH Lâm nghiệp Cao Bằng,Tỉnh Cao Bằng,"27,95%","Xây dựng, quản lý và kinh doanh rừng nguyên liệu, chế biến lâm sản",,0.27949999999999997,
- Công ty TNHH Nguyên liệu giấy Quy Nhom,- Công ty CP Giống Lâm nghiệp Trung Uong > - Công ty TNHH Nguyên liệu giấy Quy Nhom,- Công ty TNHH Nguyên liệu giấy Quy Nhom,Tỉnh Bình Định,"22,00%","Sản xuất nguyên liệu giấy, chế biến gỗ",,0.22,
- Công ty TNHH SX Nguyên liệu giấy Việt Nhật Cái Lân,- Công ty CP Giống Lâm nghiệp Trung Uong > - Công ty TNHH SX Nguyên liệu giấy Việt Nhật Cái Lân,- Công ty TNHH SX Nguyên liệu giấy Việt Nhật Cái Lân,Tỉnh Quảng Ninh,"49,00%",Trồng rừng nguyên liệu và sản xuất nguyên liệu giấy,,0.49,
- Công ty TNHH SX Nguyên liệu giấy Việt Nhật Vũng Áng,- Công ty CP Giống Lâm nghiệp Trung Uong > - Công ty TNHH SX Nguyên liệu giấy Việt Nhật Vũng Áng,- Công ty TNHH SX Nguyên liệu giấy Việt Nhật Vũng Áng,Tỉnh Hà Tĩnh,"40,00%",Sản xuất nguyên liệu giấy,,0.4,
- Công ty TNHH Việt Thành Thái,- Công ty CP Giống Lâm nghiệp Trung Uong > - Công ty TNHH Việt Thành Thái,- Công ty TNHH Việt Thành Thái,TP. Hồ Chí Minh,"35,00%",Kinh doanh tổng hợp,,0.35,
- Công ty TNHH Ván dán OJI - Vinafor Bắc Giang,- Công ty CP Giống Lâm nghiệp Trung Uong > - Công ty TNHH Ván dán OJI - Vinafor Bắc Giang,- Công ty TNHH Ván dán OJI - Vinafor Bắc Giang,Tỉnh Bắc Giang,"40,00%","Sản xuất, chế biến gỗ",,0.4,
- Công ty TNHH YAMAHA MOTOR Việt Nam,- Công ty CP Giống Lâm nghiệp Trung Uong > - Công ty TNHH YAMAHA MOTOR Việt Nam,- Công ty TNHH YAMAHA MOTOR Việt Nam,TP. Hà Nội,"30,00%",Sản xuất và kinh doanh xe máy,,0.3,
,,,Tỉnh Quảng Ngãi,"49,00%",Sản xuất và chế biến các SP từ gỗ và đảm gỗ,,0.49,
