row_label_raw,row_label_full,col_0,Mối quan hệ,Năm 2024,Năm 2023,numeric__Mối quan hệ,numeric__Năm 2024,numeric__Năm 2023
- Công ty TNHH MTV Cao su Lộc Ninh,- Công ty TNHH MTV Cao su Lộc Ninh,- Công ty TNHH MTV Cao su Lộc Ninh,Công ty con,30.307.021.315,9.258.019.979,,30307021315.0,9258019979.0
- Công ty TNHH MTV Cao su Đầu Tiếng,- Công ty TNHH MTV Cao su Đầu Tiếng,- Công ty TNHH MTV Cao su Đầu Tiếng,Công ty con,156.325.067.346,101.294.222.981,,156325067346.0,101294222981.0
- Công ty TNHH MTV Cao su Chư Sê,- Công ty TNHH MTV Cao su Chư Sê,- Công ty TNHH MTV Cao su Chư Sê,Công ty con,54.987.861.892,92.632.674.297,,54987861892.0,92632674297.0
- Công ty TNHH MTV Cao su Bình Thuận,- Công ty TNHH MTV Cao su Bình Thuận,- Công ty TNHH MTV Cao su Bình Thuận,Công ty con,33.219.200.161,28.290.726.208,,33219200161.0,28290726208.0
- Công ty TNHH MTV Cao su Quảng Trị,- Công ty TNHH MTV Cao su Quảng Trị,- Công ty TNHH MTV Cao su Quảng Trị,Công ty con,1.260.912.834,4.797.467.530,,1260912834.0,4797467530.0
- Công ty TNHH MTV Cao su Krông Buk,- Công ty TNHH MTV Cao su Krông Buk,- Công ty TNHH MTV Cao su Krông Buk,Công ty con,6.502.757.699,7.029.179.033,,6502757699.0,7029179033.0
- Viện nghiên cứu Cao su Việt Nam,- Viện nghiên cứu Cao su Việt Nam,- Viện nghiên cứu Cao su Việt Nam,Công ty con,-,806.543.203,,,806543203.0
"Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia",1.294.584.845.229,761.371.139.986,,1294584845229.0,761371139986.0
- Công ty Cổ phần MDF VRG - Dongwha,- Công ty Cổ phần MDF VRG - Dongwha,- Công ty Cổ phần MDF VRG - Dongwha,Công ty liên kết,112.700.000.000,-,,112700000000.0,
- Công ty Cổ phần Cao su Bà Rịa,- Công ty Cổ phần Cao su Bà Rịa,- Công ty Cổ phần Cao su Bà Rịa,Công ty con,76.756.680.000,43.860.960.000,,76756680000.0,43860960000.0
- Công ty Cổ phần Phát triển Đô thị và Khu công nghiệp Cao su Việt Nam,- Công ty Cổ phần Phát triển Đô thị và Khu công nghiệp Cao su Việt Nam,- Công ty Cổ phần Phát triển Đô thị và Khu công nghiệp Cao su Việt Nam,Công ty nhận đầu tư,14.809.664.000,7.015.104.000,,14809664000.0,7015104000.0
- Công ty Cổ phần Cao su Tân Biên,- Công ty Cổ phần Cao su Tân Biên,- Công ty Cổ phần Cao su Tân Biên,Công ty con,190.499.216.600,99.579.135.950,,190499216600.0,99579135950.0
- Công ty Cổ phần Điện Việt Lào,- Công ty Cổ phần Điện Việt Lào,- Công ty Cổ phần Điện Việt Lào,Công ty nhận đầu tư,14.928.860.000,9.819.890.000,,14928860000.0,9819890000.0
- Công ty Cổ phần Công nghiệp An Điền,- Công ty Cổ phần Công nghiệp An Điền,- Công ty Cổ phần Công nghiệp An Điền,Công ty liên kết,7.700.000.000,19.057.500.000,,7700000000.0,19057500000.0
- Công ty Cổ phần Cao su Krông Buk - Ratanakiri,- Công ty Cổ phần Cao su Krông Buk - Ratanakiri,- Công ty Cổ phần Cao su Krông Buk - Ratanakiri,Công ty liên kết,9.334.686.000,9.334.686.000,,9334686000.0,9334686000.0
- Công ty Cổ phần Đầu tư và Phát triển VRG Long Thành,- Công ty Cổ phần Đầu tư và Phát triển VRG Long Thành,- Công ty Cổ phần Đầu tư và Phát triển VRG Long Thành,Công ty liên kết,26.400.000.000,17.600.000.000,,26400000000.0,17600000000.0
- Công ty Cổ phần EVN Quốc tế,- Công ty Cổ phần EVN Quốc tế,- Công ty Cổ phần EVN Quốc tế,Công ty nhận đầu tư,9.936.000.000,11.232.000.000,,9936000000.0,11232000000.0
- Công ty Cổ phần Đầu tư Sài Gòn VRG,- Công ty Cổ phần Đầu tư Sài Gòn VRG,- Công ty Cổ phần Đầu tư Sài Gòn VRG,Công ty nhận đầu tư,5.639.200.000,8.861.600.000,,5639200000.0,8861600000.0
- Công ty Cổ phần Cơ khí Cao su,- Công ty Cổ phần Cơ khí Cao su,- Công ty Cổ phần Cơ khí Cao su,Công ty con,1.620.000.000,1.903.645.125,,1620000000.0,1903645125.0
- Công ty Cổ phần Chế biến Gỗ Thuận An,- Công ty Cổ phần Chế biến Gỗ Thuận An,- Công ty Cổ phần Chế biến Gỗ Thuận An,Công ty nhận đầu tư,614.716.300,726.482.900,,614716300.0,726482900.0
- Công ty Cổ phần Thẻ thao Ngõi Sao Geru,- Công ty Cổ phần Thẻ thao Ngõi Sao Geru,- Công ty Cổ phần Thẻ thao Ngõi Sao Geru,Công ty con,566.560.000,1.543.309.440,,566560000.0,1543309440.0
- Công ty Cổ phần Cao su Sa Thầy,- Công ty Cổ phần Cao su Sa Thầy,- Công ty Cổ phần Cao su Sa Thầy,Công ty con,24.270.016.568,22.312.730.000,,24270016568.0,22312730000.0
- Công ty Cổ phần Cao su Bà Rịa Kampongthom,- Công ty Cổ phần Cao su Bà Rịa Kampongthom,- Công ty Cổ phần Cao su Bà Rịa Kampongthom,Công ty liên kết,11.187.450.945,46.081.643.180,,11187450945.0,46081643180.0
- Công ty Cổ phần Cao su Chư Sê Kampongthom,- Công ty Cổ phần Cao su Chư Sê Kampongthom,- Công ty Cổ phần Cao su Chư Sê Kampongthom,Công ty liên kết,82.789.724.951,81.290.164.069,,82789724951.0,81290164069.0
- Công ty Cổ phần Cao su Tân Biên Kampongthom,- Công ty Cổ phần Cao su Tân Biên Kampongthom,- Công ty Cổ phần Cao su Tân Biên Kampongthom,Công ty liên kết,38.220.000.000,67.620.000.000,,38220000000.0,67620000000.0
- Công ty Cổ phần Cao su Dầu Tiếng Kratie,- Công ty Cổ phần Cao su Dầu Tiếng Kratie,- Công ty Cổ phần Cao su Dầu Tiếng Kratie,Công ty liên kết,5.100.000.000,10.404.000.000,,5100000000.0,10404000000.0
- Công ty Cổ phần Cao su Đồng Phú Kratie,- Công ty Cổ phần Cao su Đồng Phú Kratie,- Công ty Cổ phần Cao su Đồng Phú Kratie,Công ty liên kết,5.388.120.000,2.694.406.000,,5388120000.0,2694406000.0
- Công ty Cổ phần Cao su Việt Lào,- Công ty Cổ phần Cao su Việt Lào,- Công ty Cổ phần Cao su Việt Lào,Công ty liên kết,17.635.982.983,30.071.391.322,,17635982983.0,30071391322.0
