row_label_raw,row_label_full,col_0,Môi quan hệ,Năm 2024,Năm 2023,numeric__Môi quan hệ,numeric__Năm 2024,numeric__Năm 2023
- Công ty TNHH MTV Cao su Ea H'Leo,"Cổ tức, lợi nhuận được chia (tiếp theo) > - Công ty TNHH MTV Cao su Ea H'Leo",- Công ty TNHH MTV Cao su Ea H'Leo,Công ty con,177.183.943,292.975.206,,177183943.0,292975206.0
- Công ty TNHH MTV Cao su Hà Tĩnh,"Cổ tức, lợi nhuận được chia (tiếp theo) > - Công ty TNHH MTV Cao su Hà Tĩnh",- Công ty TNHH MTV Cao su Hà Tĩnh,Công ty con,703.209.359,781.770.977,,703209359.0,781770977.0
- Công ty TNHH MTV Cao su Hương Khê Hà Tĩnh,"Cổ tức, lợi nhuận được chia (tiếp theo) > - Công ty TNHH MTV Cao su Hương Khê Hà Tĩnh",- Công ty TNHH MTV Cao su Hương Khê Hà Tĩnh,Công ty con,2.850.683.760,3.157.038.462,,2850683760.0,3157038462.0
- Công ty TNHH MTV Cao su Kon Tum,"Cổ tức, lợi nhuận được chia (tiếp theo) > - Công ty TNHH MTV Cao su Kon Tum",- Công ty TNHH MTV Cao su Kon Tum,Công ty con,1.275.707.695,2.109.868.075,,1275707695.0,2109868075.0
- Công ty TNHH MTV Cao su Krông Buk,"Cổ tức, lợi nhuận được chia (tiếp theo) > - Công ty TNHH MTV Cao su Krông Buk",- Công ty TNHH MTV Cao su Krông Buk,Công ty con,130.929.452,203.330.837,,130929452.0,203330837.0
- Công ty TNHH MTV Cao su Mang Yang,"Cổ tức, lợi nhuận được chia (tiếp theo) > - Công ty TNHH MTV Cao su Mang Yang",- Công ty TNHH MTV Cao su Mang Yang,Công ty con,641.880.444,1.010.826.294,,641880444.0,1010826294.0
- Công ty TNHH MTV Cao su Quảng Nam,"Cổ tức, lợi nhuận được chia (tiếp theo) > - Công ty TNHH MTV Cao su Quảng Nam",- Công ty TNHH MTV Cao su Quảng Nam,Công ty con,921.333.203,1.123.654.250,,921333203.0,1123654250.0
- Công ty TNHH MTV Cao su Quảng Ngãi,"Cổ tức, lợi nhuận được chia (tiếp theo) > - Công ty TNHH MTV Cao su Quảng Ngãi",- Công ty TNHH MTV Cao su Quảng Ngãi,Công ty con,397.550.062,396.463.860,,397550062.0,396463860.0
- Công ty TNHH MTV Cao su Thanh Hóa,"Cổ tức, lợi nhuận được chia (tiếp theo) > - Công ty TNHH MTV Cao su Thanh Hóa",- Công ty TNHH MTV Cao su Thanh Hóa,Công ty con,361.969.284,434.828.999,,361969284.0,434828999.0
"Mua hàng hóa, dịch vụ","Cổ tức, lợi nhuận được chia (tiếp theo) > Mua hàng hóa, dịch vụ","Mua hàng hóa, dịch vụ",,3.479.230.115.039,2.125.027.968.201,,3479230115039.0,2125027968201.0
"- C.R.C.K.2 Aphivath Caoutchouc Co., Ltd","Cổ tức, lợi nhuận được chia (tiếp theo) > - C.R.C.K.2 Aphivath Caoutchouc Co., Ltd","- C.R.C.K.2 Aphivath Caoutchouc Co., Ltd",Thành viên trong Tập đoàn,225.508.681.399,103.815.130.650,,225508681399.0,103815130650.0
"- C.R.C.K Aphivath Caoutchouc Co., Ltd","Cổ tức, lợi nhuận được chia (tiếp theo) > - C.R.C.K Aphivath Caoutchouc Co., Ltd","- C.R.C.K Aphivath Caoutchouc Co., Ltd",Thành viên trong Tập đoàn,27.587.448.000,-,,27587448000.0,
"- Bean Heack Investment Co., Ltd","Cổ tức, lợi nhuận được chia (tiếp theo) > - Bean Heack Investment Co., Ltd","- Bean Heack Investment Co., Ltd",Thành viên trong Tập đoàn,208.308.468.460,32.709.327.000,,208308468460.0,32709327000.0
- Công ty TNHH MTV Tổng Công ty Cao su Đồng Nai,"Cổ tức, lợi nhuận được chia (tiếp theo) > - Công ty TNHH MTV Tổng Công ty Cao su Đồng Nai",- Công ty TNHH MTV Tổng Công ty Cao su Đồng Nai,Công ty con,133.053.451.264,63.621.209.600,,133053451264.0,63621209600.0
- Công ty Cổ phần Cao su Sa Thầy,"Cổ tức, lợi nhuận được chia (tiếp theo) > - Công ty Cổ phần Cao su Sa Thầy",- Công ty Cổ phần Cao su Sa Thầy,Công ty con,85.279.061.398,94.327.112.175,,85279061398.0,94327112175.0
- Công ty Cổ phần Cao su Đồng Phú,"Cổ tức, lợi nhuận được chia (tiếp theo) > - Công ty Cổ phần Cao su Đồng Phú",- Công ty Cổ phần Cao su Đồng Phú,Công ty con,35.980.704.000,23.735.750.000,,35980704000.0,23735750000.0
- Công ty TNHH MTV Cao su Chư Sê,"Cổ tức, lợi nhuận được chia (tiếp theo) > - Công ty TNHH MTV Cao su Chư Sê",- Công ty TNHH MTV Cao su Chư Sê,Công ty con,29.631.000.000,17.269.000.000,,29631000000.0,17269000000.0
"- Caoutchouc Mekong Co., Ltd","Cổ tức, lợi nhuận được chia (tiếp theo) > - Caoutchouc Mekong Co., Ltd","- Caoutchouc Mekong Co., Ltd",Thành viên trong Tập đoàn,23.188.520.880,-,,23188520880.0,
