row_label_raw,row_label_full,col_0,Mối quan hệ,31/12/2016,01/01/2016,numeric__Mối quan hệ,numeric__31/12/2016,numeric__01/01/2016
- Công ty TNHH MTV Cao su Quảng trị,Phải thu Quỹ nghiên cứu Khoa học & Đào tạo tập trung > - Công ty TNHH MTV Cao su Quảng trị,- Công ty TNHH MTV Cao su Quảng trị,Công ty con,1.031.495.206,571.831.496,,1031495206.0,571831496.0
- Công ty TNHH MTV - TCT Cao Su Đồng Nai,Phải thu Quỹ nghiên cứu Khoa học & Đào tạo tập trung > - Công ty TNHH MTV - TCT Cao Su Đồng Nai,- Công ty TNHH MTV - TCT Cao Su Đồng Nai,Công ty con,7.615.555.311,12.690.126.940,,7615555311.0,12690126940.0
- Công ty TNHH MTV Cao su Bình Long,Phải thu Quỹ nghiên cứu Khoa học & Đào tạo tập trung > - Công ty TNHH MTV Cao su Bình Long,- Công ty TNHH MTV Cao su Bình Long,Công ty con,4.792.036.870,3.425.349.132,,4792036870.0,3425349132.0
- Công ty TNHH MTV Cao su Tân Biên,Phải thu Quỹ nghiên cứu Khoa học & Đào tạo tập trung > - Công ty TNHH MTV Cao su Tân Biên,- Công ty TNHH MTV Cao su Tân Biên,Công ty con,-,1.875.392.479,,,1875392479.0
- Công ty TNHH MTV Cao Su Chư Sê,Phải thu Quỹ nghiên cứu Khoa học & Đào tạo tập trung > - Công ty TNHH MTV Cao Su Chư Sê,- Công ty TNHH MTV Cao Su Chư Sê,Công ty con,857.215.282,1.624.544.911,,857215282.0,1624544911.0
- Công ty TNHH MTV Cao su Lộc Ninh,Phải thu Quỹ nghiên cứu Khoa học & Đào tạo tập trung > - Công ty TNHH MTV Cao su Lộc Ninh,- Công ty TNHH MTV Cao su Lộc Ninh,Công ty con,1.592.542.427,2.998.631.056,,1592542427.0,2998631056.0
- Công ty TNHH MTV Cao su Phú Riềng,Phải thu Quỹ nghiên cứu Khoa học & Đào tạo tập trung > - Công ty TNHH MTV Cao su Phú Riềng,- Công ty TNHH MTV Cao su Phú Riềng,Công ty con,-,3.514.132.313,,,3514132313.0
- Công ty TNHH MTV Cao su KonTum,Phải thu Quỹ nghiên cứu Khoa học & Đào tạo tập trung > - Công ty TNHH MTV Cao su KonTum,- Công ty TNHH MTV Cao su KonTum,Công ty con,1.525.746.286,544.444.117,,1525746286.0,544444117.0
- Công ty TNHH MTV Cao su Chư Prông,Phải thu Quỹ nghiên cứu Khoa học & Đào tạo tập trung > - Công ty TNHH MTV Cao su Chư Prông,- Công ty TNHH MTV Cao su Chư Prông,Công ty con,517.795.789,-,,517795789.0,
Phải thu dài hạn khác,Phải thu dài hạn khác,Phải thu dài hạn khác,Phải thu dài hạn khác,Phải thu dài hạn khác,Phải thu dài hạn khác,,,
- Công ty TNHH MTV Cao su Quảng Ngãi,Phải thu dài hạn khác > - Công ty TNHH MTV Cao su Quảng Ngãi,- Công ty TNHH MTV Cao su Quảng Ngãi,Công ty con,2.000.000.000,2.000.000.000,,2000000000.0,2000000000.0
- Trung tâm y tế Cao Su,Phải thu dài hạn khác > - Trung tâm y tế Cao Su,- Trung tâm y tế Cao Su,Công ty con,5.498.595.813,1.331.610.529,,5498595813.0,1331610529.0
- Công ty TNHH MTV Cao su Hà Tĩnh,Phải thu dài hạn khác > - Công ty TNHH MTV Cao su Hà Tĩnh,- Công ty TNHH MTV Cao su Hà Tĩnh,Công ty con,3.000.000.000,3.000.000.000,,3000000000.0,3000000000.0
Phải trả cho người bán ngắn hạn,Phải trả cho người bán ngắn hạn,Phải trả cho người bán ngắn hạn,Phải trả cho người bán ngắn hạn,Phải trả cho người bán ngắn hạn,Phải trả cho người bán ngắn hạn,,,
- Công ty TNHH MTV Cao su Chư Pãh,Phải trả cho người bán ngắn hạn > - Công ty TNHH MTV Cao su Chư Pãh,- Công ty TNHH MTV Cao su Chư Pãh,Công ty con,-,5.313.168.000,,,5313168000.0
- Công ty CP Kho vận và Dịch vụ Hàng hóa Cao su,Phải trả cho người bán ngắn hạn > - Công ty CP Kho vận và Dịch vụ Hàng hóa Cao su,- Công ty CP Kho vận và Dịch vụ Hàng hóa Cao su,Công ty liên kết,-,149.050.000,,,149050000.0
- Công ty TNHH MTV Cao su Chư Prông,Phải trả cho người bán ngắn hạn > - Công ty TNHH MTV Cao su Chư Prông,- Công ty TNHH MTV Cao su Chư Prông,Công ty con,4.785.877.710,6.899.575.818,,4785877710.0,6899575818.0
- Công ty TNHH MTV Cao su Lộc Ninh,Phải trả cho người bán ngắn hạn > - Công ty TNHH MTV Cao su Lộc Ninh,- Công ty TNHH MTV Cao su Lộc Ninh,Công ty con,-,2.690.741.151,,,2690741151.0
- Công ty CP Cao su Tây Ninh,Phải trả cho người bán ngắn hạn > - Công ty CP Cao su Tây Ninh,- Công ty CP Cao su Tây Ninh,Công ty con,2.305.230.354,2.656.584.000,,2305230354.0,2656584000.0
- Công ty TNHH MTV Cao su Bình Thuận,Phải trả cho người bán ngắn hạn > - Công ty TNHH MTV Cao su Bình Thuận,- Công ty TNHH MTV Cao su Bình Thuận,Công ty con,6.078.925.545,2.307.739.560,,6078925545.0,2307739560.0
- Công ty TNHH MTV Cao su Bình Long,Phải trả cho người bán ngắn hạn > - Công ty TNHH MTV Cao su Bình Long,- Công ty TNHH MTV Cao su Bình Long,Công ty con,1.536.572.334,2.280.025.135,,1536572334.0,2280025135.0
- Công ty CP Cao su Phước Hòa,Phải trả cho người bán ngắn hạn > - Công ty CP Cao su Phước Hòa,- Công ty CP Cao su Phước Hòa,Công ty con,1.804.203.577,,,1804203577.0,
- Công ty TNHH MTV - TCT Cao su Đồng Nai,Phải trả cho người bán ngắn hạn > - Công ty TNHH MTV - TCT Cao su Đồng Nai,- Công ty TNHH MTV - TCT Cao su Đồng Nai,Công ty con,3.883.370.994,,,3883370994.0,
- Công ty TNHH MTV Cao su Hà Tĩnh,Phải trả cho người bán ngắn hạn > - Công ty TNHH MTV Cao su Hà Tĩnh,- Công ty TNHH MTV Cao su Hà Tĩnh,Công ty con,2.724.430.198,,,2724430198.0,
- Công ty CP Cao su Đồng Phú,Phải trả cho người bán ngắn hạn > - Công ty CP Cao su Đồng Phú,- Công ty CP Cao su Đồng Phú,Công ty con,3.098.229.596,,,3098229596.0,
