row_label_raw,row_label_full,col_0,Mối quan hệ,Năm 2016,Năm 2015,numeric__Mối quan hệ,numeric__Năm 2016,numeric__Năm 2015
- Công ty CP Cao su Hòa Bình,Góp vốn điều lệ vào Công ty Cổ phần > - Công ty CP Cao su Hòa Bình,- Công ty CP Cao su Hòa Bình,Công ty con,33.264.000.000,,,33264000000.0,
- Công ty CP Gỗ MDF Kiên Giang,Góp vốn điều lệ vào Công ty Cổ phần > - Công ty CP Gỗ MDF Kiên Giang,- Công ty CP Gỗ MDF Kiên Giang,Công ty con,452.511.889.648,,,452511889648.0,
Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,,,
- Công ty CP Gỗ MDF VRG - Dongwha,Thu nhập khác > - Công ty CP Gỗ MDF VRG - Dongwha,- Công ty CP Gỗ MDF VRG - Dongwha,Công ty liên kết,11.250.000,18.750.000,,11250000.0,18750000.0
- Công ty CP VRG Khải Hoàn,Thu nhập khác > - Công ty CP VRG Khải Hoàn,- Công ty CP VRG Khải Hoàn,Công ty con,11.250.000,17.083.333,,11250000.0,17083333.0
- Công ty TNHH MTV Cao su Bình Thuận,Thu nhập khác > - Công ty TNHH MTV Cao su Bình Thuận,- Công ty TNHH MTV Cao su Bình Thuận,Công ty con,-,13.333.333,,,13333333.0
- Công ty TNHH MTV Cao su Chư Prông,Thu nhập khác > - Công ty TNHH MTV Cao su Chư Prông,- Công ty TNHH MTV Cao su Chư Prông,Công ty con,-,13.333.333,,,13333333.0
- Công ty TNHH MTV Cao su Dầu Tiếng,Thu nhập khác > - Công ty TNHH MTV Cao su Dầu Tiếng,- Công ty TNHH MTV Cao su Dầu Tiếng,Công ty con,11.250.000,18.750.000,,11250000.0,18750000.0
- Công ty CP Cơ khí Cao su,Thu nhập khác > - Công ty CP Cơ khí Cao su,- Công ty CP Cơ khí Cao su,Công ty con,11.250.000,3.750.000,,11250000.0,3750000.0
- Công ty TNHH MTV Cao su Bình Long,Thu nhập khác > - Công ty TNHH MTV Cao su Bình Long,- Công ty TNHH MTV Cao su Bình Long,Công ty con,11.250.000,3.750.000,,11250000.0,3750000.0
- Công ty TNHH MTV Cao su Chư Sê,Thu nhập khác > - Công ty TNHH MTV Cao su Chư Sê,- Công ty TNHH MTV Cao su Chư Sê,Công ty con,11.250.000,3.750.000,,11250000.0,3750000.0
- Công ty TNHH MTV Cao su Lộc Ninh,Thu nhập khác > - Công ty TNHH MTV Cao su Lộc Ninh,- Công ty TNHH MTV Cao su Lộc Ninh,Công ty con,11.250.000,17.083.333,,11250000.0,17083333.0
- Công ty TNHH MTV Cao su Tân Biên,Thu nhập khác > - Công ty TNHH MTV Cao su Tân Biên,- Công ty TNHH MTV Cao su Tân Biên,Công ty con,11.250.000,3.750.000,,11250000.0,3750000.0
- Công ty TNHH MTV - TCT Cao su Đồng Nai,Thu nhập khác > - Công ty TNHH MTV - TCT Cao su Đồng Nai,- Công ty TNHH MTV - TCT Cao su Đồng Nai,Công ty con,11.250.000,3.750.000,,11250000.0,3750000.0
- Công ty CP VRG Quảng Trị,Thu nhập khác > - Công ty CP VRG Quảng Trị,- Công ty CP VRG Quảng Trị,Công ty con,11.250.000,-,,11250000.0,
- Công ty CP Khu CN Nam Tân Uyên,Thu nhập khác > - Công ty CP Khu CN Nam Tân Uyên,- Công ty CP Khu CN Nam Tân Uyên,Công ty liên kết,11.250.000,3.750.000,,11250000.0,3750000.0
