row_label_raw,row_label_full,col_0,Quá hạn,Quá hạn_1,Trong hạn,Trong hạn_1,Trong hạn_2,Trong hạn_3,Trong hạn_4,Tổng,numeric__Quá hạn,numeric__Quá hạn_1,numeric__Trong hạn,numeric__Trong hạn_1,numeric__Trong hạn_2,numeric__Trong hạn_3,numeric__Trong hạn_4,numeric__Tổng
"Góp vốn, đầu tư dài hạn (*)","Tài sản > Góp vốn, đầu tư dài hạn (*)","Góp vốn, đầu tư dài hạn (*)",-,-,-,-,-,-,8.085.623,8.085.623,,,,,,,8085623.0,8085623.0
Tài sản cố định,Tài sản > Tài sản cố định,Tài sản cố định,-,-,-,-,-,-,11.287.876,11.287.876,,,,,,,11287876.0,11287876.0
Tài sản Có khác,Tài sản > Tài sản Có khác,Tài sản Có khác,436.213,-,5.287.070,14.717.509,19.777.498,3.343.095,3.443.038,47.004.423,436213.0,,5287070.0,14717509.0,19777498.0,3343095.0,3443038.0,47004423.0
Tổng tài sản (1),Tài sản > Tổng tài sản (1),Tổng tài sản (1),28.529.490,11.368.046,443.861.786,498.584.566,942.141.249,361.776.345,461.861.912,2.748.123.394,28529490.0,11368046.0,443861786.0,498584566.0,942141249.0,361776345.0,461861912.0,2748123394.0
Nợ phải trả,Nợ phải trả,Nợ phải trả,Nợ phải trả,Nợ phải trả,Nợ phải trả,Nợ phải trả,Nợ phải trả,Nợ phải trả,Nợ phải trả,Nợ phải trả,,,,,,,,
Tiền gửi và vay từ NHNN và các TCTDkhác,Nợ phải trả > Tiền gửi và vay từ NHNN và các TCTDkhác,Tiền gửi và vay từ NHNN và các TCTDkhác,-,-,316.459.171,54.623.922,17.789.333,394.310,77.328,389.344.064,,,316459171.0,54623922.0,17789333.0,394310.0,77328.0,389344064.0
Tiền gửi của khách hàng,Nợ phải trả > Tiền gửi của khách hàng,Tiền gửi của khách hàng,-,-,34.351.110,446.479.812,864.254.906,584.369.373,102.257,1.929.557.458,,,34351110.0,446479812.0,864254906.0,584369373.0,102257.0,1929557458.0
"Vốn tài trợ, ủy thác đầu tư, cho vayTCTD chịu rủi ro","Nợ phải trả > Vốn tài trợ, ủy thác đầu tư, cho vayTCTD chịu rủi ro","Vốn tài trợ, ủy thác đầu tư, cho vayTCTD chịu rủi ro",-,-,563.200,105.993,905.422,5.494.108,4.912.744,11.981.467,,,563200.0,105993.0,905422.0,5494108.0,4912744.0,11981467.0
Phát hành giấy tờ có giá,Nợ phải trả > Phát hành giấy tờ có giá,Phát hành giấy tờ có giá,-,-,10.102.586,13.885.029,120.405.407,9.467.496,45.139.647,199.000.165,,,10102586.0,13885029.0,120405407.0,9467496.0,45139647.0,199000165.0
Các khoản nợ khác,Nợ phải trả > Các khoản nợ khác,Các khoản nợ khác,-,-,7.258.258,11.465.150,23.219.601,1.180.773,460,43.124.242,,,7258258.0,11465150.0,23219601.0,1180773.0,460.0,43124242.0
Tổng nợ phải trả (2),Nợ phải trả > Tổng nợ phải trả (2),Tổng nợ phải trả (2),-,-,368.734.325,526.559.906,1.026.574.669,600.906.060,50.232.436,2.573.007.396,,,368734325.0,526559906.0,1026574669.0,600906060.0,50232436.0,2573007396.0
Mức chênh thanh khoản ròng(3) = (1) - (2),Nợ phải trả > Mức chênh thanh khoản ròng(3) = (1) - (2),Mức chênh thanh khoản ròng(3) = (1) - (2),28.529.490,11.368.046,75.127.461,(27.975.340),(84.433.420),(239.129.715),411.629.476,175.115.998,28529490.0,11368046.0,75127461.0,-27975340.0,-84433420.0,-239129715.0,411629476.0,175115998.0
