row_label_raw,row_label_full,col_0,Thuyết minh,Năm 2025 Triệu VND,Năm 2024 Triệu VND,numeric__Thuyết minh,numeric__Năm 2025 Triệu VND,numeric__Năm 2024 Triệu VND
09 Tăng các khoản tiền gửi và cho vay các tổ chức tín dụng khác,Những thay đổi về tài sản hoạt động > 09 Tăng các khoản tiền gửi và cho vay các tổ chức tín dụng khác,09 Tăng các khoản tiền gửi và cho vay các tổ chức tín dụng khác,(1.952.539),(5.521.656),,-1952539.0,-5521656.0,
10 Tăng các khoản về kinh doanh chứng khoán,Những thay đổi về tài sản hoạt động > 10 Tăng các khoản về kinh doanh chứng khoán,10 Tăng các khoản về kinh doanh chứng khoán,(26.764.393),(43.561.371),,-26764393.0,-43561371.0,
11 Tăng các công cụ tài chính phải sinh và các tài sản tài chính khác,Những thay đổi về tài sản hoạt động > 11 Tăng các công cụ tài chính phải sinh và các tài sản tài chính khác,11 Tăng các công cụ tài chính phải sinh và các tài sản tài chính khác,(268.306),(55.992),,-268306.0,-55992.0,
12 Tăng các khoản cho vay khách hàng,Những thay đổi về tài sản hoạt động > 12 Tăng các khoản cho vay khách hàng,12 Tăng các khoản cho vay khách hàng,(106.091.104),(93.084.396),,-106091104.0,-93084396.0,
"13 Giảm nguồn dự phòng để xử lý rủi ro, xử lý, bù đắp tồn thất các khoản","Những thay đổi về tài sản hoạt động > 13 Giảm nguồn dự phòng để xử lý rủi ro, xử lý, bù đắp tồn thất các khoản","13 Giảm nguồn dự phòng để xử lý rủi ro, xử lý, bù đắp tồn thất các khoản",(2.500.269),(232.880),,-2500269.0,-232880.0,
14 (Tăng)/giảm khác về tài sản hoạt động,Những thay đổi về tài sản hoạt động > 14 (Tăng)/giảm khác về tài sản hoạt động,14 (Tăng)/giảm khác về tài sản hoạt động,(2.365.518),271.010,,-2365518.0,271010.0,
Những thay đổi về công nợ hoạt động,Những thay đổi về công nợ hoạt động,Những thay đổi về công nợ hoạt động,Những thay đổi về công nợ hoạt động,Những thay đổi về công nợ hoạt động,Những thay đổi về công nợ hoạt động,,,
15 Tăng các khoản nợ Chính phủ và Ngân hàng Nhà nước,Những thay đổi về công nợ hoạt động > 15 Tăng các khoản nợ Chính phủ và Ngân hàng Nhà nước,15 Tăng các khoản nợ Chính phủ và Ngân hàng Nhà nước,25.021.286,7.954.765,,25021286.0,7954765.0,
16 Tăng các khoản tiền gửi và vay các tổ chức tín dụng khác,Những thay đổi về công nợ hoạt động > 16 Tăng các khoản tiền gửi và vay các tổ chức tín dụng khác,16 Tăng các khoản tiền gửi và vay các tổ chức tín dụng khác,43.407.871,22.085.006,,43407871.0,22085006.0,
17 Tăng tiền gửi của khách hàng,Những thay đổi về công nợ hoạt động > 17 Tăng tiền gửi của khách hàng,17 Tăng tiền gửi của khách hàng,47.875.597,54.601.847,,47875597.0,54601847.0,
18 Tăng phát hành giấy tờ có giá,Những thay đổi về công nợ hoạt động > 18 Tăng phát hành giấy tờ có giá,18 Tăng phát hành giấy tờ có giá,31.638.310,49.233.145,,31638310.0,49233145.0,
"19 Giảm vốn tài trợ, ủy thác đầu tư, cho vay mà tổ chức tín dụng chịu rủi ro","Những thay đổi về công nợ hoạt động > 19 Giảm vốn tài trợ, ủy thác đầu tư, cho vay mà tổ chức tín dụng chịu rủi ro","19 Giảm vốn tài trợ, ủy thác đầu tư, cho vay mà tổ chức tín dụng chịu rủi ro",(8.929),(13.526),,-8929.0,-13526.0,
20 Giảm các công cụ tài chính phải sinh và các khoản nợ tài chính khác,Những thay đổi về công nợ hoạt động > 20 Giảm các công cụ tài chính phải sinh và các khoản nợ tài chính khác,20 Giảm các công cụ tài chính phải sinh và các khoản nợ tài chính khác,-,(117.126),,,-117126.0,
21 Tăng khác về công nợ hoạt động,Những thay đổi về công nợ hoạt động > 21 Tăng khác về công nợ hoạt động,21 Tăng khác về công nợ hoạt động,2.200.942,102.768,,2200942.0,102768.0,
22 Chi từ các quỹ của tổ chức tín dụng,Những thay đổi về công nợ hoạt động > 22 Chi từ các quỹ của tổ chức tín dụng,22 Chi từ các quỹ của tổ chức tín dụng,(129.874),(1.249),,-129874.0,-1249.0,
L'U CHUYÊN TIÊN THUÀN TỪ HOẠT ĐỘNG KINH DOANH,Những thay đổi về công nợ hoạt động > L'U CHUYÊN TIÊN THUÀN TỪ HOẠT ĐỘNG KINH DOANH,L'U CHUYÊN TIÊN THUÀN TỪ HOẠT ĐỘNG KINH DOANH,28.160.074,8.370.231,,28160074.0,8370231.0,
