row_label_raw,row_label_full,col_0,Mối quan hệ,Năm 2022,Năm 2021,numeric__Mối quan hệ,numeric__Năm 2022,numeric__Năm 2021
- Công ty CP Cao su Tân Biên,Lãi cho vay (tiếp theo) > - Công ty CP Cao su Tân Biên,- Công ty CP Cao su Tân Biên,Công ty con,-,19.959.594.631,,,19959594631.0
- Công ty TNHH MTV Cao su Nam Giang - Quảng Nam,Lãi cho vay (tiếp theo) > - Công ty TNHH MTV Cao su Nam Giang - Quảng Nam,- Công ty TNHH MTV Cao su Nam Giang - Quảng Nam,Công ty con,52.792.700.742,54.495.005.914,,52792700742.0,54495005914.0
- Công ty CP Cao su Sa Thầy,Lãi cho vay (tiếp theo) > - Công ty CP Cao su Sa Thầy,- Công ty CP Cao su Sa Thầy,Công ty con,31.152.240.000,116.527.176.527,,31152240000.0,116527176527.0
- Công ty CP Cao su Son Lạ,Lãi cho vay (tiếp theo) > - Công ty CP Cao su Son Lạ,- Công ty CP Cao su Son Lạ,Công ty con,51.381.475.950,44.710.512.000,,51381475950.0,44710512000.0
- Công ty CP Cao su Phước Hòa,Lãi cho vay (tiếp theo) > - Công ty CP Cao su Phước Hòa,- Công ty CP Cao su Phước Hòa,Công ty con,12.250.000.000,-,,12250000000.0,
- Công ty TNHH MTV Cao su Bình Long,Lãi cho vay (tiếp theo) > - Công ty TNHH MTV Cao su Bình Long,- Công ty TNHH MTV Cao su Bình Long,Công ty con,13.492.500.000,17.103.155.912,,13492500000.0,17103155912.0
- Công ty TNHH MTV Cao su Bình Thuận,Lãi cho vay (tiếp theo) > - Công ty TNHH MTV Cao su Bình Thuận,- Công ty TNHH MTV Cao su Bình Thuận,Công ty con,52.271.376.000,67.706.206.147,,52271376000.0,67706206147.0
- Công ty TNHH MTV Cao su Chư Pãh,Lãi cho vay (tiếp theo) > - Công ty TNHH MTV Cao su Chư Pãh,- Công ty TNHH MTV Cao su Chư Pãh,Công ty con,20.135.880.000,32.540.443.679,,20135880000.0,32540443679.0
- Công ty TNHH MTV Cao su Chư Prông,Lãi cho vay (tiếp theo) > - Công ty TNHH MTV Cao su Chư Prông,- Công ty TNHH MTV Cao su Chư Prông,Công ty con,63.534.846.000,30.466.769.860,,63534846000.0,30466769860.0
- Công ty TNHH MTV Cao su KonTum,Lãi cho vay (tiếp theo) > - Công ty TNHH MTV Cao su KonTum,- Công ty TNHH MTV Cao su KonTum,Công ty con,27.360.000.000,4.091.000.000,,27360000000.0,4091000000.0
- Công ty CP cao su Đồng Phú,Lãi cho vay (tiếp theo) > - Công ty CP cao su Đồng Phú,- Công ty CP cao su Đồng Phú,Công ty con,21.352.572.160,-,,21352572160.0,
- Công ty TNHH MTV Cao su Eah Leo,Lãi cho vay (tiếp theo) > - Công ty TNHH MTV Cao su Eah Leo,- Công ty TNHH MTV Cao su Eah Leo,Công ty con,14.104.944.000,39.733.828.284,,14104944000.0,39733828284.0
- Công ty TNHH MTV Cao su Hà Tĩnh,Lãi cho vay (tiếp theo) > - Công ty TNHH MTV Cao su Hà Tĩnh,- Công ty TNHH MTV Cao su Hà Tĩnh,Công ty con,42.657.630.095,39.876.867.071,,42657630095.0,39876867071.0
- Công ty TNHH MTV Cao su Churmomray,Lãi cho vay (tiếp theo) > - Công ty TNHH MTV Cao su Churmomray,- Công ty TNHH MTV Cao su Churmomray,Thành viên trong Tập đoàn,122.724.338.947,103.785.456.926,,122724338947.0,103785456926.0
- Công ty TNHH MTV Tổng Công ty Cao su Đồng Nai,Lãi cho vay (tiếp theo) > - Công ty TNHH MTV Tổng Công ty Cao su Đồng Nai,- Công ty TNHH MTV Tổng Công ty Cao su Đồng Nai,Công ty con,26.653.500.000,-,,26653500000.0,
- Công ty CP Cao su Tây Ninh,Lãi cho vay (tiếp theo) > - Công ty CP Cao su Tây Ninh,- Công ty CP Cao su Tây Ninh,Công ty con,14.464.715.172,-,,14464715172.0,
- Công ty TNHH MTV Cao su Dầu Tiếng,Lãi cho vay (tiếp theo) > - Công ty TNHH MTV Cao su Dầu Tiếng,- Công ty TNHH MTV Cao su Dầu Tiếng,Công ty con,37.724.503.380,16.219.616.717,,37724503380.0,16219616717.0
- Công ty TNHH MTV Cao su Mang Yang,Lãi cho vay (tiếp theo) > - Công ty TNHH MTV Cao su Mang Yang,- Công ty TNHH MTV Cao su Mang Yang,Công ty con,74.038.440.000,89.626.089.965,,74038440000.0,89626089965.0
- Công ty TNHH MTV Cao su Quảng Nam,Lãi cho vay (tiếp theo) > - Công ty TNHH MTV Cao su Quảng Nam,- Công ty TNHH MTV Cao su Quảng Nam,Công ty con,15.372.000.000,34.212.940.806,,15372000000.0,34212940806.0
- Công ty CP Cao su Lai Châu II,Lãi cho vay (tiếp theo) > - Công ty CP Cao su Lai Châu II,- Công ty CP Cao su Lai Châu II,Công ty con,70.645.439.450,34.167.768.769,,70645439450.0,34167768769.0
- Công ty TNHH MTV Cao su Hương Khê Hà Tĩnh,Lãi cho vay (tiếp theo) > - Công ty TNHH MTV Cao su Hương Khê Hà Tĩnh,- Công ty TNHH MTV Cao su Hương Khê Hà Tĩnh,Công ty con,29.814.917.372,23.181.820.690,,29814917372.0,23181820690.0
- Viện Nghiên cứu cao su VN,Lãi cho vay (tiếp theo) > - Viện Nghiên cứu cao su VN,- Viện Nghiên cứu cao su VN,Công ty con,13.708.800.000,-,,13708800000.0,
