row_label_raw,row_label_full,col_0,Mối quan hệ,Năm 2022,Năm 2021,numeric__Mối quan hệ,numeric__Năm 2022,numeric__Năm 2021
"- KRONGBUK RATANAKIRI APHIVATH CAOUTCHOUC CO.,LTD","Mua hàng hóa (tiếp theo) > - KRONGBUK RATANAKIRI APHIVATH CAOUTCHOUC CO.,LTD","- KRONGBUK RATANAKIRI APHIVATH CAOUTCHOUC CO.,LTD",Thành viên trong Tập đoàn,28.486.047.744,-,,28486047744.0,
Góp vốn điều lệ,Mua hàng hóa (tiếp theo) > Góp vốn điều lệ,Góp vốn điều lệ,Góp vốn điều lệ,15.100.000.000,37.991.000.000,,15100000000.0,37991000000.0
- Công ty CP Cao su Hà Giang,Mua hàng hóa (tiếp theo) > - Công ty CP Cao su Hà Giang,- Công ty CP Cao su Hà Giang,Công ty con,1.100.000.000,2.600.000.000,,1100000000.0,2600000000.0
- Công ty CP Cao su Lai Châu II,Mua hàng hóa (tiếp theo) > - Công ty CP Cao su Lai Châu II,- Công ty CP Cao su Lai Châu II,Công ty con,1.000.000.000,10.600.000.000,,1000000000.0,10600000000.0
- Công ty CP Cao su Sa Thầy,Mua hàng hóa (tiếp theo) > - Công ty CP Cao su Sa Thầy,- Công ty CP Cao su Sa Thầy,Công ty con,-,2.900.000.000,,,2900000000.0
- Công ty CP Cao su Yên Bái,Mua hàng hóa (tiếp theo) > - Công ty CP Cao su Yên Bái,- Công ty CP Cao su Yên Bái,Công ty con,4.000.000.000,3.500.000.000,,4000000000.0,3500000000.0
- Công ty CP Đầu tư và Phát triển Cao su Nghệ An,Mua hàng hóa (tiếp theo) > - Công ty CP Đầu tư và Phát triển Cao su Nghệ An,- Công ty CP Đầu tư và Phát triển Cao su Nghệ An,Công ty con,9.000.000.000,17.600.000.000,,9000000000.0,17600000000.0
- Công ty CP Cao su Đồng Phú - Kratie,Mua hàng hóa (tiếp theo) > - Công ty CP Cao su Đồng Phú - Kratie,- Công ty CP Cao su Đồng Phú - Kratie,Công ty liên kết,-,791.000.000,,,791000000.0
Tạm ứng vốn đầu tư xây dựng cơ bản,Mua hàng hóa (tiếp theo) > Tạm ứng vốn đầu tư xây dựng cơ bản,Tạm ứng vốn đầu tư xây dựng cơ bản,Tạm ứng vốn đầu tư xây dựng cơ bản,432.285.030.109,268.708.742.915,,432285030109.0,268708742915.0
- Công ty TNHH MTV Tổng Công ty Cao su Đồng Nai,Mua hàng hóa (tiếp theo) > - Công ty TNHH MTV Tổng Công ty Cao su Đồng Nai,- Công ty TNHH MTV Tổng Công ty Cao su Đồng Nai,Công ty con,283.138.216.586,135.140.000.000,,283138216586.0,135140000000.0
- Công ty TNHH MTV cao su Dầu Tiếng,Mua hàng hóa (tiếp theo) > - Công ty TNHH MTV cao su Dầu Tiếng,- Công ty TNHH MTV cao su Dầu Tiếng,Công ty con,50.048.653.523,-,,50048653523.0,
- Công ty TNHH MTV cao su Thanh Hóa,Mua hàng hóa (tiếp theo) > - Công ty TNHH MTV cao su Thanh Hóa,- Công ty TNHH MTV cao su Thanh Hóa,Công ty con,8.398.160.000,-,,8398160000.0,
- Công ty TNHH MTV Cao su Krông Buk,Mua hàng hóa (tiếp theo) > - Công ty TNHH MTV Cao su Krông Buk,- Công ty TNHH MTV Cao su Krông Buk,Công ty con,7.200.000.000,1.500.000.000,,7200000000.0,1500000000.0
- Công ty TNHH MTV Cao su Chư Pãh,Mua hàng hóa (tiếp theo) > - Công ty TNHH MTV Cao su Chư Pãh,- Công ty TNHH MTV Cao su Chư Pãh,Công ty con,19.000.000.000,23.109.779.305,,19000000000.0,23109779305.0
- Công ty TNHH MTV Cao su Chư Sê,Mua hàng hóa (tiếp theo) > - Công ty TNHH MTV Cao su Chư Sê,- Công ty TNHH MTV Cao su Chư Sê,Công ty con,33.000.000.000,21.000.000.000,,33000000000.0,21000000000.0
- Công ty TNHH MTV Cao su Quảng Nam,Mua hàng hóa (tiếp theo) > - Công ty TNHH MTV Cao su Quảng Nam,- Công ty TNHH MTV Cao su Quảng Nam,Công ty con,3.500.000.000,28.860.000.000,,3500000000.0,28860000000.0
- Công ty TNHH MTV Cao su Quảng Trị,Mua hàng hóa (tiếp theo) > - Công ty TNHH MTV Cao su Quảng Trị,- Công ty TNHH MTV Cao su Quảng Trị,Công ty con,28.000.000.000,43.000.000.000,,28000000000.0,43000000000.0
- Công ty TNHH MTV Cao su Hà Tĩnh,Mua hàng hóa (tiếp theo) > - Công ty TNHH MTV Cao su Hà Tĩnh,- Công ty TNHH MTV Cao su Hà Tĩnh,Công ty con,-,4.000.000.000,,,4000000000.0
- Công ty TNHH MTV Cao su Hương Khê Hà Tĩnh,Mua hàng hóa (tiếp theo) > - Công ty TNHH MTV Cao su Hương Khê Hà Tĩnh,- Công ty TNHH MTV Cao su Hương Khê Hà Tĩnh,Công ty con,-,8.098.963.610,,,8098963610.0
- Công ty TNHH MTV Cao su Nam Giang - Quảng Nam,Mua hàng hóa (tiếp theo) > - Công ty TNHH MTV Cao su Nam Giang - Quảng Nam,- Công ty TNHH MTV Cao su Nam Giang - Quảng Nam,Công ty con,-,4.000.000.000,,,4000000000.0
