row_label_raw,row_label_full,col_0,Năm 2019VND,Năm 2018VND,numeric__Năm 2019VND,numeric__Năm 2018VND
Lỗ được chuyển và bù trừ lãi lỗ các hoạt động,Hoạt động kinh doanh bắt động sản > Lỗ được chuyển và bù trừ lãi lỗ các hoạt động,Lỗ được chuyển và bù trừ lãi lỗ các hoạt động,(15.683.699.525),-,-15683699525.0,
Thu nhập tính thuế thu nhập doanh nghiệp,Hoạt động kinh doanh bắt động sản > Thu nhập tính thuế thu nhập doanh nghiệp,Thu nhập tính thuế thu nhập doanh nghiệp,325.980.563.992,133.434.323.289,325980563992.0,133434323289.0
Thuế suất thuế thu nhập doanh nghiệp hiện hành,Hoạt động kinh doanh bắt động sản > Thuế suất thuế thu nhập doanh nghiệp hiện hành,Thuế suất thuế thu nhập doanh nghiệp hiện hành,20%,20%,0.2,0.2
Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế hoạt động sản xuất kinh doanh thông thường năm hiện hành,Hoạt động kinh doanh bắt động sản > Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế hoạt động sản xuất kinh doanh thông thường năm hiện hành,Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế hoạt động sản xuất kinh doanh thông thường năm hiện hành,65.196.112.798,26.686.864.658,65196112798.0,26686864658.0
Hoạt động kinh doanh nhà ở xã hội (wu đãi thuế TNDN 10%),Hoạt động kinh doanh nhà ở xã hội (wu đãi thuế TNDN 10%),Hoạt động kinh doanh nhà ở xã hội (wu đãi thuế TNDN 10%),Hoạt động kinh doanh nhà ở xã hội (wu đãi thuế TNDN 10%),Hoạt động kinh doanh nhà ở xã hội (wu đãi thuế TNDN 10%),,
Lợi nhuận kế toán trước thuế thu nhập doanh nghiệp,Hoạt động kinh doanh nhà ở xã hội (wu đãi thuế TNDN 10%) > Lợi nhuận kế toán trước thuế thu nhập doanh nghiệp,Lợi nhuận kế toán trước thuế thu nhập doanh nghiệp,(15.683.699.525),1.158.022.961,-15683699525.0,1158022961.0
Thu nhập tính thuế thu nhập doanh nghiệp,Hoạt động kinh doanh nhà ở xã hội (wu đãi thuế TNDN 10%) > Thu nhập tính thuế thu nhập doanh nghiệp,Thu nhập tính thuế thu nhập doanh nghiệp,(15.683.699.525),1.158.022.961,-15683699525.0,1158022961.0
Thuế suất thuế thu nhập doanh nghiệp hiện hành,Hoạt động kinh doanh nhà ở xã hội (wu đãi thuế TNDN 10%) > Thuế suất thuế thu nhập doanh nghiệp hiện hành,Thuế suất thuế thu nhập doanh nghiệp hiện hành,10%,10%,0.1,0.1
Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế hoạt động sản xuất kinh doanh thông thường năm hiện hành,Hoạt động kinh doanh nhà ở xã hội (wu đãi thuế TNDN 10%) > Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế hoạt động sản xuất kinh doanh thông thường năm hiện hành,Chi phí thuế thu nhập doanh nghiệp tính trên thu nhập chịu thuế hoạt động sản xuất kinh doanh thông thường năm hiện hành,-,115.802.296,,115802296.0
"Chi phí thuế thu nhập doanh nghiệp được miễn, được giảm","Chi phí thuế thu nhập doanh nghiệp được miễn, được giảm","Chi phí thuế thu nhập doanh nghiệp được miễn, được giảm",-,-,,
Điều chỉnh chi phí thuế thu nhập doanh nghiệp của các năm trước vào chi phí thuế thu nhập hiện hành năm nay,"Chi phí thuế thu nhập doanh nghiệp được miễn, được giảm > Điều chỉnh chi phí thuế thu nhập doanh nghiệp của các năm trước vào chi phí thuế thu nhập hiện hành năm nay",Điều chỉnh chi phí thuế thu nhập doanh nghiệp của các năm trước vào chi phí thuế thu nhập hiện hành năm nay,665.213.679,-,665213679.0,
Tổng chi phí thuế thu nhập doanh nghiệp hiện hành,"Chi phí thuế thu nhập doanh nghiệp được miễn, được giảm > Tổng chi phí thuế thu nhập doanh nghiệp hiện hành",Tổng chi phí thuế thu nhập doanh nghiệp hiện hành,70.155.047.042,34.940.453.970,70155047042.0,34940453970.0
