row_label_raw,row_label_full,TÀI SẢN,Mã số,Thuyết minh,31/12/2015,01/01/2015,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2015,numeric__01/01/2015
7. Dự phòng phải thu ngắn hạn khó đòi (*),7. Dự phòng phải thu ngắn hạn khó đòi (*),7. Dự phòng phải thu ngắn hạn khó đòi (*),137,,-,-,137.0,,,
8. Tài sản thiếu chờ xử lý,8. Tài sản thiếu chờ xử lý,8. Tài sản thiếu chờ xử lý,139,,-,-,139.0,,,
IV. Hàng tồn kho,IV. Hàng tồn kho,IV. Hàng tồn kho,140,V.5,891.682.295.316,515.820.659.969,140.0,,891682295316.0,515820659969.0
1. Hàng tồn kho,1. Hàng tồn kho,1. Hàng tồn kho,141,,898.086.842.330,523.219.823.865,141.0,,898086842330.0,523219823865.0
2. Dự phòng giảm giá hàng tồn kho (*),2. Dự phòng giảm giá hàng tồn kho (*),2. Dự phòng giảm giá hàng tồn kho (*),149,,(6.404.547.014),(7.399.163.896),149.0,,-6404547014.0,-7399163896.0
V. Tài sản ngắn hạn khác,V. Tài sản ngắn hạn khác,V. Tài sản ngắn hạn khác,150,,56.496.238.223,23.586.820.837,150.0,,56496238223.0,23586820837.0
1. Chỉ phí trả trước ngắn hạn,1. Chỉ phí trả trước ngắn hạn,1. Chỉ phí trả trước ngắn hạn,151,V.10,2.411.847.921,976.395.005,151.0,,2411847921.0,976395005.0
2. Thuế GTGT được khấu trừ,2. Thuế GTGT được khấu trừ,2. Thuế GTGT được khấu trừ,152,,51.060.611.238,20.176.697.364,152.0,,51060611238.0,20176697364.0
3. Thuế và các khoản khác phải thu Nhà nước,3. Thuế và các khoản khác phải thu Nhà nước,3. Thuế và các khoản khác phải thu Nhà nước,153,V.14,3.023.779.064,2.433.728.468,153.0,,3023779064.0,2433728468.0
4. Giao dịch mua bán lại trái phiếu Chính phủ,4. Giao dịch mua bán lại trái phiếu Chính phủ,4. Giao dịch mua bán lại trái phiếu Chính phủ,154,,-,-,154.0,,,
5. Tài sản ngắn hạn khác,5. Tài sản ngắn hạn khác,5. Tài sản ngắn hạn khác,155,,-,-,155.0,,,
B. TÀI SẢN DÀI HẠN,B. TÀI SẢN DÀI HẠN,B. TÀI SẢN DÀI HẠN,200,,1.758.369.287.378,2.017.944.132.844,200.0,,1758369287378.0,2017944132844.0
I. Các khoản phải thu dài hạn,I. Các khoản phải thu dài hạn,I. Các khoản phải thu dài hạn,210,,156.317.535.177,110.000.000.000,210.0,,156317535177.0,110000000000.0
1. Phải thu dài hạn của khách hàng,1. Phải thu dài hạn của khách hàng,1. Phải thu dài hạn của khách hàng,211,V.3,46.212.535.177,-,211.0,,46212535177.0,
2. Trả trước cho người bán dài hạn,2. Trả trước cho người bán dài hạn,2. Trả trước cho người bán dài hạn,212,,-,-,212.0,,,
3. Vốn kinh doanh ở đơn vị trực thuộc,3. Vốn kinh doanh ở đơn vị trực thuộc,3. Vốn kinh doanh ở đơn vị trực thuộc,213,,-,-,213.0,,,
4. Phải thu nội bộ dài hạn,4. Phải thu nội bộ dài hạn,4. Phải thu nội bộ dài hạn,214,,-,-,214.0,,,
5. Phải thu về cho vay dài hạn,5. Phải thu về cho vay dài hạn,5. Phải thu về cho vay dài hạn,215,,-,-,215.0,,,
6. Phải thu dài hạn khác,6. Phải thu dài hạn khác,6. Phải thu dài hạn khác,216,V.4,110.105.000.000,110.000.000.000,216.0,,110105000000.0,110000000000.0
7. Dự phòng phải thu dài hạn khó đòi (*),7. Dự phòng phải thu dài hạn khó đòi (*),7. Dự phòng phải thu dài hạn khó đòi (*),219,,-,-,219.0,,,
