row_label_raw,row_label_full,Chỉ tiêu,Mã số,Thuyết minh,Năm nay,Năm trước,numeric__Mã số,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
- Tăng (giảm) tài sản tài chính ghi nhận thông qua lãi lỗ,I. Lưu chuyển tiền từ hoạt động kinh doanh > - Tăng (giảm) tài sản tài chính ghi nhận thông qua lãi lỗ,- Tăng (giảm) tài sản tài chính ghi nhận thông qua lãi lỗ,31,,(414.216.654.670),(245.819.526.243),31.0,,-414216654670.0,-245819526243.0
- Tăng (giảm) các khoản cho vay,I. Lưu chuyển tiền từ hoạt động kinh doanh > - Tăng (giảm) các khoản cho vay,- Tăng (giảm) các khoản cho vay,33,,(1.674.066.439.441),(1.658.505.867.333),33.0,,-1674066439441.0,-1658505867333.0
"- Tăng giảm phải thu và dự thu cổ tức, tiền lãi các tài sản tài chính","I. Lưu chuyển tiền từ hoạt động kinh doanh > - Tăng giảm phải thu và dự thu cổ tức, tiền lãi các tài sản tài chính","- Tăng giảm phải thu và dự thu cổ tức, tiền lãi các tài sản tài chính",36,,155.222.403,(109.650.483),36.0,,155222403.0,-109650483.0
- Tăng giảm các khoản phải thu các dịch vụ CTCK cung cấp,I. Lưu chuyển tiền từ hoạt động kinh doanh > - Tăng giảm các khoản phải thu các dịch vụ CTCK cung cấp,- Tăng giảm các khoản phải thu các dịch vụ CTCK cung cấp,37,,597.308.368,(1.404.607.661),37.0,,597308368.0,-1404607661.0
- Tăng giảm các khoản phải thu khác,I. Lưu chuyển tiền từ hoạt động kinh doanh > - Tăng giảm các khoản phải thu khác,- Tăng giảm các khoản phải thu khác,39,,1.188.339.443,(2.033.770.721),39.0,,1188339443.0,-2033770721.0
- Tăng giảm các tài sản khác,I. Lưu chuyển tiền từ hoạt động kinh doanh > - Tăng giảm các tài sản khác,- Tăng giảm các tài sản khác,40,,40.225.599,1.460.028.741,40.0,,40225599.0,1460028741.0
- Tăng giảm chi phí phải trả (không bao gồm lãi vay),I. Lưu chuyển tiền từ hoạt động kinh doanh > - Tăng giảm chi phí phải trả (không bao gồm lãi vay),- Tăng giảm chi phí phải trả (không bao gồm lãi vay),41,,4.982.930.767,485.582.590,41.0,,4982930767.0,485582590.0
- Tăng giảm chi phí trả trước,I. Lưu chuyển tiền từ hoạt động kinh doanh > - Tăng giảm chi phí trả trước,- Tăng giảm chi phí trả trước,42,,(4.438.232.424),907.451.764,42.0,,-4438232424.0,907451764.0
- Thuế TNDN đã nộp,I. Lưu chuyển tiền từ hoạt động kinh doanh > - Thuế TNDN đã nộp,- Thuế TNDN đã nộp,43,,(99.881.896.967),(97.625.047.281),43.0,,-99881896967.0,-97625047281.0
- Lãi vay đã trả,I. Lưu chuyển tiền từ hoạt động kinh doanh > - Lãi vay đã trả,- Lãi vay đã trả,44,,,,44.0,,,
- Tăng giảm các khoản phải trả cho người bán,I. Lưu chuyển tiền từ hoạt động kinh doanh > - Tăng giảm các khoản phải trả cho người bán,- Tăng giảm các khoản phải trả cho người bán,45,,529.049.673,(696.904.295),45.0,,529049673.0,-696904295.0
- Tăng giảm các khoản trích nộp phúc lợi nhân viên,I. Lưu chuyển tiền từ hoạt động kinh doanh > - Tăng giảm các khoản trích nộp phúc lợi nhân viên,- Tăng giảm các khoản trích nộp phúc lợi nhân viên,46,,283.930.182,176.349.588,46.0,,283930182.0,176349588.0
- Tăng giảm thuế và các khoản phải nộp nhà nước (Không bao gồm Thuế TNDN đã nộp),I. Lưu chuyển tiền từ hoạt động kinh doanh > - Tăng giảm thuế và các khoản phải nộp nhà nước (Không bao gồm Thuế TNDN đã nộp),- Tăng giảm thuế và các khoản phải nộp nhà nước (Không bao gồm Thuế TNDN đã nộp),47,,2.173.905.105,(9.910.886.819),47.0,,2173905105.0,-9910886819.0
- Tăng giảm phải trả người lao động,I. Lưu chuyển tiền từ hoạt động kinh doanh > - Tăng giảm phải trả người lao động,- Tăng giảm phải trả người lao động,48,,527.056.741,2.365.131.183,48.0,,527056741.0,2365131183.0
- Tăng giảm phải trả phải nộp khác,I. Lưu chuyển tiền từ hoạt động kinh doanh > - Tăng giảm phải trả phải nộp khác,- Tăng giảm phải trả phải nộp khác,50,,(1.300.275.558.889),796.925.042.822,50.0,,-1300275558889.0,796925042822.0
- Tiền thu từ các hoạt động kinh doanh,I. Lưu chuyển tiền từ hoạt động kinh doanh > - Tiền thu từ các hoạt động kinh doanh,- Tiền thu từ các hoạt động kinh doanh,51,,251.000.000,15.000.000,51.0,,251000000.0,15000000.0
- Tiền chi từ các hoạt động kinh doanh,I. Lưu chuyển tiền từ hoạt động kinh doanh > - Tiền chi từ các hoạt động kinh doanh,- Tiền chi từ các hoạt động kinh doanh,52,,(23.176.321.458),(29.779.466.172),52.0,,-23176321458.0,-29779466172.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh,I. Lưu chuyển tiền từ hoạt động kinh doanh > Lưu chuyển tiền thuần từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,60,,(2.957.799.138.544),(743.477.204.184),60.0,,-2957799138544.0,-743477204184.0
