row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm 2025 > VND,Năm 2024 > VND,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm 2025 > VND,numeric__Năm 2024 > VND
22,II. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG ĐẦU TỪ > 22,22,"2. Tiền thu từ thanh lý, nhượng bán tài sản cố định và các tài sản dài hạn khác",,-,210.000.000,,,,210000000.0
23,II. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG ĐẦU TỪ > 23,23,"3. Tiền chi cho vay, mua các công cụ nợ của đơn vị khác",,(1.737.477.960.179),(1.060.572.628.046),,,-1737477960179.0,-1060572628046.0
24,II. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG ĐẦU TỪ > 24,24,"4. Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",,1.808.332.453.850,696.046.439.137,,,1808332453850.0,696046439137.0
25,II. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG ĐẦU TỪ > 25,25,5. Tiền chi đầu tư góp vốn vào đơn vị khác,,(1.305.548.000.000),-,,,-1305548000000.0,
27,II. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG ĐẦU TỪ > 27,27,"6. Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",,420.605.258.019,107.684.998.173,,,420605258019.0,107684998173.0
30,II. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG ĐẦU TỪ > 30,30,Lưu chuyển tiền thuần từ hoạt động đầu tư,,(814.088.248.310),(277.288.905.762),,,-814088248310.0,-277288905762.0
III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,
31,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > 31,31,"1. Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu",,799.946.000.000,-,,,799946000000.0,
33,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > 33,33,2. Tiền thu từ đi vay,,191.855.579.960,-,,,191855579960.0,
34,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > 34,34,3. Tiền trả nợ gốc vay,,(191.855.579.960),-,,,-191855579960.0,
40,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > 40,40,Lưu chuyển tiền thuần từ hoạt động tài chính,,799.946.000.000,-,,,799946000000.0,
