row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,Đơn vị tính: VND,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Đơn vị tính: VND
Công ty Hà Đồ Binh Thuận,Công ty Hà Đồ Binh Thuận,Công ty Hà Đồ Binh Thuận,Công ty con,Doanh thu tư vấn quản lý,-,1.911.559.327,,,,1911559327.0
Công ty Hà Đồ Binh Thuận,Công ty Hà Đồ Binh Thuận,Công ty Hà Đồ Binh Thuận,Công ty con,Thanh toán gốc vay,-,51.000.000.000,,,,51000000000.0
Công ty Hà Đồ Binh Thuận,Công ty Hà Đồ Binh Thuận,Công ty Hà Đồ Binh Thuận,Công ty con,Đã thu phí tư vấn quản lý,-,4.204.089.533,,,,4204089533.0
Công ty Hà Đồ Binh Thuận,Công ty Hà Đồ Binh Thuận,Công ty Hà Đồ Binh Thuận,Công ty con,Dòng tiền quản lý tập trung phải trả,5.322.237.547,124.323.107.166,,,5322237547.0,124323107166.0
Công ty Hà Đồ Binh Thuận,Công ty Hà Đồ Binh Thuận,Công ty Hà Đồ Binh Thuận,Công ty con,Dòng tiền quản lý tập trung đã trả,26.872.330.203,103.619.272.260,,,26872330203.0,103619272260.0
Công ty Agrita – Quảng Nam,Công ty Agrita – Quảng Nam,Công ty Agrita – Quảng Nam,Công ty con,Phải trả dòng tiền quản lý tập trung,536.015.223.472,546.652.959.749,,,536015223472.0,546652959749.0
Công ty Agrita – Quảng Nam,Công ty Agrita – Quảng Nam,Công ty Agrita – Quảng Nam,Công ty con,Dòng tiền quản lý tập trung đã trả,566.150.078.166,620.824.517.664,,,566150078166.0,620824517664.0
Công ty Agrita – Quảng Nam,Công ty Agrita – Quảng Nam,Công ty Agrita – Quảng Nam,Công ty con,Đi vay,110.000.000.000,240.000.000.000,,,110000000000.0,240000000000.0
Công ty Agrita – Quảng Nam,Công ty Agrita – Quảng Nam,Công ty Agrita – Quảng Nam,Công ty con,Thanh toán gốc vay,180.000.000.000,247.000.000.000,,,180000000000.0,247000000000.0
Công ty Agrita – Quảng Nam,Công ty Agrita – Quảng Nam,Công ty Agrita – Quảng Nam,Công ty con,Lãi vay phải trả,7.063.136.986,12.860.158.908,,,7063136986.0,12860158908.0
Công ty Agrita – Quảng Nam,Công ty Agrita – Quảng Nam,Công ty Agrita – Quảng Nam,Công ty con,Lãi vay đã trả,6.544.410.959,-,,,6544410959.0,
Công ty Agrita – Quảng Nam,Công ty Agrita – Quảng Nam,Công ty Agrita – Quảng Nam,Công ty con,Doanh thu từ tư vấn quản lý,-,5.327.331.523,,,,5327331523.0
Công ty Thiết bị giáo dục 1,Công ty Thiết bị giáo dục 1,Công ty Thiết bị giáo dục 1,Công ty con,Đi vay,-,14.000.000.000,,,,14000000000.0
Công ty Thiết bị giáo dục 1,Công ty Thiết bị giáo dục 1,Công ty Thiết bị giáo dục 1,Công ty con,Thanh toán gốc vay,316.000.000.000,77.000.000.000,,,316000000000.0,77000000000.0
Công ty Thiết bị giáo dục 1,Công ty Thiết bị giáo dục 1,Công ty Thiết bị giáo dục 1,Công ty con,Lãi vay phải trả,6.368.284.973,19.441.249.274,,,6368284973.0,19441249274.0
Công ty Thiết bị giáo dục 1,Công ty Thiết bị giáo dục 1,Công ty Thiết bị giáo dục 1,Công ty con,Góp vốn,-,381.055.000,,,,381055000.0
Công ty Thiết bị giáo dục 1,Công ty Thiết bị giáo dục 1,Công ty Thiết bị giáo dục 1,Công ty con,Thoái vốn,399.809.490.000,-,,,399809490000.0,
Công ty Thiết bị giáo dục 1,Công ty Thiết bị giáo dục 1,Công ty Thiết bị giáo dục 1,Công ty con,Dòng tiền quản lý tập trung phải trả,32.560.117.732,21.481.030.440,,,32560117732.0,21481030440.0
Công ty Thiết bị giáo dục 1,Công ty Thiết bị giáo dục 1,Công ty Thiết bị giáo dục 1,Công ty con,Dòng tiền quản lý tập trung đã trả,4.650.833.329,25.180.184.348,,,4650833329.0,25180184348.0
