row_label_raw,row_label_full,col_0,Mối quan hệ,Từ 01/06/2018đến 31/12/2018,Từ 01/01/2018đến 31/05/2018,numeric__Mối quan hệ,numeric__Từ 01/06/2018đến 31/12/2018,numeric__Từ 01/01/2018đến 31/05/2018
- Chi nhánh Công ty CP Thương mại Dịch vụ và Du lịch Cao su,- Công ty TNHH MTV Cao su Bà Rịa > - Chi nhánh Công ty CP Thương mại Dịch vụ và Du lịch Cao su,- Chi nhánh Công ty CP Thương mại Dịch vụ và Du lịch Cao su,Công ty con,30.068.182,21.477.274,,30068182.0,21477274.0
- Công Ty TNHH Cao su Việt Lào,- Công ty TNHH MTV Cao su Bà Rịa > - Công Ty TNHH Cao su Việt Lào,- Công Ty TNHH Cao su Việt Lào,Công ty liên kết,9.090.909,,,9090909.0,
- Công ty CP Cao su Chư Sê - Kampongthom,- Công ty TNHH MTV Cao su Bà Rịa > - Công ty CP Cao su Chư Sê - Kampongthom,- Công ty CP Cao su Chư Sê - Kampongthom,Công ty liên kết,9.682.200,,,9682200.0,
- Công Ty CP Khu Công nghiệp Hồ Nai,- Công ty TNHH MTV Cao su Bà Rịa > - Công Ty CP Khu Công nghiệp Hồ Nai,- Công Ty CP Khu Công nghiệp Hồ Nai,Công ty liên kết,19.008.000,,,19008000.0,
- Công ty CP Cao su Bà Rịa,- Công ty TNHH MTV Cao su Bà Rịa > - Công ty CP Cao su Bà Rịa,- Công ty CP Cao su Bà Rịa,Công ty con,54.812.636,32.504.545,,54812636.0,32504545.0
- Công ty CP Gỗ MDF VRG Kiên Giang,- Công ty TNHH MTV Cao su Bà Rịa > - Công ty CP Gỗ MDF VRG Kiên Giang,- Công ty CP Gỗ MDF VRG Kiên Giang,Công ty con,125.585.020,64.295.000,,125585020.0,64295000.0
- Công ty CP Phát triển Đỏ Thị và Khu Công,- Công ty TNHH MTV Cao su Bà Rịa > - Công ty CP Phát triển Đỏ Thị và Khu Công,- Công ty CP Phát triển Đỏ Thị và Khu Công,Công ty đầu tư,51.545.455,-,,51545455.0,
- Công ty CP Kho vận và Dịch vụ hàng hóa Cao su,- Công ty TNHH MTV Cao su Bà Rịa > - Công ty CP Kho vận và Dịch vụ hàng hóa Cao su,- Công ty CP Kho vận và Dịch vụ hàng hóa Cao su,Công ty con,94.242.182,46.522.726,,94242182.0,46522726.0
- Công ty CP Xây dựng và Tư vấn Đầu tư,- Công ty TNHH MTV Cao su Bà Rịa > - Công ty CP Xây dựng và Tư vấn Đầu tư,- Công ty CP Xây dựng và Tư vấn Đầu tư,Công ty liên kết,143.931.136,95.454.545,,143931136.0,95454545.0
- Công ty CP Xuất khẩu Cao su VRG Nhật Bản,- Công ty TNHH MTV Cao su Bà Rịa > - Công ty CP Xuất khẩu Cao su VRG Nhật Bản,- Công ty CP Xuất khẩu Cao su VRG Nhật Bản,Công ty con,64.003.636,35.454.545,,64003636.0,35454545.0
