row_label_raw,row_label_full,col_0,Thuyết minh,Năm nay Triệu đồng,Năm trước Triệu đồng,numeric__Thuyết minh,numeric__Năm nay Triệu đồng,numeric__Năm trước Triệu đồng
Tăng các khoản cho vay khách hàng,LUPU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng các khoản cho vay khách hàng,Tăng các khoản cho vay khách hàng,,(21.263.736),(17.422.790),,-21263736.0,-17422790.0
"Giảm nguồn dự phòng để bù đắp tổn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn và tài sản có khác)","LUPU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Giảm nguồn dự phòng để bù đắp tổn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn và tài sản có khác)","Giảm nguồn dự phòng để bù đắp tổn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn và tài sản có khác)",,(767.496),(327.897),,-767496.0,-327897.0
(Tăng)/giảm khác về tài sản hoạt động,LUPU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > (Tăng)/giảm khác về tài sản hoạt động,(Tăng)/giảm khác về tài sản hoạt động,,(4.249.866),1.690.523,,-4249866.0,1690523.0
Những thay đổi về nợ phải trả hoạt động,LUPU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Những thay đổi về nợ phải trả hoạt động,Những thay đổi về nợ phải trả hoạt động,,8.417.377,24.369.101,,8417377.0,24369101.0
(Giảm)/tăng các khoản nợ NHNN Việt Nam,LUPU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > (Giảm)/tăng các khoản nợ NHNN Việt Nam,(Giảm)/tăng các khoản nợ NHNN Việt Nam,,(7.702.732),7.755.630,,-7702732.0,7755630.0
"Tăng các khoản tiền gửi, tiền vay các TCTD","LUPU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng các khoản tiền gửi, tiền vay các TCTD","Tăng các khoản tiền gửi, tiền vay các TCTD",,7.953.819,4.247.726,,7953819.0,4247726.0
(Giảm)/tăng tiền gửi của khách hàng,LUPU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > (Giảm)/tăng tiền gửi của khách hàng,(Giảm)/tăng tiền gửi của khách hàng,,(1.994.520),7.522.781,,-1994520.0,7522781.0
Giảm các công cụ tài chính phải sinh và các khoản nợ tài chính khác,LUPU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Giảm các công cụ tài chính phải sinh và các khoản nợ tài chính khác,Giảm các công cụ tài chính phải sinh và các khoản nợ tài chính khác,,-,(46.568),,,-46568.0
"(Giảm)/tăng vốn tài trợ, uỷ thác đầu tư, cho vay TCTD chịu rủi ro","LUPU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > (Giảm)/tăng vốn tài trợ, uỷ thác đầu tư, cho vay TCTD chịu rủi ro","(Giảm)/tăng vốn tài trợ, uỷ thác đầu tư, cho vay TCTD chịu rủi ro",,(2.174),117.925,,-2174.0,117925.0
Tăng phát hành giấy tờ có giá,LUPU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng phát hành giấy tờ có giá,Tăng phát hành giấy tờ có giá,,10.074.063,4.767.000,,10074063.0,4767000.0
Tăng khác về nợ phải trả hoạt động,LUPU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng khác về nợ phải trả hoạt động,Tăng khác về nợ phải trả hoạt động,,92.352,8.780,,92352.0,8780.0
Chi từ các quỹ của Ngân hàng,LUPU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Chi từ các quỹ của Ngân hàng,Chi từ các quỹ của Ngân hàng,22.1,(3.431),(4.173),221.0,-3431.0,-4173.0
Tiền thuần (sử dụng vào)/từ hoạt động kinh doanh,LUPU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền thuần (sử dụng vào)/từ hoạt động kinh doanh,Tiền thuần (sử dụng vào)/từ hoạt động kinh doanh,,(9.816.429),16.058.204,,-9816429.0,16058204.0
LUFU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ Mua sắm tài sản cố định,LUPU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > LUFU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ Mua sắm tài sản cố định,LUFU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ Mua sắm tài sản cố định,,(173.840),(52.803),,-173840.0,-52803.0
"Tiền thu từ thanh lý, nhượng bán tài sản cố định","LUPU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền thu từ thanh lý, nhượng bán tài sản cố định","Tiền thu từ thanh lý, nhượng bán tài sản cố định",,132.012,15.002,,132012.0,15002.0
"Tiền chi từ thanh lý, nhượng bán TSCĐ","LUPU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền chi từ thanh lý, nhượng bán TSCĐ","Tiền chi từ thanh lý, nhượng bán TSCĐ",,(6.348),-,,-6348.0,
"Tiền chi đầu tư, góp vốn vào các đơn vị khác","LUPU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền chi đầu tư, góp vốn vào các đơn vị khác","Tiền chi đầu tư, góp vốn vào các đơn vị khác",,-,(150.000),,,-150000.0
"Tiền thu đầu tư, góp vốn vào các đơn vị khác","LUPU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền thu đầu tư, góp vốn vào các đơn vị khác","Tiền thu đầu tư, góp vốn vào các đơn vị khác",,-,65.771,,,65771.0
"Tiền thu cổ tức và lợi nhuận được chia từ các khoản đầu tư, góp vốn dài hạn","LUPU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền thu cổ tức và lợi nhuận được chia từ các khoản đầu tư, góp vốn dài hạn","Tiền thu cổ tức và lợi nhuận được chia từ các khoản đầu tư, góp vốn dài hạn",30,327.069,259.324,30.0,327069.0,259324.0
Tiền thuần tử hoạt động đầu tư,LUPU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền thuần tử hoạt động đầu tư,Tiền thuần tử hoạt động đầu tư,,278.893,137.294,,278893.0,137294.0
