row_label_raw,row_label_full,col_0,Thuyết minh,Năm nay Triệu đồng,Năm trước Triệu đồng,numeric__Thuyết minh,numeric__Năm nay Triệu đồng,numeric__Năm trước Triệu đồng
"Giảm nguồn dự phòng để bù đắp tổn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn)","LUFU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Giảm nguồn dự phòng để bù đắp tổn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn)","Giảm nguồn dự phòng để bù đắp tổn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn)",,(1.895.045),(1.565.060),,-1895045.0,-1565060.0
Tăng khác về tài sản hoạt động,LUFU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng khác về tài sản hoạt động,Tăng khác về tài sản hoạt động,,(4.026.733),(3.815.562),,-4026733.0,-3815562.0
Những thay đổi về nợ phải trả hoạt động,LUFU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Những thay đổi về nợ phải trả hoạt động,Những thay đổi về nợ phải trả hoạt động,,83.883.569,9.344.897,,83883569.0,9344897.0
Giảm các khoản nợ NHNN Việt Nam,LUFU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Giảm các khoản nợ NHNN Việt Nam,Giảm các khoản nợ NHNN Việt Nam,,(66.380),(7.702.732),,-66380.0,-7702732.0
"Tăng các khoản tiền gửi, tiền vay các TCTD","LUFU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng các khoản tiền gửi, tiền vay các TCTD","Tăng các khoản tiền gửi, tiền vay các TCTD",,25.382.056,9.104.256,,25382056.0,9104256.0
Tăng/(giảm) tiền gửi của khách hàng,LUFU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng/(giảm) tiền gửi của khách hàng,Tăng/(giảm) tiền gửi của khách hàng,,48.601.694,(2.041.518),,48601694.0,-2041518.0
Tăng các công cụ tài chính phải sinh và các khoản nợ tài chính khác,LUFU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng các công cụ tài chính phải sinh và các khoản nợ tài chính khác,Tăng các công cụ tài chính phải sinh và các khoản nợ tài chính khác,,200.920,14.262,,200920.0,14262.0
"Giảm vốn tài trợ, uỷ thác đầu tư, cho vay TCTD chịu rủi ro","LUFU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Giảm vốn tài trợ, uỷ thác đầu tư, cho vay TCTD chịu rủi ro","Giảm vốn tài trợ, uỷ thác đầu tư, cho vay TCTD chịu rủi ro",,(6.329),(2.174),,-6329.0,-2174.0
Tăng phát hành giấy tờ có giá,LUFU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng phát hành giấy tờ có giá,Tăng phát hành giấy tờ có giá,,9.319.194,10.086.063,,9319194.0,10086063.0
Tăng/(giảm) khác về nợ phải trả hoạt động,LUFU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng/(giảm) khác về nợ phải trả hoạt động,Tăng/(giảm) khác về nợ phải trả hoạt động,,454.642,(109.829),,454642.0,-109829.0
Chi từ các quỹ của Ngân hàng và các Công ty con,LUFU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Chi từ các quỹ của Ngân hàng và các Công ty con,Chi từ các quỹ của Ngân hàng và các Công ty con,25.1,(2.228),(3.431),251.0,-2228.0,-3431.0
Tiền thuần từ/(sử dụng vào) hoạt động kinh doanh,LUFU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền thuần từ/(sử dụng vào) hoạt động kinh doanh,Tiền thuần từ/(sử dụng vào) hoạt động kinh doanh,,24.960.144,(8.929.647),,24960144.0,-8929647.0
