table_id,csv_path,ticker,company_name,year,report_type,statement_type,unit,source_txt_path,page_number,table_index,title,nearby_text_before,nearby_text_after,row_count,column_count,numeric_cell_count,quality_score,needs_review,review_reason,created_at
AAA_2015_consolidated_page20_table2,tables_csv/AAA/2015/consolidated/AAA_2015_consolidated_page20_table2.csv,AAA,AAA,2015,consolidated,unknown,VNĐ,AAA\2015\AAA_financial_statements_2015_consolidated\AAA_financial_statements_2015_consolidated_extracted.txt,20,2,5.3. Trả trước cho người bán ngắn hạn,">Phải thu khách hàng trong nước 3.106.438.220 1.875.311.609 Phải thu khách hàng nước ngoài 100.257.007.479 120.610.461.362 Cộng 103.363.445.699 122.485.772.971 

5.3. Trả trước cho người bán ngắn hạn","5.4. Phải thu ngắn hạn khác

 31/12/2015VND 01/01/2015VND Ngắn hạn - Tạm ứng 31.335.296.127 24.323.966.379 - Ký cược, ký quỹ ngắn hạn 37.190.398.970 879.718.370",4,7,6,0.75,False,,2026-08-16T16:02:20.653875+00:00
AAA_2015_consolidated_page20_table3,tables_csv/AAA/2015/consolidated/AAA_2015_consolidated_page20_table3.csv,AAA,AAA,2015,consolidated,unknown,unknown,AAA\2015\AAA_financial_statements_2015_consolidated\AAA_financial_statements_2015_consolidated_extracted.txt,20,3,5.4. Phải thu ngắn hạn khác,"r> Trả trước cho người bán trong nước 42.508.272.790 3.241.996.107 Trả trước cho người bán nước ngoài 126.751.292.744 1.329.977.813 Cộng 169.259.565.534 4.571.973.920 

5.4. Phải thu ngắn hạn khác","19

11. 20. 10. 30. 25.",6,7,10,0.833,False,,2026-08-16T16:02:20.653875+00:00
AAA_2015_consolidated_page21_table0,tables_csv/AAA/2015/consolidated/AAA_2015_consolidated_page21_table0.csv,AAA,AAA,2015,consolidated,balance_sheet,VNĐ,AAA\2015\AAA_financial_statements_2015_consolidated\AAA_financial_statements_2015_consolidated_extracted.txt,21,0,CÔNG TY CỔ PHẦN NHỰA VÀ MÔI TRƯỜNG XANH AN PHÁT,CÔNG TY CỔ PHẦN NHỰA VÀ MÔI TRƯỜNG XANH AN PHÁT,"5. THÔNG TIN BỔ SUNG CHO CÁC KHOẢN MỤC TRÌNH BÀY TRÊN BẢNG CÂN ĐỐI KẾ TOÁN (TIẾP THEO)
5.5. Hàng tồn kho

 31/12/2015 01/01/2015 Giá gốc VND Dự phòng VND Giá gốc VND Dự phòng VND",2,5,0,0.0,True,low_numeric_density,2026-08-16T16:02:20.653875+00:00
AAA_2015_consolidated_page21_table1,tables_csv/AAA/2015/consolidated/AAA_2015_consolidated_page21_table1.csv,AAA,AAA,2015,consolidated,balance_sheet,đồng,AAA\2015\AAA_financial_statements_2015_consolidated\AAA_financial_statements_2015_consolidated_extracted.txt,21,1,5.5. Hàng tồn kho,"THUYẾT MINH BẢO CẢO TÀI CHÍNH HỢP NHẤT (TIẾP THEO)Các thuyết minh này là bộ phận hợp thành và cần được đọc đồng thời với Báo cáo tài chính kèm theo MẢU SỐ B09 - DN/HN 

5. THÔNG TIN BỔ SUNG CHO CÁC KHOẢN MỤC TRÌNH BÀY TRÊN BẢNG CÂN ĐỐI KẾ TOÁN (TIẾP THEO)
5.5. Hàng tồn kho","20

\( \left( {1 + u}\right)  = \frac{u}{\left( {1 + u}\right) u} < \frac{u}{\left( {1 + u}\right) u} = \frac{u}{\left( {1 + u}\right) u} \)",21,11,34,0.405,False,,2026-08-16T16:02:20.653875+00:00
AAA_2015_consolidated_page22_table0,tables_csv/AAA/2015/consolidated/AAA_2015_consolidated_page22_table0.csv,AAA,AAA,2015,consolidated,balance_sheet,VNĐ,AAA\2015\AAA_financial_statements_2015_consolidated\AAA_financial_statements_2015_consolidated_extracted.txt,22,0,CÔNG TY CỔ PHẦN NHỰA VÀ MÔI TRƯỜNG XANH AN PHÁT,CÔNG TY CỔ PHẦN NHỰA VÀ MÔI TRƯỜNG XANH AN PHÁT,"5. THÔNG TIN BỔ SUNG CHO CÁC KHOẢN MỤC TRÌNH BÀY TRÊN BẢNG CÂN ĐỐI KẾ TOÁN (TIẾP THEO)

5.7. Tài sản cố định hữu hình

 Nhà cửa vật kiến trúc VND Máy móc thiết bị VND Phương tiện vận tải VND Thiết bị văn phòng VND Cây lâu năm, sức vật làm việc",0,2,0,0.0,True,no_data_rows,2026-08-16T16:02:20.653875+00:00
AAA_2015_consolidated_page22_table1,tables_csv/AAA/2015/consolidated/AAA_2015_consolidated_page22_table1.csv,AAA,AAA,2015,consolidated,balance_sheet,đồng,AAA\2015\AAA_financial_statements_2015_consolidated\AAA_financial_statements_2015_consolidated_extracted.txt,22,1,5.7. Tài sản cố định hữu hình,"ẢO CẢO TÀI CHÍNH HỢP NHẤT (TIẾP THEO)Các thuyết minh này là bộ phận hợp thành và cần được đọc đồng thời với Báo cáo tài chính kèm theo MẦU SỐ B09 - DN/HN 

5. THÔNG TIN BỔ SUNG CHO CÁC KHOẢN MỤC TRÌNH BÀY TRÊN BẢNG CÂN ĐỐI KẾ TOÁN (TIẾP THEO)

5.7. Tài sản cố định hữu hình","Giá trị còn lại cuối kỳ của TSCĐ hữu hình đã dùng để thế chấp, cầm cố đảm bảo các khoản vay tại ngày 31/12/2015 là 595.375.421.956 đồng (tại ngày 31/12/2014 là 524.578.473.102 đồng).

Nguyên giá của TSCĐ hữu hình đã khấu hao hết nhưng vẫn còn sử dụng tại ngày 31/12/2015 là 16.858.546.268 đồng (tại",14,17,64,0.653,False,,2026-08-16T16:02:20.653875+00:00
AAA_2015_consolidated_page23_table0,tables_csv/AAA/2015/consolidated/AAA_2015_consolidated_page23_table0.csv,AAA,AAA,2015,consolidated,balance_sheet,đồng,AAA\2015\AAA_financial_statements_2015_consolidated\AAA_financial_statements_2015_consolidated_extracted.txt,23,0,5.8. Tài sản cố định vô hình,"năm 2015

THUYÊT MINH BẢO CÁO TÀI CHÍNH HỢP NHẤT (TIẾP THEO)

MÃU SÓ B09 - DN/HN

Các thuyết minh này là bộ phận hợp thành và cần được đọc đồng thời với Báo cáo tài chính kèm theo

5. THÔNG TIN BỔ SUNG CHO CÁC KHOẢN MỤC TRÌNH BÀY TRÊN BẢNG CÂN ĐỐI KẾ TOÁN (TIẾP THEO)

5.8. Tài sản cố định vô hình","Giá trị còn lại cuối kỳ của TSCĐ vô hình đã dùng để thế chấp, cầm cố đảm bảo các khoản vay tại ngày 31/12/2015 là 32.211.525.109 đồng (tại ngày 31/12/2014 là 18.212.328.636 đồng).

5.9. Chi phí xây dựng cơ bản dở dang

 31/12/2015VND 01/01/2015VND Nh",11,9,23,0.697,False,,2026-08-16T16:02:20.653875+00:00
AAA_2015_consolidated_page23_table1,tables_csv/AAA/2015/consolidated/AAA_2015_consolidated_page23_table1.csv,AAA,AAA,2015,consolidated,unknown,đồng,AAA\2015\AAA_financial_statements_2015_consolidated\AAA_financial_statements_2015_consolidated_extracted.txt,23,1,5.9. Chi phí xây dựng cơ bản dở dang,"> 41.070.592.231 86.194.446 41.156.786.677 

Giá trị còn lại cuối kỳ của TSCĐ vô hình đã dùng để thế chấp, cầm cố đảm bảo các khoản vay tại ngày 31/12/2015 là 32.211.525.109 đồng (tại ngày 31/12/2014 là 18.212.328.636 đồng).

5.9. Chi phí xây dựng cơ bản dở dang",22,8,7,11,0.688,False,,2026-08-16T16:02:20.653875+00:00
AAA_2015_consolidated_page24_table0,tables_csv/AAA/2015/consolidated/AAA_2015_consolidated_page24_table0.csv,AAA,AAA,2015,consolidated,balance_sheet,đồng,AAA\2015\AAA_financial_statements_2015_consolidated\AAA_financial_statements_2015_consolidated_extracted.txt,24,0,"5.10. Đầu tư vào công ty liên doanh, liên kết","MINH BÁO CÁO TÀI CHÍNH HỢP NHẤT (TIẾP THEO)

MÃU SÓ B09 - DN/HN

Các thuyết minh này là bộ phận hợp thành và cần được đọc đồng thời với Báo cáo tài chính kèm theo

5. THÔNG TIN BỔ SUNG CHO CÁC KHOÀN MỤC TRÌNH BÀY TRÊN BẢNG CÂN ĐỐI KẾ TOÁN (TIẾP THEO)

5.10. Đầu tư vào công ty liên doanh, liên kết","Đây là khoản đầu tư của Công ty Cổ phần Nhựa và Môi trường xanh An Phát vào Công ty Cổ phần Nhựa Bao bì Vinh dưới hình thức mua cổ phiếu của Công ty Cổ phần Nhựa Bao bì Vinh (Mã chứng khoán VBC). Tại thời điểm ngày 31 tháng 12 năm 2015, Công ty Cổ phần Nhựa và Môi trường Xanh An Phát nằm giữ 966.5",2,7,4,1.0,False,,2026-08-16T16:02:20.653875+00:00
AAA_2015_consolidated_page24_table1,tables_csv/AAA/2015/consolidated/AAA_2015_consolidated_page24_table1.csv,AAA,AAA,2015,consolidated,unknown,unknown,AAA\2015\AAA_financial_statements_2015_consolidated\AAA_financial_statements_2015_consolidated_extracted.txt,24,1,5.11. Phải trả ngắn hạn khác,"nguyên liệu, thiết bị sản xuất bao bì các loại (hạt nhựa, giấy Krapept, máy móc sản xuất bao bì...); Kinh doanh vận tải hàng hóa đường bộ; Kinh doanh nhà ở... Công ty liên kết có địa chỉ tại số 18, Đường Phong Định Cảng, Phường Bến Thủy, Thành phố Vinh, Tỉnh Nghệ An.

5.11. Phải trả ngắn hạn khác",23,9,7,16,0.889,False,,2026-08-16T16:02:20.653875+00:00
AAA_2015_consolidated_page25_table0,tables_csv/AAA/2015/consolidated/AAA_2015_consolidated_page25_table0.csv,AAA,AAA,2015,consolidated,balance_sheet,VNĐ,AAA\2015\AAA_financial_statements_2015_consolidated\AAA_financial_statements_2015_consolidated_extracted.txt,25,0,CÔNG TY CỔ PHẦN NHỰA VÀ MÔI TRƯỜNG XANH AN PHÁT,CÔNG TY CỔ PHẦN NHỰA VÀ MÔI TRƯỜNG XANH AN PHÁT,"5. THÔNG TIN BỔ SUNG CHO CÁC KHOACIÓN MỤC TRÌNH BÀY TRÊN BẢNG CÂN ĐỐI KẾ TOÁN (TIẾP THEO)

5.12. Phải trả người bán ngắn hạn

 31/12/2015 01/01/2015 Giá trịVND Số có khả năngtrả nợVND Giá trịVND",0,2,0,0.0,True,no_data_rows,2026-08-16T16:02:20.653875+00:00
AAA_2015_consolidated_page25_table1,tables_csv/AAA/2015/consolidated/AAA_2015_consolidated_page25_table1.csv,AAA,AAA,2015,consolidated,balance_sheet,đồng,AAA\2015\AAA_financial_statements_2015_consolidated\AAA_financial_statements_2015_consolidated_extracted.txt,25,1,5.12. Phải trả người bán ngắn hạn,"I CHÍNH HỢP NHẤT (TIỂP THEO)Các thuyết minh nay là bộ phận hợp thành yỉc cần được đọc đồng thời vải. Báo cáo tài chính kèm theo MẦU SỐ B09 - DN/HN 

5. THÔNG TIN BỔ SUNG CHO CÁC KHOACIÓN MỤC TRÌNH BÀY TRÊN BẢNG CÂN ĐỐI KẾ TOÁN (TIẾP THEO)

5.12. Phải trả người bán ngắn hạn",24,11,11,24,0.545,False,,2026-08-16T16:02:20.653875+00:00
AAA_2015_consolidated_page26_table0,tables_csv/AAA/2015/consolidated/AAA_2015_consolidated_page26_table0.csv,AAA,AAA,2015,consolidated,balance_sheet,unknown,AAA\2015\AAA_financial_statements_2015_consolidated\AAA_financial_statements_2015_consolidated_extracted.txt,26,0,5.14. Vay và nợ thuê tài chính ngắn hạn,"N PHÁT

Lô CN11+CN12, cụm công nghiệp An Đông,
thị trấn Nam Sách, huyện Nam Sách, tỉnh Hải Dương
Cho năm tài chính kết thúc
ngày 31 tháng 12 năm 2015

MÃU SỐ B09 - DN/HN

5. THÔNG TIN BÔ SUNG CHO CÁC KHOÀN MỤC TRÌNH BÀY TRÊN BẢNG CÂN ĐỐI KẾ TOÁN (TIẾP THEO)

5.14. Vay và nợ thuê tài chính ngắn hạn",25,11,15,60,0.909,False,,2026-08-16T16:02:20.653875+00:00
AAA_2015_consolidated_page29_table0,tables_csv/AAA/2015/consolidated/AAA_2015_consolidated_page29_table0.csv,AAA,AAA,2015,consolidated,balance_sheet,đồng,AAA\2015\AAA_financial_statements_2015_consolidated\AAA_financial_statements_2015_consolidated_extracted.txt,29,0,5.16. Vay và nợ thuê tài chính dài hạn,"ách, tỉnh Hải Dương

THUYẾT MINH BÁO CÁO TÀI CHÍNH HỢP NHẤT (TIẾP THEO)

Các thuyết minh này là bộ phận hợp thành và cần được đọc đồng thời với Báo cáo tài chính kèm theo

5. THÔNG TIN BỔ SUNG CHO CÁC KHOẢN MỤC TRÌNH BÀY TRÊN BẢNG CÂN ĐỐI KẾ TOÁN (TIẾP THEO)

5.16. Vay và nợ thuê tài chính dài hạn","Cộng 171.262.661.266 171.262.661.266 93.615.035.250 50.003.365.386 127.650.991.402 127.650.991.402
(i) Vay trung hạn tại Ngân hàng TMCP Xăng dầu Petrolimex - Chi nhánh Hải Dương theo các hợp đồng vay trung và dài hạn với số tiền vay quy định từng hợp đồng và thời hạn từ 50 - 60 tháng. Mục đích sử",5,15,25,0.833,False,,2026-08-16T16:02:20.653875+00:00
AAA_2015_consolidated_page30_table0,tables_csv/AAA/2015/consolidated/AAA_2015_consolidated_page30_table0.csv,AAA,AAA,2015,consolidated,unknown,đồng,AAA\2015\AAA_financial_statements_2015_consolidated\AAA_financial_statements_2015_consolidated_extracted.txt,30,0,Các khoản vay dài hạn được hoàn trả theo lịch biểu sau:,"y là 48 tháng kể từ ngày rút khoản vốn đầu tiên. Lãi suất cho vay là lãi suất huy động tiết kiệm Việt Nam đồng cá nhân kỳ hạn 12 tháng trả lãi sau của bên cho vay +3,3% /năm. Bảo đảm tiền vay bằng tài sản với tổng giá trị 5.526.363.638 đồng.

Các khoản vay dài hạn được hoàn trả theo lịch biểu sau:","29

121 6.0A.0V.22",1,7,2,1.0,True,too_few_rows,2026-08-16T16:02:20.653875+00:00
AAA_2015_consolidated_page31_table0,tables_csv/AAA/2015/consolidated/AAA_2015_consolidated_page31_table0.csv,AAA,AAA,2015,consolidated,balance_sheet,đồng,AAA\2015\AAA_financial_statements_2015_consolidated\AAA_financial_statements_2015_consolidated_extracted.txt,31,0,a. Băng đối chiếu biến động của vốn chủ sở hữu,"NH BÁO CÁO TÀI CHÍNH HỢP NHẤT (TIẾP THEO)

Các thuyết minh này là bộ phận hợp thành và cần được dọc đồng thời với Báo cáo tài chính kèm theo

5. THÔNG TIN BỔ SUNG CHO CÁC KHOẢN MỤC TRÌNH BÀY TRÊN BẢNG CÂN ĐỐI KẾ TOÁN (TIẾP THEO)

5.17. Vốn chủ sở hữu

a. Băng đối chiếu biến động của vốn chủ sở hữu","BÁO CÁO TÀI CHÍNH HỢP NHẤTCho năm tài chính kết thúcngày 31 tháng 12 năm 2015 Mẫu SỐ B09 - DN/HN 

30

1",15,19,58,0.483,False,,2026-08-16T16:02:20.653875+00:00
AAA_2015_consolidated_page31_table1,tables_csv/AAA/2015/consolidated/AAA_2015_consolidated_page31_table1.csv,AAA,AAA,2015,consolidated,unknown,unknown,AAA\2015\AAA_financial_statements_2015_consolidated\AAA_financial_statements_2015_consolidated_extracted.txt,31,1,.213.000) - - (876.213.000) Số dư tại ngày 31/12/2015 494.999.880.000 147.408.567.329 1.587.734.457 35.950.759.648 13.177.404.323 116.439.130.668 9.921.791.820 819.485.268.245,.213.000) - - (876.213.000) Số dư tại ngày 31/12/2015 494.999.880.000 147.408.567.329 1.587.734.457 35.950.759.648 13.177.404.323 116.439.130.668 9.921.791.820 819.485.268.245,"30

1",1,3,0,0.0,True,low_numeric_density,2026-08-16T16:02:20.653875+00:00
AAA_2015_consolidated_page33_table0,tables_csv/AAA/2015/consolidated/AAA_2015_consolidated_page33_table0.csv,AAA,AAA,2015,consolidated,balance_sheet,đồng,AAA\2015\AAA_financial_statements_2015_consolidated\AAA_financial_statements_2015_consolidated_extracted.txt,33,0,b. Các giao dịch về vốn với Chủ sở hữu,"NHẤT (TIẾP THEO)

MÃU SỐ B09 - DN/HN

Các thuyết minh này là bộ phận hợp thành và cần được đọc đồng thời với Báo cáo tài chính kèm theo

5. THÔNG TIN BỔ SUNG CHO CÁC KHOÀN MỤC TRÌNH BÀY TRÊN BẢNG CÂN ĐỐI KẾ TOÁN (TIẾP THEO)

5.17. Vốn chủ sở hữu (Tiếp theo)

b. Các giao dịch về vốn với Chủ sở hữu","c. Cổ phiếu

 Năm 2015Cổ phần Năm 2014Cổ phần Số lượng cổ phiếu đăng ký phát hành 39.600.000 39.600.000 Số lượng cổ phiếu đã bán ra công chúng 49.499.988 39.600.000 - Cổ phiếu phổ thôn",5,7,8,0.8,False,,2026-08-16T16:02:20.653875+00:00
AAA_2015_consolidated_page33_table1,tables_csv/AAA/2015/consolidated/AAA_2015_consolidated_page33_table1.csv,AAA,AAA,2015,consolidated,unknown,đồng,AAA\2015\AAA_financial_statements_2015_consolidated\AAA_financial_statements_2015_consolidated_extracted.txt,33,1,c. Cổ phiếu,"00.000 - Vốn góp tăng trong kỳ 98.999.880.000 198.000.000.000 - Vốn góp cuối kỳ 494.999.880.000 396.000.000.000 Cổ tức, lợi nhuận đã chia 124.799.880.000 19.800.000.000 

c. Cổ phiếu","Mệnh giá cổ phiếu đang lưu hành: 10.000 đồng/có phần.

32",10,7,10,0.5,False,,2026-08-16T16:02:20.653875+00:00
