report_id,ticker,year,report_type,document_name,source_txt_path,file_size_bytes
ACV_2015_separate,ACV,2015,separate,ACV_financial_statements_2015_separate,ACV\2015\ACV_financial_statements_2015_separate\ACV_financial_statements_2015_separate_extracted.txt,215655
ACV_2016_separate,ACV,2016,separate,ACV_financial_statements_2016_separate,ACV\2016\ACV_financial_statements_2016_separate\ACV_financial_statements_2016_separate_extracted.txt,224312
ACV_2017_consolidated,ACV,2017,consolidated,ACV_financial_statements_2017_consolidated,ACV\2017\ACV_financial_statements_2017_consolidated\ACV_financial_statements_2017_consolidated_extracted.txt,211344
ACV_2017_separate,ACV,2017,separate,ACV_financial_statements_2017_separate,ACV\2017\ACV_financial_statements_2017_separate\ACV_financial_statements_2017_separate_extracted.txt,190368
ACV_2018_consolidated,ACV,2018,consolidated,ACV_financial_statements_2018_consolidated,ACV\2018\ACV_financial_statements_2018_consolidated\ACV_financial_statements_2018_consolidated_extracted.txt,194435
ACV_2018_separate,ACV,2018,separate,ACV_financial_statements_2018_separate,ACV\2018\ACV_financial_statements_2018_separate\ACV_financial_statements_2018_separate_extracted.txt,192473
ACV_2019_consolidated,ACV,2019,consolidated,ACV_financial_statements_2019_consolidated,ACV\2019\ACV_financial_statements_2019_consolidated\ACV_financial_statements_2019_consolidated_extracted.txt,189568
ACV_2019_separate,ACV,2019,separate,ACV_financial_statements_2019_separate,ACV\2019\ACV_financial_statements_2019_separate\ACV_financial_statements_2019_separate_extracted.txt,182426
ACV_2020_consolidated,ACV,2020,consolidated,ACV_financial_statements_2020_consolidated,ACV\2020\ACV_financial_statements_2020_consolidated\ACV_financial_statements_2020_consolidated_extracted.txt,174189
ACV_2020_separate,ACV,2020,separate,ACV_financial_statements_2020_separate,ACV\2020\ACV_financial_statements_2020_separate\ACV_financial_statements_2020_separate_extracted.txt,162090
ACV_2021_consolidated,ACV,2021,consolidated,ACV_financial_statements_2021_consolidated,ACV\2021\ACV_financial_statements_2021_consolidated\ACV_financial_statements_2021_consolidated_extracted.txt,174769
ACV_2021_separate,ACV,2021,separate,ACV_financial_statements_2021_separate,ACV\2021\ACV_financial_statements_2021_separate\ACV_financial_statements_2021_separate_extracted.txt,161100
ACV_2022_unknown,ACV,2022,unknown,ACV_financial_statements_2022_aggregated,ACV\2022\ACV_financial_statements_2022_aggregated\ACV_financial_statements_2022_aggregated_extracted.txt,159604
ACV_2022_consolidated,ACV,2022,consolidated,ACV_financial_statements_2022_consolidated,ACV\2022\ACV_financial_statements_2022_consolidated\ACV_financial_statements_2022_consolidated_extracted.txt,172622
ACV_2023_consolidated,ACV,2023,consolidated,ACV_financial_statements_2023_consolidated,ACV\2023\ACV_financial_statements_2023_consolidated\ACV_financial_statements_2023_consolidated_extracted.txt,198526
ACV_2023_separate,ACV,2023,separate,ACV_financial_statements_2023_separate,ACV\2023\ACV_financial_statements_2023_separate\ACV_financial_statements_2023_separate_extracted.txt,182588
ACV_2024_consolidated,ACV,2024,consolidated,ACV_financial_statements_2024_consolidated,ACV\2024\ACV_financial_statements_2024_consolidated\ACV_financial_statements_2024_consolidated_extracted.txt,183509
ACV_2024_separate,ACV,2024,separate,ACV_financial_statements_2024_separate,ACV\2024\ACV_financial_statements_2024_separate\ACV_financial_statements_2024_separate_extracted.txt,181212
ACV_2025_consolidated,ACV,2025,consolidated,ACV_financial_statements_2025_consolidated,ACV\2025\ACV_financial_statements_2025_consolidated\ACV_financial_statements_2025_consolidated_extracted.txt,199681
ACV_2025_separate,ACV,2025,separate,ACV_financial_statements_2025_separate,ACV\2025\ACV_financial_statements_2025_separate\ACV_financial_statements_2025_separate_extracted.txt,191331
ASM_2015_consolidated,ASM,2015,consolidated,ASM_financial_statements_2015_consolidated,ASM\2015\ASM_financial_statements_2015_consolidated\ASM_financial_statements_2015_consolidated_extracted.txt,183908
ASM_2015_separate,ASM,2015,separate,ASM_financial_statements_2015_separate,ASM\2015\ASM_financial_statements_2015_separate\ASM_financial_statements_2015_separate_extracted.txt,162220
ASM_2016_consolidated,ASM,2016,consolidated,ASM_financial_statements_2016_consolidated,ASM\2016\ASM_financial_statements_2016_consolidated\ASM_financial_statements_2016_consolidated_extracted.txt,196983
ASM_2016_separate,ASM,2016,separate,ASM_financial_statements_2016_separate,ASM\2016\ASM_financial_statements_2016_separate\ASM_financial_statements_2016_separate_extracted.txt,165412
ASM_2017_consolidated,ASM,2017,consolidated,ASM_financial_statements_2017_consolidated,ASM\2017\ASM_financial_statements_2017_consolidated\ASM_financial_statements_2017_consolidated_extracted.txt,209633
ASM_2017_separate,ASM,2017,separate,ASM_financial_statements_2017_separate,ASM\2017\ASM_financial_statements_2017_separate\ASM_financial_statements_2017_separate_extracted.txt,174915
ASM_2018_consolidated,ASM,2018,consolidated,ASM_financial_statements_2018_consolidated,ASM\2018\ASM_financial_statements_2018_consolidated\ASM_financial_statements_2018_consolidated_extracted.txt,199784
ASM_2018_separate,ASM,2018,separate,ASM_financial_statements_2018_separate,ASM\2018\ASM_financial_statements_2018_separate\ASM_financial_statements_2018_separate_extracted.txt,175039
ASM_2019_consolidated,ASM,2019,consolidated,ASM_financial_statements_2019_consolidated,ASM\2019\ASM_financial_statements_2019_consolidated\ASM_financial_statements_2019_consolidated_extracted.txt,198071
ASM_2019_separate,ASM,2019,separate,ASM_financial_statements_2019_separate,ASM\2019\ASM_financial_statements_2019_separate\ASM_financial_statements_2019_separate_extracted.txt,182806
ASM_2020_consolidated,ASM,2020,consolidated,ASM_financial_statements_2020_consolidated,ASM\2020\ASM_financial_statements_2020_consolidated\ASM_financial_statements_2020_consolidated_extracted.txt,196723
ASM_2020_separate,ASM,2020,separate,ASM_financial_statements_2020_separate,ASM\2020\ASM_financial_statements_2020_separate\ASM_financial_statements_2020_separate_extracted.txt,185167
ASM_2021_consolidated,ASM,2021,consolidated,ASM_financial_statements_2021_consolidated,ASM\2021\ASM_financial_statements_2021_consolidated\ASM_financial_statements_2021_consolidated_extracted.txt,204447
ASM_2021_separate,ASM,2021,separate,ASM_financial_statements_2021_separate,ASM\2021\ASM_financial_statements_2021_separate\ASM_financial_statements_2021_separate_extracted.txt,202499
ASM_2022_consolidated,ASM,2022,consolidated,ASM_financial_statements_2022_consolidated,ASM\2022\ASM_financial_statements_2022_consolidated\ASM_financial_statements_2022_consolidated_extracted.txt,232109
ASM_2022_separate,ASM,2022,separate,ASM_financial_statements_2022_separate,ASM\2022\ASM_financial_statements_2022_separate\ASM_financial_statements_2022_separate_extracted.txt,215597
ASM_2023_consolidated,ASM,2023,consolidated,ASM_financial_statements_2023_consolidated,ASM\2023\ASM_financial_statements_2023_consolidated\ASM_financial_statements_2023_consolidated_extracted.txt,278532
ASM_2023_separate,ASM,2023,separate,ASM_financial_statements_2023_separate,ASM\2023\ASM_financial_statements_2023_separate\ASM_financial_statements_2023_separate_extracted.txt,232792
ASM_2024_consolidated,ASM,2024,consolidated,ASM_financial_statements_2024_consolidated,ASM\2024\ASM_financial_statements_2024_consolidated\ASM_financial_statements_2024_consolidated_extracted.txt,550505
ASM_2024_separate,ASM,2024,separate,ASM_financial_statements_2024_separate,ASM\2024\ASM_financial_statements_2024_separate\ASM_financial_statements_2024_separate_extracted.txt,437048
ASM_2025_consolidated,ASM,2025,consolidated,ASM_financial_statements_2025_consolidated,ASM\2025\ASM_financial_statements_2025_consolidated\ASM_financial_statements_2025_consolidated_extracted.txt,279733
ASM_2025_separate,ASM,2025,separate,ASM_financial_statements_2025_separate,ASM\2025\ASM_financial_statements_2025_separate\ASM_financial_statements_2025_separate_extracted.txt,236605
BAB_2017_consolidated,BAB,2017,consolidated,BAB_financial_statements_2017_consolidated,BAB\2017\BAB_financial_statements_2017_consolidated\BAB_financial_statements_2017_consolidated_extracted.txt,164184
BAB_2017_separate,BAB,2017,separate,BAB_financial_statements_2017_separate,BAB\2017\BAB_financial_statements_2017_separate\BAB_financial_statements_2017_separate_extracted.txt,160552
BAB_2018_consolidated,BAB,2018,consolidated,BAB_financial_statements_2018_consolidated,BAB\2018\BAB_financial_statements_2018_consolidated\BAB_financial_statements_2018_consolidated_extracted.txt,197668
BAB_2018_separate,BAB,2018,separate,BAB_financial_statements_2018_separate,BAB\2018\BAB_financial_statements_2018_separate\BAB_financial_statements_2018_separate_extracted.txt,167107
BAB_2019_consolidated,BAB,2019,consolidated,BAB_financial_statements_2019_consolidated,BAB\2019\BAB_financial_statements_2019_consolidated\BAB_financial_statements_2019_consolidated_extracted.txt,175435
BAB_2019_separate,BAB,2019,separate,BAB_financial_statements_2019_separate,BAB\2019\BAB_financial_statements_2019_separate\BAB_financial_statements_2019_separate_extracted.txt,169538
BAB_2020_consolidated,BAB,2020,consolidated,BAB_financial_statements_2020_consolidated,BAB\2020\BAB_financial_statements_2020_consolidated\BAB_financial_statements_2020_consolidated_extracted.txt,166528
BAB_2020_separate,BAB,2020,separate,BAB_financial_statements_2020_separate,BAB\2020\BAB_financial_statements_2020_separate\BAB_financial_statements_2020_separate_extracted.txt,158627
BAB_2021_consolidated,BAB,2021,consolidated,BAB_financial_statements_2021_consolidated,BAB\2021\BAB_financial_statements_2021_consolidated\BAB_financial_statements_2021_consolidated_extracted.txt,167725
BAB_2021_separate,BAB,2021,separate,BAB_financial_statements_2021_separate,BAB\2021\BAB_financial_statements_2021_separate\BAB_financial_statements_2021_separate_extracted.txt,160134
BAB_2022_consolidated,BAB,2022,consolidated,BAB_financial_statements_2022_consolidated,BAB\2022\BAB_financial_statements_2022_consolidated\BAB_financial_statements_2022_consolidated_extracted.txt,184627
BAB_2022_separate,BAB,2022,separate,BAB_financial_statements_2022_separate,BAB\2022\BAB_financial_statements_2022_separate\BAB_financial_statements_2022_separate_extracted.txt,173011
BAB_2023_consolidated,BAB,2023,consolidated,BAB_financial_statements_2023_consolidated,BAB\2023\BAB_financial_statements_2023_consolidated\BAB_financial_statements_2023_consolidated_extracted.txt,185275
BAB_2023_separate,BAB,2023,separate,BAB_financial_statements_2023_separate,BAB\2023\BAB_financial_statements_2023_separate\BAB_financial_statements_2023_separate_extracted.txt,177485
BAB_2024_consolidated,BAB,2024,consolidated,BAB_financial_statements_2024_consolidated,BAB\2024\BAB_financial_statements_2024_consolidated\BAB_financial_statements_2024_consolidated_extracted.txt,192998
BAB_2024_separate,BAB,2024,separate,BAB_financial_statements_2024_separate,BAB\2024\BAB_financial_statements_2024_separate\BAB_financial_statements_2024_separate_extracted.txt,185873
BAB_2025_consolidated,BAB,2025,consolidated,BAB_financial_statements_2025_consolidated,BAB\2025\BAB_financial_statements_2025_consolidated\BAB_financial_statements_2025_consolidated_extracted.txt,178528
BAB_2025_separate,BAB,2025,separate,BAB_financial_statements_2025_separate,BAB\2025\BAB_financial_statements_2025_separate\BAB_financial_statements_2025_separate_extracted.txt,174530
BAF_2020_consolidated,BAF,2020,consolidated,BAF_financial_statements_2020_consolidated,BAF\2020\BAF_financial_statements_2020_consolidated\BAF_financial_statements_2020_consolidated_extracted.txt,199831
BAF_2020_separate,BAF,2020,separate,BAF_financial_statements_2020_separate,BAF\2020\BAF_financial_statements_2020_separate\BAF_financial_statements_2020_separate_extracted.txt,166688
BAF_2021_consolidated,BAF,2021,consolidated,BAF_financial_statements_2021_consolidated,BAF\2021\BAF_financial_statements_2021_consolidated\BAF_financial_statements_2021_consolidated_extracted.txt,219277
BAF_2021_separate,BAF,2021,separate,BAF_financial_statements_2021_separate,BAF\2021\BAF_financial_statements_2021_separate\BAF_financial_statements_2021_separate_extracted.txt,210897
BAF_2022_consolidated,BAF,2022,consolidated,BAF_financial_statements_2022_consolidated,BAF\2022\BAF_financial_statements_2022_consolidated\BAF_financial_statements_2022_consolidated_extracted.txt,173812
BAF_2022_separate,BAF,2022,separate,BAF_financial_statements_2022_separate,BAF\2022\BAF_financial_statements_2022_separate\BAF_financial_statements_2022_separate_extracted.txt,145807
BAF_2023_consolidated,BAF,2023,consolidated,BAF_financial_statements_2023_consolidated,BAF\2023\BAF_financial_statements_2023_consolidated\BAF_financial_statements_2023_consolidated_extracted.txt,174164
BAF_2023_separate,BAF,2023,separate,BAF_financial_statements_2023_separate,BAF\2023\BAF_financial_statements_2023_separate\BAF_financial_statements_2023_separate_extracted.txt,165099
BAF_2024_consolidated,BAF,2024,consolidated,BAF_financial_statements_2024_consolidated,BAF\2024\BAF_financial_statements_2024_consolidated\BAF_financial_statements_2024_consolidated_extracted.txt,185478
BAF_2024_separate,BAF,2024,separate,BAF_financial_statements_2024_separate,BAF\2024\BAF_financial_statements_2024_separate\BAF_financial_statements_2024_separate_extracted.txt,185185
BAF_2025_consolidated,BAF,2025,consolidated,BAF_financial_statements_2025_consolidated,BAF\2025\BAF_financial_statements_2025_consolidated\BAF_financial_statements_2025_consolidated_extracted.txt,204884
BAF_2025_separate,BAF,2025,separate,BAF_financial_statements_2025_separate,BAF\2025\BAF_financial_statements_2025_separate\BAF_financial_statements_2025_separate_extracted.txt,207959
BID_2015_consolidated,BID,2015,consolidated,BID_financial_statements_2015_consolidated,BID\2015\BID_financial_statements_2015_consolidated\BID_financial_statements_2015_consolidated_extracted.txt,283738
BID_2015_separate,BID,2015,separate,BID_financial_statements_2015_separate,BID\2015\BID_financial_statements_2015_separate\BID_financial_statements_2015_separate_extracted.txt,256025
BID_2016_consolidated,BID,2016,consolidated,BID_financial_statements_2016_consolidated,BID\2016\BID_financial_statements_2016_consolidated\BID_financial_statements_2016_consolidated_extracted.txt,225053
BID_2016_separate,BID,2016,separate,BID_financial_statements_2016_separate,BID\2016\BID_financial_statements_2016_separate\BID_financial_statements_2016_separate_extracted.txt,192362
BID_2017_consolidated,BID,2017,consolidated,BID_financial_statements_2017_consolidated,BID\2017\BID_financial_statements_2017_consolidated\BID_financial_statements_2017_consolidated_extracted.txt,233511
BID_2017_separate,BID,2017,separate,BID_financial_statements_2017_separate,BID\2017\BID_financial_statements_2017_separate\BID_financial_statements_2017_separate_extracted.txt,200912
BID_2018_consolidated,BID,2018,consolidated,BID_financial_statements_2018_consolidated,BID\2018\BID_financial_statements_2018_consolidated\BID_financial_statements_2018_consolidated_extracted.txt,244866
BID_2018_separate,BID,2018,separate,BID_financial_statements_2018_separate,BID\2018\BID_financial_statements_2018_separate\BID_financial_statements_2018_separate_extracted.txt,223806
BID_2019_consolidated,BID,2019,consolidated,BID_financial_statements_2019_consolidated,BID\2019\BID_financial_statements_2019_consolidated\BID_financial_statements_2019_consolidated_extracted.txt,236876
BID_2019_separate,BID,2019,separate,BID_financial_statements_2019_separate,BID\2019\BID_financial_statements_2019_separate\BID_financial_statements_2019_separate_extracted.txt,206390
BID_2020_consolidated,BID,2020,consolidated,BID_financial_statements_2020_consolidated,BID\2020\BID_financial_statements_2020_consolidated\BID_financial_statements_2020_consolidated_extracted.txt,230775
BID_2020_separate,BID,2020,separate,BID_financial_statements_2020_separate,BID\2020\BID_financial_statements_2020_separate\BID_financial_statements_2020_separate_extracted.txt,202163
BID_2021_consolidated,BID,2021,consolidated,BID_financial_statements_2021_consolidated,BID\2021\BID_financial_statements_2021_consolidated\BID_financial_statements_2021_consolidated_extracted.txt,246730
BID_2022_consolidated,BID,2022,consolidated,BID_financial_statements_2022_consolidated,BID\2022\BID_financial_statements_2022_consolidated\BID_financial_statements_2022_consolidated_extracted.txt,250342
BID_2022_separate,BID,2022,separate,BID_financial_statements_2022_separate,BID\2022\BID_financial_statements_2022_separate\BID_financial_statements_2022_separate_extracted.txt,216363
BID_2023_consolidated,BID,2023,consolidated,BID_financial_statements_2023_consolidated,BID\2023\BID_financial_statements_2023_consolidated\BID_financial_statements_2023_consolidated_extracted.txt,255001
BID_2023_separate,BID,2023,separate,BID_financial_statements_2023_separate,BID\2023\BID_financial_statements_2023_separate\BID_financial_statements_2023_separate_extracted.txt,217240
BID_2024_consolidated,BID,2024,consolidated,BID_financial_statements_2024_consolidated,BID\2024\BID_financial_statements_2024_consolidated\BID_financial_statements_2024_consolidated_extracted.txt,293699
BID_2024_separate,BID,2024,separate,BID_financial_statements_2024_separate,BID\2024\BID_financial_statements_2024_separate\BID_financial_statements_2024_separate_extracted.txt,267610
BID_2025_consolidated,BID,2025,consolidated,BID_financial_statements_2025_consolidated,BID\2025\BID_financial_statements_2025_consolidated\BID_financial_statements_2025_consolidated_extracted.txt,269900
BID_2025_separate,BID,2025,separate,BID_financial_statements_2025_separate,BID\2025\BID_financial_statements_2025_separate\BID_financial_statements_2025_separate_extracted.txt,229071
BSR_2017_consolidated,BSR,2017,consolidated,BSR_financial_statements_2017_consolidated,BSR\2017\BSR_financial_statements_2017_consolidated\BSR_financial_statements_2017_consolidated_extracted.txt,165235
BSR_2017_separate,BSR,2017,separate,BSR_financial_statements_2017_separate,BSR\2017\BSR_financial_statements_2017_separate\BSR_financial_statements_2017_separate_extracted.txt,149662
BSR_2018_consolidated,BSR,2018,consolidated,BSR_financial_statements_2018_consolidated,BSR\2018\BSR_financial_statements_2018_consolidated\BSR_financial_statements_2018_consolidated_extracted.txt,176482
BSR_2018_separate,BSR,2018,separate,BSR_financial_statements_2018_separate,BSR\2018\BSR_financial_statements_2018_separate\BSR_financial_statements_2018_separate_extracted.txt,158420
BSR_2019_consolidated,BSR,2019,consolidated,BSR_financial_statements_2019_consolidated,BSR\2019\BSR_financial_statements_2019_consolidated\BSR_financial_statements_2019_consolidated_extracted.txt,155781
BSR_2019_separate,BSR,2019,separate,BSR_financial_statements_2019_separate,BSR\2019\BSR_financial_statements_2019_separate\BSR_financial_statements_2019_separate_extracted.txt,134289
