row_label_raw,row_label_full,col_0,Mối quan hệ,31/12/2018,09/10/2018,numeric__Mối quan hệ,numeric__31/12/2018,numeric__09/10/2018
- Công ty CP Lương thực Quảng Ngãi,Phải thu ngắn hạn của khách hàng (tiếp theo) > - Công ty CP Lương thực Quảng Ngãi,- Công ty CP Lương thực Quảng Ngãi,Công ty con,3.586.838.953,3.586.838.953,,3586838953.0,3586838953.0
- Công ty CP Lương thực TP Hồ Chí Minh,Phải thu ngắn hạn của khách hàng (tiếp theo) > - Công ty CP Lương thực TP Hồ Chí Minh,- Công ty CP Lương thực TP Hồ Chí Minh,Công ty con,47.722.929.928,47.722.929.928,,47722929928.0,47722929928.0
Phải trả người bán ngắn hạn,Phải thu ngắn hạn của khách hàng (tiếp theo) > Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,,72.755.326.451,22.055.316.775,,72755326451.0,22055316775.0
- Công ty CP Bao bl Tiền Giang,Phải thu ngắn hạn của khách hàng (tiếp theo) > - Công ty CP Bao bl Tiền Giang,- Công ty CP Bao bl Tiền Giang,Công ty con,2.158.698.531,311.718.394,,2158698531.0,311718394.0
- Công ty CP XNK NSTP Cà Mau,Phải thu ngắn hạn của khách hàng (tiếp theo) > - Công ty CP XNK NSTP Cà Mau,- Công ty CP XNK NSTP Cà Mau,Công ty con,79.371.456,79.900.941,,79371456.0,79900941.0
- Công ty CP Xây lắp Cơ khí và Lương thực Thực phẩm,Phải thu ngắn hạn của khách hàng (tiếp theo) > - Công ty CP Xây lắp Cơ khí và Lương thực Thực phẩm,- Công ty CP Xây lắp Cơ khí và Lương thực Thực phẩm,Công ty con,2.205.068.800,3.950.069.417,,2205068800.0,3950069417.0
- Công ty CP Xuất nhập khẩu Kiên Giang,Phải thu ngắn hạn của khách hàng (tiếp theo) > - Công ty CP Xuất nhập khẩu Kiên Giang,- Công ty CP Xuất nhập khẩu Kiên Giang,Công ty con,68.312.187.664,17.713.628.023,,68312187664.0,17713628023.0
Người mua trả tiền trước ngắn hạn,Phải thu ngắn hạn của khách hàng (tiếp theo) > Người mua trả tiền trước ngắn hạn,Người mua trả tiền trước ngắn hạn,,9.508.807.304,17.124.000.000,,9508807304.0,17124000000.0
- Công ty CP Lương thực Hậu Giang,Phải thu ngắn hạn của khách hàng (tiếp theo) > - Công ty CP Lương thực Hậu Giang,- Công ty CP Lương thực Hậu Giang,Công ty con,9.500.000.000,9.500.000.000,,9500000000.0,9500000000.0
- Công ty CP Xuất nhập khẩu Kiên Giang,Phải thu ngắn hạn của khách hàng (tiếp theo) > - Công ty CP Xuất nhập khẩu Kiên Giang,- Công ty CP Xuất nhập khẩu Kiên Giang,Công ty con,-,7.624.000.000,,,7624000000.0
- Công ty CP Lương thực Thực phẩm Safoco,Phải thu ngắn hạn của khách hàng (tiếp theo) > - Công ty CP Lương thực Thực phẩm Safoco,- Công ty CP Lương thực Thực phẩm Safoco,Công ty con,8.807.304,-,,8807304.0,
