row_label_raw,row_label_full,col_0,Thuyết minh,Năm 2022 triệu đồng,Năm 2021 triệu đồng,numeric__Thuyết minh,numeric__Năm 2022 triệu đồng,numeric__Năm 2021 triệu đồng
"Tăng nguồn dự phòng để bù đắp tồn thất các khoản tín dụng, chứng khoán, đầu tư dài hạn, phải thu khác","LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng nguồn dự phòng để bù đắp tồn thất các khoản tín dụng, chứng khoán, đầu tư dài hạn, phải thu khác","Tăng nguồn dự phòng để bù đắp tồn thất các khoản tín dụng, chứng khoán, đầu tư dài hạn, phải thu khác",,(2.310.936),(2.303.400),,-2310936.0,-2303400.0
Giảm/ (Tăng) khác về tài sản hoạt động,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Giảm/ (Tăng) khác về tài sản hoạt động,Giảm/ (Tăng) khác về tài sản hoạt động,,3.653.516,(5.150.340),,3653516.0,-5150340.0
Những thay đổi về nợ phải trả hoạt động,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Những thay đổi về nợ phải trả hoạt động,Những thay đổi về nợ phải trả hoạt động,,90.864.829,87.810.732,,90864829.0,87810732.0
"Giảm các khoản nợ chính phủ, NHNN và Kho bạc Nhà nước","LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Giảm các khoản nợ chính phủ, NHNN và Kho bạc Nhà nước","Giảm các khoản nợ chính phủ, NHNN và Kho bạc Nhà nước",,(230.493),-,,-230493.0,
"Tăng các khoản tiền gửi, tiền vay các tổ chức tín dụng","LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng các khoản tiền gửi, tiền vay các tổ chức tín dụng","Tăng các khoản tiền gửi, tiền vay các tổ chức tín dụng",,5.291.455,3.264.290,,5291455.0,3264290.0
Tăng tiền gửi của khách hàng (bao gồm cả Kho bạc Nhà nước),LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng tiền gửi của khách hàng (bao gồm cả Kho bạc Nhà nước),Tăng tiền gửi của khách hàng (bao gồm cả Kho bạc Nhà nước),,58.478.276,74.725.151,,58478276.0,74725151.0
Tăng phát hành giấy tờ có giá (ngoại trừ giấy tờ có giả phát hành được tính vào hoạt động tài chính),LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng phát hành giấy tờ có giá (ngoại trừ giấy tờ có giả phát hành được tính vào hoạt động tài chính),Tăng phát hành giấy tờ có giá (ngoại trừ giấy tờ có giả phát hành được tính vào hoạt động tài chính),,26.444.113,13.371.164,,26444113.0,13371164.0
"(Giảm)/ Tăng vốn tài trợ, uỷ thác đầu tư, cho vay mà tổ chức tín dụng chịu rủi ro","LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > (Giảm)/ Tăng vốn tài trợ, uỷ thác đầu tư, cho vay mà tổ chức tín dụng chịu rủi ro","(Giảm)/ Tăng vốn tài trợ, uỷ thác đầu tư, cho vay mà tổ chức tín dụng chịu rủi ro",,(90.299),34.148,,-90299.0,34148.0
Tăng/ (Giảm) khác về công nợ hoạt động,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng/ (Giảm) khác về công nợ hoạt động,Tăng/ (Giảm) khác về công nợ hoạt động,,1.204.905,(3.165.255),,1204905.0,-3165255.0
Chi từ quỹ của tổ chức tín dụng,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Chi từ quỹ của tổ chức tín dụng,Chi từ quỹ của tổ chức tín dụng,26.1,(233.128),(418.766),261.0,-233128.0,-418766.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lưu chuyển tiền thuần từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,,1.568.783,4.163.542,,1568783.0,4163542.0
