row_label_raw,row_label_full,col_0,31.12.2022VND,31.12.2021VND,numeric__31.12.2022VND,numeric__31.12.2021VND
Ngân hàng TMCP Quân Đôi - Chi nhánh Bắc Sài Gòn (xxvi),Loại phát hành bằng mệnh giá > Ngân hàng TMCP Quân Đôi - Chi nhánh Bắc Sài Gòn (xxvi),Ngân hàng TMCP Quân Đôi - Chi nhánh Bắc Sài Gòn (xxvi),-,131.400.000.000,,131400000000.0
Công ty Cổ phần Chứng khoán Ngân hàng Đầu tư và Phát triển Việt Nam,Loại phát hành bằng mệnh giá > Công ty Cổ phần Chứng khoán Ngân hàng Đầu tư và Phát triển Việt Nam,Công ty Cổ phần Chứng khoán Ngân hàng Đầu tư và Phát triển Việt Nam,-,360.000.000.000,,360000000000.0
Ngân hàng TMCP Quân Đôi - Chi nhánh Bắc Sài Gòn,Loại phát hành bằng mệnh giá > Ngân hàng TMCP Quân Đôi - Chi nhánh Bắc Sài Gòn,Ngân hàng TMCP Quân Đôi - Chi nhánh Bắc Sài Gòn,-,350.000.000.000,,350000000000.0
Công ty TNHH Chứng khoán Yuanta,Loại phát hành bằng mệnh giá > Công ty TNHH Chứng khoán Yuanta,Công ty TNHH Chứng khoán Yuanta,-,300.000.000.000,,300000000000.0
Công ty Cổ phần Chứng khoán Kỹ Thương,Loại phát hành bằng mệnh giá > Công ty Cổ phần Chứng khoán Kỹ Thương,Công ty Cổ phần Chứng khoán Kỹ Thương,-,1.290.000.000.000,,1290000000000.0
Công ty Cổ phần Chứng khoán Dầu khí,Loại phát hành bằng mệnh giá > Công ty Cổ phần Chứng khoán Dầu khí,Công ty Cổ phần Chứng khoán Dầu khí,-,1.000.000.000.000,,1000000000000.0
Công ty TNHH Chứng khoán Kỹ Thương,Loại phát hành bằng mệnh giá > Công ty TNHH Chứng khoán Kỹ Thương,Công ty TNHH Chứng khoán Kỹ Thương,-,800.000.000.000,,800000000000.0
Công ty Cổ phần Chứng khoán MB,Loại phát hành bằng mệnh giá > Công ty Cổ phần Chứng khoán MB,Công ty Cổ phần Chứng khoán MB,-,500.000.000.000,,500000000000.0
Công ty Cổ phần Chứng khoán Rồng Việt,Loại phát hành bằng mệnh giá > Công ty Cổ phần Chứng khoán Rồng Việt,Công ty Cổ phần Chứng khoán Rồng Việt,-,200.000.000.000,,200000000000.0
Công ty Cổ phần Chứng khoán Agribank,Loại phát hành bằng mệnh giá > Công ty Cổ phần Chứng khoán Agribank,Công ty Cổ phần Chứng khoán Agribank,-,200.000.000.000,,200000000000.0
,,,20.640.137.600.000,7.595.400.000.000,20640137600000.0,7595400000000.0
