row_label_raw,row_label_full,col_0,col_1,01/01/2017 > Giá trị,01/01/2017 > Số có khả năng trả nợ,Trong năm > Tăng,Trong năm > Giảm,31/12/2017 > Giá trị,31/12/2017 > Số có khả năng trả nợ,numeric__col_1,numeric__01/01/2017 > Giá trị,numeric__01/01/2017 > Số có khả năng trả nợ,numeric__Trong năm > Tăng,numeric__Trong năm > Giảm,numeric__31/12/2017 > Giá trị,numeric__31/12/2017 > Số có khả năng trả nợ
a),a),a),- Ngân hàng TNHH Shin Han Việt Nam - Chi nhánh Bình Dương,3.317.673.780,3.317.673.780,2.211.782.518,3.317.673.780,2.211.782.518,2.211.782.518,,3317673780.0,3317673780.0,2211782518.0,3317673780.0,2211782518.0,2211782518.0
a),a),a),- Ngân hàng Đầu tư & Phát triển Việt Nam (BIDV) - Chi nhánh Bình Dương,101.350.000.000,101.350.000.000,106.600.000.000,207.950.000.000,-,-,,101350000000.0,101350000000.0,106600000000.0,207950000000.0,,
a),a),a),- Quỹ Đầu Tư Phát triển Tỉnh Bình Dương\( ^{(4)} \),32.631.034.491,32.631.034.491,150.000.000.000,32.631.034.491,150.000.000.000,150.000.000.000,,32631034491.0,32631034491.0,150000000000.0,32631034491.0,150000000000.0,150000000000.0
a),a),a),- Công ty Cổ phần May mặc Bình Dương\( ^{(5)} \),30.000.000.000,30.000.000.000,27.251.345.014,11.733.638.000,45.517.707.014,45.517.707.014,,30000000000.0,30000000000.0,27251345014.0,11733638000.0,45517707014.0,45517707014.0
a),a),a),,936.852.445.851,936.852.445.851,1.976.822.633.096,2.196.604.508.615,717.070.570.332,717.070.570.332,,936852445851.0,936852445851.0,1976822633096.0,2196604508615.0,717070570332.0,717070570332.0
b),b),b),Vay dài hạn,,,,,,,,,,,,,
b),b) > b),b),Vay dài hạn,651.232.379.505,651.232.379.505,406.600.000.000,742.314.672.491,315.517.707.014,315.517.707.014,,651232379505.0,651232379505.0,406600000000.0,742314672491.0,315517707014.0,315517707014.0
b),b) > b),b),- Ngân hàng TNHH Shin Han Việt Nam- Chi nhánh Bình Dương,2.472.743.315,2.472.743.315,-,2.472.743.315,-,-,,2472743315.0,2472743315.0,,2472743315.0,,
b),b) > b),b),- Ngân hàng Đầu tư & Phát triển Việt Nam (BIDV) - Chi nhánh Bình Dương,441.350.000.000,441.350.000.000,106.600.000.000,547.950.000.000,-,-,,441350000000.0,441350000000.0,106600000000.0,547950000000.0,,
b),b) > b),b),- Quỹ Đầu Tư Phát triển Tỉnh Bình Dương\( ^{(4)} \),152.631.034.491,152.631.034.491,300.000.000.000,182.631.034.491,270.000.000.000,270.000.000.000,,152631034491.0,152631034491.0,300000000000.0,182631034491.0,270000000000.0,270000000000.0
b),b) > b),b),- Công ty Cổ phần May mặc Bình Dương\( ^{(5)} \),57.251.345.014,57.251.345.014,-,11.733.638.000,45.517.707.014,45.517.707.014,,57251345014.0,57251345014.0,,11733638000.0,45517707014.0,45517707014.0
b),b) > b),b),,653.705.122.820,653.705.122.820,406.600.000.000,744.787.415.806,315.517.707.014,315.517.707.014,,653705122820.0,653705122820.0,406600000000.0,744787415806.0,315517707014.0,315517707014.0
b),b) > b),b),Vay dài hạn đến hạn trả trong vòng 12 tháng,(163.981.034.491),(163.981.034.491),(283.851.345.014),(252.314.672.491),(195.517.707.014),(195.517.707.014),,-163981034491.0,-163981034491.0,-283851345014.0,-252314672491.0,-195517707014.0,-195517707014.0
b),b) > b),b),Vay dài hạn đến hạn trả sau 12 tháng,489.724.088.329,489.724.088.329,122.748.654.986,492.472.743.315,120.000.000.000,120.000.000.000,,489724088329.0,489724088329.0,122748654986.0,492472743315.0,120000000000.0,120000000000.0
