row_label_raw,row_label_full,col_0,Năm nayVND,Năm trướcVND,numeric__Năm nayVND,numeric__Năm trướcVND
"Mua tài sản cổ định, hàng hóa và dịch vụ","Công ty Cổ phần Dịch vụ Trực tuyến FPT (FOC) > Mua tài sản cổ định, hàng hóa và dịch vụ","Mua tài sản cổ định, hàng hóa và dịch vụ",3.535.114.242,4.884.683.092,3535114242.0,4884683092.0
Công ty TNHH MTV Viễn thông FPT Tân Thuận (CTTT),Công ty TNHH MTV Viễn thông FPT Tân Thuận (CTTT),Công ty TNHH MTV Viễn thông FPT Tân Thuận (CTTT),Công ty TNHH MTV Viễn thông FPT Tân Thuận (CTTT),Công ty TNHH MTV Viễn thông FPT Tân Thuận (CTTT),,
Bán hàng hóa và dịch vụ,Công ty TNHH MTV Viễn thông FPT Tân Thuận (CTTT) > Bán hàng hóa và dịch vụ,Bán hàng hóa và dịch vụ,19.869.746,92.126.625,19869746.0,92126625.0
"Mua tài sản cổ định, hàng hóa và dịch vụ","Công ty TNHH MTV Viễn thông FPT Tân Thuận (CTTT) > Mua tài sản cổ định, hàng hóa và dịch vụ","Mua tài sản cổ định, hàng hóa và dịch vụ",4.343.299.058,9.350.428.757,4343299058.0,9350428757.0
Công ty cổ phần Viễn thông Công nghệ FPT (FCN),Công ty cổ phần Viễn thông Công nghệ FPT (FCN),Công ty cổ phần Viễn thông Công nghệ FPT (FCN),Công ty cổ phần Viễn thông Công nghệ FPT (FCN),Công ty cổ phần Viễn thông Công nghệ FPT (FCN),,
Bán hàng hóa và dịch vụ,Công ty cổ phần Viễn thông Công nghệ FPT (FCN) > Bán hàng hóa và dịch vụ,Bán hàng hóa và dịch vụ,1.215.842.105,-,1215842105.0,
Các công ty liên quan,Các công ty liên quan,Các công ty liên quan,Các công ty liên quan,Các công ty liên quan,,
Công ty Cổ phần Synnex FPT (FTG),Công ty Cổ phần Synnex FPT (FTG),Công ty Cổ phần Synnex FPT (FTG),Công ty Cổ phần Synnex FPT (FTG),Công ty Cổ phần Synnex FPT (FTG),,
Bán hàng hóa và dịch vụ,Công ty Cổ phần Synnex FPT (FTG) > Bán hàng hóa và dịch vụ,Bán hàng hóa và dịch vụ,30.900.000,637.020.000,30900000.0,637020000.0
"Mua tài sản cổ định, hàng hóa và dịch vụ","Công ty Cổ phần Synnex FPT (FTG) > Mua tài sản cổ định, hàng hóa và dịch vụ","Mua tài sản cổ định, hàng hóa và dịch vụ",110.426.077.636,32.354.179.672,110426077636.0,32354179672.0
Công ty TNHH Phần mềm FPT (FSO),Công ty TNHH Phần mềm FPT (FSO),Công ty TNHH Phần mềm FPT (FSO),Công ty TNHH Phần mềm FPT (FSO),Công ty TNHH Phần mềm FPT (FSO),,
"Mua tài sản cổ định, hàng hóa và dịch vụ","Công ty TNHH Phần mềm FPT (FSO) > Mua tài sản cổ định, hàng hóa và dịch vụ","Mua tài sản cổ định, hàng hóa và dịch vụ",1.052.578.106,684.854.065,1052578106.0,684854065.0
Công ty TNHH Hệ thống Thông tin FPT (FIS),Công ty TNHH Hệ thống Thông tin FPT (FIS),Công ty TNHH Hệ thống Thông tin FPT (FIS),Công ty TNHH Hệ thống Thông tin FPT (FIS),Công ty TNHH Hệ thống Thông tin FPT (FIS),,
Bán hàng hóa và dịch vụ,Công ty TNHH Hệ thống Thông tin FPT (FIS) > Bán hàng hóa và dịch vụ,Bán hàng hóa và dịch vụ,1.787.771.879,4.339.076.307,1787771879.0,4339076307.0
"Mua tài sản cổ định, hàng hóa và dịch vụ","Công ty TNHH Hệ thống Thông tin FPT (FIS) > Mua tài sản cổ định, hàng hóa và dịch vụ","Mua tài sản cổ định, hàng hóa và dịch vụ",191.422.758.170,52.697.170.934,191422758170.0,52697170934.0
Công ty Cổ phần Bán lẻ Kỹ thuật số FPT (FRT),Công ty Cổ phần Bán lẻ Kỹ thuật số FPT (FRT),Công ty Cổ phần Bán lẻ Kỹ thuật số FPT (FRT),Công ty Cổ phần Bán lẻ Kỹ thuật số FPT (FRT),Công ty Cổ phần Bán lẻ Kỹ thuật số FPT (FRT),,
Bán hàng hóa và dịch vụ,Công ty Cổ phần Bán lẻ Kỹ thuật số FPT (FRT) > Bán hàng hóa và dịch vụ,Bán hàng hóa và dịch vụ,16.848.650.766,15.607.667.155,16848650766.0,15607667155.0
"Mua tài sản cổ định, hàng hóa và dịch vụ","Công ty Cổ phần Bán lẻ Kỹ thuật số FPT (FRT) > Mua tài sản cổ định, hàng hóa và dịch vụ","Mua tài sản cổ định, hàng hóa và dịch vụ",3.551.295.431,3.317.883.672,3551295431.0,3317883672.0
